round,lr,test_accuracy,test_f1,test_image_accuracy,test_image_f1,test_image_precision,test_image_recall,test_loss,test_precision,test_recall,train_accuracy,train_f1,train_image_accuracy,train_image_f1,train_image_precision,train_image_recall,train_loss,train_precision,train_recall,val_accuracy,val_f1,val_image_accuracy,val_image_f1,val_image_precision,val_image_recall,val_loss,val_precision,val_recall
24,8.739059025894987e-05,0.5619741100323624,0.5329929780844335,0.5922330097087378,0.5527045769764216,0.5864401294498381,0.577346278317152,1.214439024810026,0.5775972433401516,0.5519039913700108,0.9797582417582417,0.979264497627333,1.0,1.0,1.0,1.0,0.24219188988609044,0.9787220189822307,0.9803110674510676,0.5241316239316239,0.4802870132414751,0.5414407814407814,0.4942124542124543,0.5267399267399268,0.5302564102564102,2.0750121481489767,0.5074290006789707,0.5068080586080586
25,8.632483488620098e-05,0.5728155339805825,0.5405132942363351,0.6116504854368932,0.561386962552011,0.5992233009708737,0.5844660194174758,1.1616249365770428,0.5770991064422004,0.556319309600863,0.9798388278388278,0.9792923616325797,1.0,1.0,1.0,1.0,0.24700794793419786,0.97977883551065,0.9792357523957524,0.5256153846153846,0.47443295082758763,0.5834188034188035,0.520131868131868,0.5567032967032968,0.5635897435897436,2.135892342110778,0.50281081294983,0.5084671550671551
26,8.52230069414629e-05,0.5642394822006472,0.5352631356152909,0.6213592233009708,0.5814239482200647,0.6179935275080906,0.6067961165048543,1.2121869121174556,0.5744748124570085,0.5538446601941748,0.9801978021978021,0.9798661286745938,1.0,1.0,1.0,1.0,0.23171885350830534,0.9795698853660899,0.9804196607096606,0.5017963369963371,0.46055704839543804,0.5392429792429793,0.47347985347985344,0.4964835164835165,0.5171428571428571,2.358501595283586,0.4915191102584367,0.4842258852258851
27,8.408621587207803e-05,0.5619093851132686,0.5293401261438125,0.6116504854368932,0.5733333333333333,0.612168284789644,0.596116504854369,1.217131234850564,0.5732824936267148,0.5484336569579288,0.9786300366300367,0.9778669830925498,1.0,1.0,1.0,1.0,0.22298071382028278,0.9777221575958327,0.9783458670958671,0.5036312576312576,0.4530707157370077,0.5205616605616605,0.4408916797488226,0.4604029304029304,0.48043956043956043,2.1963675577688027,0.4761914547608073,0.4801609279609279
28,8.291560633029163e-05,0.5797411003236247,0.5430406432548394,0.6504854368932039,0.5822699953767916,0.6081553398058254,0.6155339805825243,1.179991446668725,0.5836029457036802,0.5587378640776699,0.981860805860806,0.9811196329009942,0.9978021978021978,0.9970966469428008,0.9971114599686028,0.9974725274725276,0.22084457234648922,0.9809525658680504,0.9819055992155994,0.5331347985347985,0.48820201102312827,0.5394383394383394,0.4660450026164311,0.47441758241758236,0.5204395604395604,2.1320984319478895,0.5094012056628816,0.5149704517704518
29,8.171235702068386e-05,0.5715210355987056,0.5374782354476131,0.6310679611650486,0.5757882570503929,0.6052427184466019,0.6142394822006473,1.2381218847153523,0.5864689477287409,0.5561574973031284,0.9801172161172159,0.9793186900535334,1.0,1.0,1.0,1.0,0.22240490297549229,0.9796832720200822,0.9793745646945649,0.522779242979243,0.4769984309225925,0.5315750915750915,0.4751794871794872,0.4920879120879121,0.524029304029304,2.2405233285390054,0.513674593966654,0.5078249084249084
30,8.04776795133145e-05,0.5767313915857606,0.544089407400504,0.6601941747572816,0.6144336569579287,0.6566666666666667,0.6530744336569579,1.2223939968667048,0.5830907960649143,0.5629460625674217,0.9834505494505494,0.9831849259569257,1.0,1.0,1.0,1.0,0.20865479795996816,0.9828727705826633,0.9836952088652088,0.5332557590557591,0.4874871115389915,0.6047863247863249,0.552793301936159,0.5954212454212453,0.5904029304029303,2.171797832162598,0.5197520615915641,0.5142468864468863
31,7.921281702377432e-05,0.5693527508090616,0.5389249288453745,0.6116504854368932,0.5722977346278316,0.6079611650485437,0.596116504854369,1.2072874938815374,0.5773734813747826,0.5588608414239482,0.9825787545787544,0.9821064898464303,1.0,1.0,1.0,1.0,0.2108355611566368,0.9818682602566332,0.9826548562548564,0.512380056980057,0.45828515784800616,0.5443223443223443,0.4636232339089481,0.4761098901098901,0.5298901098901099,2.1614096119236654,0.4927933263855213,0.49391819291819294
32,7.791904316137248e-05,0.5855016181229773,0.5548636594930365,0.6310679611650486,0.586879334257975,0.6188025889967638,0.6155339805825243,1.1509191823288614,0.5897901560875022,0.5717669902912622,0.9853113553113553,0.9846702149034782,1.0,1.0,1.0,1.0,0.20188712054629318,0.9845938211256563,0.9849251241351241,0.5434745624745625,0.5061379157023427,0.5722100122100123,0.5095217163788592,0.5345054945054944,0.5532600732600733,2.0672605167434797,0.5389586046019142,0.5288407814407814
33,7.659766064671986e-05,0.583042071197411,0.548926336303265,0.6116504854368932,0.5619047619047619,0.6060194174757282,0.5828478964401295,1.1838608306273894,0.5916480038123043,0.5653505933117584,0.9865421245421246,0.9858156733387328,1.0,1.0,1.0,1.0,0.1970204449484127,0.9859437752733714,0.9858719365819367,0.5293162393162393,0.4808758979134253,0.5834432234432234,0.5211407639979068,0.5348717948717948,0.5667399267399268,2.3279616348616234,0.5040272807128757,0.5152239316239315
34,7.525e-05,0.5722653721682847,0.5416036961175661,0.6019417475728155,0.5712251502542764,0.6222006472491909,0.5889967637540453,1.2516310376853046,0.5800586760776556,0.5594271844660194,0.9869157509157511,0.9865872402244588,1.0,1.0,1.0,1.0,0.1946736296800321,0.9864017648266286,0.9869125937025939,0.5356873422873424,0.49094282712416826,0.5825641025641025,0.5318241758241758,0.5521978021978022,0.5635897435897436,2.153457694908111,0.519523540741814,0.5181484737484737
35,7.38774182012478e-05,0.5781877022653721,0.5474334390156779,0.6310679611650486,0.5790522422561257,0.6084789644012945,0.6145631067961165,1.2673187352792197,0.5915926218193711,0.5689536138079827,0.9818754578754578,0.9813260744179853,1.0,1.0,1.0,1.0,0.18854843384253092,0.9808587156149376,0.9821203774003772,0.5303402523402524,0.4849712445804723,0.6054212454212453,0.5452747252747253,0.5842051282051282,0.5797802197802198,2.3400132621342165,0.5162774480244784,0.5120827838827839
36,7.248129732398584e-05,0.5793527508090615,0.5461722518670855,0.6213592233009708,0.5747480351363846,0.6199352750809062,0.6058252427184466,1.2243002755595311,0.5942727992604167,0.5647324703344121,0.9872161172161174,0.9869081638238323,1.0,1.0,1.0,1.0,0.19261819032522348,0.9870032067044344,0.9869529415029414,0.5162324786324786,0.47531131694581313,0.5113553113553113,0.45521297749869183,0.47295970695970696,0.5035897435897436,2.1877246640005468,0.4970010013256495,0.5069882783882783
37,7.106304314359339e-05,0.5772168284789644,0.5489104677836643,0.6310679611650486,0.5890522422561257,0.6267313915857606,0.6181229773462784,1.2205018478827883,0.5851127055935474,0.5652394822006472,0.9858241758241758,0.9856567295761588,1.0,1.0,1.0,1.0,0.1830148709731879,0.9857658948057907,0.9857426910126912,0.551584533984534,0.5062546237156802,0.6034188034188034,0.5425327053898482,0.5682051282051281,0.5867399267399268,2.1534162776586614,0.5274241600103191,0.533003663003663
38,6.962408372180985e-05,0.5854692556634303,0.5570408703885594,0.6601941747572816,0.6229403606102635,0.662977346278317,0.6446601941747572,1.2098431677492953,0.5898858813501037,0.5746440129449838,0.9864029304029305,0.9861328301724473,1.0,1.0,1.0,1.0,0.18207383735266872,0.9855136946393929,0.9870063991563992,0.5466988196988197,0.5023399668054639,0.5726739926739925,0.5198765044479329,0.5535824175824176,0.5539194139194139,2.25762103869193,0.5251802352641006,0.5289235653235653
39,6.816586796879765e-05,0.5702265372168286,0.5393426599159128,0.6116504854368932,0.5682108183079057,0.6050485436893204,0.5977346278317153,1.2948044906229288,0.5841341065120967,0.5586914778856527,0.9884981684981685,0.9883509889896631,1.0,1.0,1.0,1.0,0.17554980517980232,0.9884208791246812,0.9883612387612388,0.5369254375254376,0.49829368747543307,0.575995115995116,0.5211679748822605,0.5599926739926739,0.5572893772893773,2.2230359912922464,0.5385255004050806,0.5251384615384617
40,6.66898641842124e-05,0.5808090614886731,0.5529783090178421,0.6504854368932039,0.6059454461396209,0.6459870550161811,0.6456310679611651,1.2729715217550022,0.5948730669841908,0.5722049622437971,0.9885128205128204,0.9880863020462659,1.0,1.0,1.0,1.0,0.18451823958074076,0.9880246688235725,0.9882271709771709,0.5405714285714287,0.49926801128919124,0.6157509157509158,0.5624468864468865,0.6079780219780219,0.59010989010989,2.304372963724999,0.5256440450567557,0.5193169719169719
41,6.519755857874961e-05,0.5889967637540453,0.557478264881242,0.6310679611650486,0.5782801664355062,0.6047249190938512,0.6155339805825243,1.2538253437732059,0.6011543680250828,0.5746720604099245,0.9898974358974358,0.9896466270218904,1.0,1.0,1.0,1.0,0.17399046409079155,0.9900502047426728,0.9893287464387462,0.5490385022385023,0.4981043774630738,0.6157509157509157,0.5499612768184197,0.586923076923077,0.6002197802197803,2.193231645448282,0.5388343994326052,0.527259829059829
42,6.369045377765671e-05,0.5833333333333334,0.5513862137850915,0.6213592233009708,0.5646509477577438,0.584336569579288,0.6048543689320388,1.2628354648637818,0.5994514294621971,0.5680701186623518,0.9901538461538459,0.9898889146897321,1.0,1.0,1.0,1.0,0.1702591467081991,0.9900552419678478,0.9898319117919118,0.5587635327635327,0.5114683639129751,0.6056410256410256,0.5441255886970173,0.5732967032967033,0.58,2.1037230156323234,0.5354916352563104,0.5384358974358974
