2026-09-04 23:34:34,207 | INFO | src.trainer.client.client_6 | Round 1 learning rate set to 0.0001
2026-09-04 23:34:34,208 | INFO | src.trainer.client.client_6 | Starting local training for round 1
2026-09-04 23:35:00,873 | INFO | src.trainer.client.client_6 | Round 1 local epoch 1/3: train_loss=1.449334
2026-09-04 23:35:27,239 | INFO | src.trainer.client.client_6 | Round 1 local epoch 2/3: train_loss=1.113813
2026-09-04 23:35:52,125 | INFO | src.trainer.client.client_6 | Round 1 local epoch 3/3: train_loss=0.927076
2026-09-04 23:36:15,389 | INFO | src.trainer.client.client_6 | Round 1 local fit metrics: {'train_loss': 0.9270764407904252, 'lr': 0.0001, 'train_accuracy': 0.7594927536231884, 'train_precision': 0.764023469392767, 'train_recall': 0.7537265993265994, 'train_f1': 0.750456106126277, 'train_image_accuracy': 0.8260869565217391, 'train_image_precision': 0.8403030303030304, 'train_image_recall': 0.8107070707070708, 'train_image_f1': 0.8184704184704185, 'val_loss': 1.2569120149259214, 'val_accuracy': 0.5351851851851852, 'val_precision': 0.3993023082237511, 'val_recall': 0.48200000000000004, 'val_f1': 0.4262002982132615, 'val_image_accuracy': 0.5555555555555556, 'val_image_precision': 0.4666666666666666, 'val_image_recall': 0.5, 'val_image_f1': 0.4533333333333333}
2026-09-04 23:41:24,255 | INFO | src.trainer.client.client_6 | Round 1 local test metrics: loss=1.501616 metrics={'test_accuracy': 0.16433333333333333, 'test_precision': 0.17760333233127615, 'test_recall': 0.16433333333333333, 'test_f1': 0.15934454456829067, 'test_image_accuracy': 0.1, 'test_image_precision': 0.1, 'test_image_recall': 0.1, 'test_image_f1': 0.1}
2026-09-04 23:48:17,737 | INFO | src.trainer.client.client_6 | Round 2 learning rate set to 9.99751e-05
2026-09-04 23:48:17,737 | INFO | src.trainer.client.client_6 | Starting local training for round 2
2026-09-04 23:48:42,876 | INFO | src.trainer.client.client_6 | Round 2 local epoch 1/3: train_loss=1.085404
2026-09-04 23:49:05,766 | INFO | src.trainer.client.client_6 | Round 2 local epoch 2/3: train_loss=0.887037
2026-09-04 23:49:31,884 | INFO | src.trainer.client.client_6 | Round 2 local epoch 3/3: train_loss=0.751599
2026-09-04 23:49:55,506 | INFO | src.trainer.client.client_6 | Round 2 local fit metrics: {'train_loss': 0.7515994857474801, 'lr': 9.997507884796767e-05, 'train_accuracy': 0.7467391304347826, 'train_precision': 0.7814327044692788, 'train_recall': 0.75376632996633, 'train_f1': 0.7469018777319046, 'train_image_accuracy': 0.8260869565217391, 'train_image_precision': 0.8776470588235294, 'train_image_recall': 0.8343434343434343, 'train_image_f1': 0.8308549150654414, 'val_loss': 1.5123793373284518, 'val_accuracy': 0.5155555555555555, 'val_precision': 0.45257870272756034, 'val_recall': 0.46399999999999997, 'val_f1': 0.42616710233555477, 'val_image_accuracy': 0.5555555555555556, 'val_image_precision': 0.4133333333333333, 'val_image_recall': 0.5, 'val_image_f1': 0.4076190476190476}
2026-09-04 23:50:11,754 | INFO | src.trainer.client.client_6 | Round 2 local test metrics: loss=1.486522 metrics={'test_accuracy': 0.16433333333333333, 'test_precision': 0.2009873257267519, 'test_recall': 0.16433333333333333, 'test_f1': 0.17948404948710156, 'test_image_accuracy': 0.1, 'test_image_precision': 0.1, 'test_image_recall': 0.1, 'test_image_f1': 0.1}
2026-09-04 23:56:58,259 | INFO | src.trainer.client.client_6 | Round 3 learning rate set to 9.99003e-05
2026-09-04 23:56:58,259 | INFO | src.trainer.client.client_6 | Starting local training for round 3
2026-09-04 23:57:23,539 | INFO | src.trainer.client.client_6 | Round 3 local epoch 1/3: train_loss=0.879975
2026-09-04 23:57:48,499 | INFO | src.trainer.client.client_6 | Round 3 local epoch 2/3: train_loss=0.718544
2026-09-04 23:58:11,711 | INFO | src.trainer.client.client_6 | Round 3 local epoch 3/3: train_loss=0.625148
2026-09-04 23:58:38,076 | INFO | src.trainer.client.client_6 | Round 3 local fit metrics: {'train_loss': 0.6251478219953712, 'lr': 9.990034048535828e-05, 'train_accuracy': 0.8647101449275363, 'train_precision': 0.8629690505908982, 'train_recall': 0.8598902356902357, 'train_f1': 0.8541771201118458, 'train_image_accuracy': 0.9130434782608695, 'train_image_precision': 0.91991341991342, 'train_image_recall': 0.9111111111111111, 'train_image_f1': 0.8997668997668999, 'val_loss': 1.4842160020934212, 'val_accuracy': 0.5111111111111111, 'val_precision': 0.44292753700905385, 'val_recall': 0.46299999999999997, 'val_f1': 0.4100580018374935, 'val_image_accuracy': 0.4444444444444444, 'val_image_precision': 0.2333333333333333, 'val_image_recall': 0.4, 'val_image_f1': 0.29333333333333333}
