2026-09-04 23:34:24,949 | INFO | src.trainer.client.client_0 | Round 1 learning rate set to 0.0001
2026-09-04 23:34:24,949 | INFO | src.trainer.client.client_0 | Starting local training for round 1
2026-09-04 23:34:50,585 | INFO | src.trainer.client.client_0 | Round 1 local epoch 1/3: train_loss=1.465481
2026-09-04 23:35:15,101 | INFO | src.trainer.client.client_0 | Round 1 local epoch 2/3: train_loss=1.161655
2026-09-04 23:35:39,275 | INFO | src.trainer.client.client_0 | Round 1 local epoch 3/3: train_loss=1.009580
2026-09-04 23:36:04,126 | INFO | src.trainer.client.client_0 | Round 1 local fit metrics: {'train_loss': 1.0095803904239042, 'lr': 0.0001, 'train_accuracy': 0.7444444444444445, 'train_precision': 0.7463445511088204, 'train_recall': 0.7561510101010102, 'train_f1': 0.7415014904605128, 'train_image_accuracy': 0.8222222222222222, 'train_image_precision': 0.8178571428571428, 'train_image_recall': 0.8271212121212121, 'train_image_f1': 0.8159257735728322, 'val_loss': 1.3039577334721884, 'val_accuracy': 0.43566666666666665, 'val_precision': 0.4541426201476894, 'val_recall': 0.43466666666666665, 'val_f1': 0.4165125417033111, 'val_image_accuracy': 0.5, 'val_image_precision': 0.5666666666666667, 'val_image_recall': 0.4666666666666666, 'val_image_f1': 0.44666666666666666}
2026-09-04 23:41:14,572 | INFO | src.trainer.client.client_0 | Round 1 local test metrics: loss=1.459702 metrics={'test_accuracy': 0.267, 'test_precision': 0.2514818564428709, 'test_recall': 0.28344444444444444, 'test_f1': 0.23000720546173933, 'test_image_accuracy': 0.3, 'test_image_precision': 0.3, 'test_image_recall': 0.26666666666666666, 'test_image_f1': 0.2333333333333333}
2026-09-04 23:44:55,280 | INFO | src.trainer.client.client_0 | Round 2 learning rate set to 9.99751e-05
2026-09-04 23:44:55,281 | INFO | src.trainer.client.client_0 | Starting local training for round 2
2026-09-04 23:45:20,181 | INFO | src.trainer.client.client_0 | Round 2 local epoch 1/3: train_loss=1.115344
2026-09-04 23:45:43,596 | INFO | src.trainer.client.client_0 | Round 2 local epoch 2/3: train_loss=0.960761
2026-09-04 23:46:08,633 | INFO | src.trainer.client.client_0 | Round 2 local epoch 3/3: train_loss=0.834631
2026-09-04 23:46:34,076 | INFO | src.trainer.client.client_0 | Round 2 local fit metrics: {'train_loss': 0.8346313029454078, 'lr': 9.997507884796767e-05, 'train_accuracy': 0.7593333333333333, 'train_precision': 0.802464240228376, 'train_recall': 0.7571040404040404, 'train_f1': 0.759743387148353, 'train_image_accuracy': 0.8444444444444444, 'train_image_precision': 0.8916666666666666, 'train_image_recall': 0.8403030303030302, 'train_image_f1': 0.8497191697191697, 'val_loss': 1.5159181864261628, 'val_accuracy': 0.39766666666666667, 'val_precision': 0.4058897068673531, 'val_recall': 0.4014444444444444, 'val_f1': 0.3631341269139246, 'val_image_accuracy': 0.4, 'val_image_precision': 0.38, 'val_image_recall': 0.36666666666666664, 'val_image_f1': 0.3276190476190476}
2026-09-04 23:50:16,991 | INFO | src.trainer.client.client_0 | Round 2 local test metrics: loss=1.448259 metrics={'test_accuracy': 0.28, 'test_precision': 0.20854769119605435, 'test_recall': 0.26399999999999996, 'test_f1': 0.22343241134563288, 'test_image_accuracy': 0.3, 'test_image_precision': 0.2, 'test_image_recall': 0.2333333333333333, 'test_image_f1': 0.21428571428571427}
2026-09-04 23:50:24,647 | INFO | src.trainer.client.client_0 | Round 3 learning rate set to 9.99003e-05
2026-09-04 23:50:24,647 | INFO | src.trainer.client.client_0 | Starting local training for round 3
2026-09-04 23:50:51,654 | INFO | src.trainer.client.client_0 | Round 3 local epoch 1/3: train_loss=0.909068
2026-09-04 23:51:14,001 | INFO | src.trainer.client.client_0 | Round 3 local epoch 2/3: train_loss=0.782978
2026-09-04 23:51:38,474 | INFO | src.trainer.client.client_0 | Round 3 local epoch 3/3: train_loss=0.714541
