2026-09-04 23:37:55,693 | INFO | src.trainer.client.client_3 | Round 1 learning rate set to 0.0001
2026-09-04 23:37:55,693 | INFO | src.trainer.client.client_3 | Starting local training for round 1
2026-09-04 23:38:20,672 | INFO | src.trainer.client.client_3 | Round 1 local epoch 1/3: train_loss=1.466021
2026-09-04 23:38:44,003 | INFO | src.trainer.client.client_3 | Round 1 local epoch 2/3: train_loss=1.231455
2026-09-04 23:39:07,270 | INFO | src.trainer.client.client_3 | Round 1 local epoch 3/3: train_loss=1.120814
2026-09-04 23:39:31,010 | INFO | src.trainer.client.client_3 | Round 1 local fit metrics: {'train_loss': 1.1208143791740324, 'lr': 0.0001, 'train_accuracy': 0.6812592592592592, 'train_precision': 0.7108729935906387, 'train_recall': 0.6648222222222222, 'train_f1': 0.6714252678039703, 'train_image_accuracy': 0.7111111111111111, 'train_image_precision': 0.8016666666666665, 'train_image_recall': 0.6773737373737373, 'train_image_f1': 0.6891005291005291, 'val_loss': 1.1442712999979654, 'val_accuracy': 0.45966666666666667, 'val_precision': 0.4345651467002881, 'val_recall': 0.4858888888888889, 'val_f1': 0.42635965359428674, 'val_image_accuracy': 0.5, 'val_image_precision': 0.3, 'val_image_recall': 0.5, 'val_image_f1': 0.37333333333333335}
2026-09-04 23:41:14,887 | INFO | src.trainer.client.client_3 | Round 1 local test metrics: loss=1.202507 metrics={'test_accuracy': 0.536969696969697, 'test_precision': 0.5031181474150818, 'test_recall': 0.4644444444444445, 'test_f1': 0.46796450615963997, 'test_image_accuracy': 0.5454545454545454, 'test_image_precision': 0.55, 'test_image_recall': 0.4333333333333333, 'test_image_f1': 0.4647619047619048}
2026-09-04 23:48:14,658 | INFO | src.trainer.client.client_3 | Round 2 learning rate set to 9.99751e-05
2026-09-04 23:48:14,658 | INFO | src.trainer.client.client_3 | Starting local training for round 2
2026-09-04 23:48:39,373 | INFO | src.trainer.client.client_3 | Round 2 local epoch 1/3: train_loss=1.164757
2026-09-04 23:49:01,740 | INFO | src.trainer.client.client_3 | Round 2 local epoch 2/3: train_loss=0.964409
2026-09-04 23:49:26,176 | INFO | src.trainer.client.client_3 | Round 2 local epoch 3/3: train_loss=0.868268
2026-09-04 23:49:51,988 | INFO | src.trainer.client.client_3 | Round 2 local fit metrics: {'train_loss': 0.8682676202132378, 'lr': 9.997507884796767e-05, 'train_accuracy': 0.7826666666666666, 'train_precision': 0.7940591027978137, 'train_recall': 0.7717225589225588, 'train_f1': 0.7706248988775279, 'train_image_accuracy': 0.9111111111111111, 'train_image_precision': 0.9120879120879121, 'train_image_recall': 0.9177777777777777, 'train_image_f1': 0.9054867561059512, 'val_loss': 1.4541598325570424, 'val_accuracy': 0.411, 'val_precision': 0.41483558221959915, 'val_recall': 0.4026666666666666, 'val_f1': 0.3915046089420598, 'val_image_accuracy': 0.5, 'val_image_precision': 0.36666666666666664, 'val_image_recall': 0.4333333333333333, 'val_image_f1': 0.37333333333333335}
2026-09-04 23:50:18,174 | INFO | src.trainer.client.client_3 | Round 2 local test metrics: loss=0.901712 metrics={'test_accuracy': 0.6042424242424242, 'test_precision': 0.5157773284276702, 'test_recall': 0.5111111111111112, 'test_f1': 0.5019070162713206, 'test_image_accuracy': 0.6363636363636364, 'test_image_precision': 0.45, 'test_image_recall': 0.5333333333333333, 'test_image_f1': 0.4647619047619048}
2026-09-04 23:50:24,616 | INFO | src.trainer.client.client_3 | Round 3 learning rate set to 9.99003e-05
2026-09-04 23:50:24,616 | INFO | src.trainer.client.client_3 | Starting local training for round 3
2026-09-04 23:50:51,624 | INFO | src.trainer.client.client_3 | Round 3 local epoch 1/3: train_loss=0.983388
2026-09-04 23:51:13,967 | INFO | src.trainer.client.client_3 | Round 3 local epoch 2/3: train_loss=0.805639
2026-09-04 23:51:38,609 | INFO | src.trainer.client.client_3 | Round 3 local epoch 3/3: train_loss=0.688566
2026-09-04 23:52:05,182 | INFO | src.trainer.client.client_3 | Round 3 local fit metrics: {'train_loss': 0.6885656294999299, 'lr': 9.990034048535828e-05, 'train_accuracy': 0.8781481481481481, 'train_precision': 0.865574921887576, 'train_recall': 0.8806868686868686, 'train_f1': 0.8678662794449507, 'train_image_accuracy': 1.0, 'train_image_precision': 1.0, 'train_image_recall': 1.0, 'train_image_f1': 1.0, 'val_loss': 1.0275485748449962, 'val_accuracy': 0.5636666666666666, 'val_precision': 0.562038558409115, 'val_recall': 0.5846666666666666, 'val_f1': 0.554084995274054, 'val_image_accuracy': 0.7, 'val_image_precision': 0.7333333333333333, 'val_image_recall': 0.7666666666666667, 'val_image_f1': 0.6933333333333332}
2026-09-04 23:59:08,504 | INFO | src.trainer.client.client_3 | Round 3 local test metrics: loss=0.814822 metrics={'test_accuracy': 0.6181818181818182, 'test_precision': 0.602466620204613, 'test_recall': 0.5803333333333333, 'test_f1': 0.5776281058230008, 'test_image_accuracy': 0.6363636363636364, 'test_image_precision': 0.5666666666666667, 'test_image_recall': 0.5666666666666667, 'test_image_f1': 0.5533333333333333}
2026-09-05 00:02:29,299 | INFO | src.trainer.client.client_3 | Round 4 learning rate set to 9.97759e-05
2026-09-05 00:02:29,299 | INFO | src.trainer.client.client_3 | Starting local training for round 4
2026-09-05 00:02:53,223 | INFO | src.trainer.client.client_3 | Round 4 local epoch 1/3: train_loss=0.858185
2026-09-05 00:03:15,062 | INFO | src.trainer.client.client_3 | Round 4 local epoch 2/3: train_loss=0.671814
2026-09-05 00:03:37,266 | INFO | src.trainer.client.client_3 | Round 4 local epoch 3/3: train_loss=0.617771
2026-09-05 00:04:02,776 | INFO | src.trainer.client.client_3 | Round 4 local fit metrics: {'train_loss': 0.617770855927173, 'lr': 9.97758601673677e-05, 'train_accuracy': 0.9277037037037037, 'train_precision': 0.9275147625803066, 'train_recall': 0.9170377104377104, 'train_f1': 0.9202612961021593, 'train_image_accuracy': 0.9777777777777777, 'train_image_precision': 0.9800000000000001, 'train_image_recall': 0.96, 'train_image_f1': 0.967251461988304, 'val_loss': 1.2737065445582072, 'val_accuracy': 0.5013333333333333, 'val_precision': 0.5400205147398283, 'val_recall': 0.5025555555555556, 'val_f1': 0.4989957909415413, 'val_image_accuracy': 0.6, 'val_image_precision': 0.4666666666666666, 'val_image_recall': 0.5666666666666667, 'val_image_f1': 0.5}
2026-09-05 00:07:41,242 | INFO | src.trainer.client.client_3 | Round 4 local test metrics: loss=0.805837 metrics={'test_accuracy': 0.6015151515151516, 'test_precision': 0.615206497395888, 'test_recall': 0.5905555555555556, 'test_f1': 0.5758567124522154, 'test_image_accuracy': 0.5454545454545454, 'test_image_precision': 0.5333333333333333, 'test_image_recall': 0.5, 'test_image_f1': 0.4742857142857143}
2026-09-05 00:14:22,594 | INFO | src.trainer.client.client_3 | Round 5 learning rate set to 9.96018e-05
2026-09-05 00:14:22,594 | INFO | src.trainer.client.client_3 | Starting local training for round 5
2026-09-05 00:14:47,391 | INFO | src.trainer.client.client_3 | Round 5 local epoch 1/3: train_loss=0.783901
2026-09-05 00:15:11,448 | INFO | src.trainer.client.client_3 | Round 5 local epoch 2/3: train_loss=0.591808
2026-09-05 00:15:36,435 | INFO | src.trainer.client.client_3 | Round 5 local epoch 3/3: train_loss=0.553800
2026-09-05 00:16:02,970 | INFO | src.trainer.client.client_3 | Round 5 local fit metrics: {'train_loss': 0.5537999687077086, 'lr': 9.960176323512438e-05, 'train_accuracy': 0.9383703703703704, 'train_precision': 0.9402884560162003, 'train_recall': 0.9368848484848484, 'train_f1': 0.9384434460758211, 'train_image_accuracy': 1.0, 'train_image_precision': 1.0, 'train_image_recall': 1.0, 'train_image_f1': 1.0, 'val_loss': 1.2446766472657522, 'val_accuracy': 0.5093333333333333, 'val_precision': 0.5550007571967399, 'val_recall': 0.5008888888888888, 'val_f1': 0.5192646983474608, 'val_image_accuracy': 0.6, 'val_image_precision': 0.5333333333333333, 'val_image_recall': 0.5333333333333333, 'val_image_f1': 0.5066666666666666}
2026-09-05 00:16:31,706 | INFO | src.trainer.client.client_3 | Round 5 local test metrics: loss=0.780264 metrics={'test_accuracy': 0.6275757575757576, 'test_precision': 0.6309724614866401, 'test_recall': 0.6111111111111112, 'test_f1': 0.5959356426792108, 'test_image_accuracy': 0.5454545454545454, 'test_image_precision': 0.5333333333333333, 'test_image_recall': 0.5, 'test_image_f1': 0.4742857142857143}
2026-09-05 00:16:32,453 | INFO | src.trainer.client.client_3 | Round 6 learning rate set to 9.93782e-05
2026-09-05 00:16:32,453 | INFO | src.trainer.client.client_3 | Starting local training for round 6
2026-09-05 00:16:56,083 | INFO | src.trainer.client.client_3 | Round 6 local epoch 1/3: train_loss=0.733530
2026-09-05 00:17:17,459 | INFO | src.trainer.client.client_3 | Round 6 local epoch 2/3: train_loss=0.557057
2026-09-05 00:17:41,325 | INFO | src.trainer.client.client_3 | Round 6 local epoch 3/3: train_loss=0.522471
