2026-09-04 23:36:16,019 | INFO | src.trainer.client.client_2 | Round 1 learning rate set to 0.0001
2026-09-04 23:36:16,019 | INFO | src.trainer.client.client_2 | Starting local training for round 1
2026-09-04 23:36:41,753 | INFO | src.trainer.client.client_2 | Round 1 local epoch 1/3: train_loss=1.506564
2026-09-04 23:37:05,187 | INFO | src.trainer.client.client_2 | Round 1 local epoch 2/3: train_loss=1.215309
2026-09-04 23:37:31,447 | INFO | src.trainer.client.client_2 | Round 1 local epoch 3/3: train_loss=1.077855
2026-09-04 23:37:55,025 | INFO | src.trainer.client.client_2 | Round 1 local fit metrics: {'train_loss': 1.0778551925207682, 'lr': 0.0001, 'train_accuracy': 0.7302173913043478, 'train_precision': 0.7339429769056665, 'train_recall': 0.7264040404040404, 'train_f1': 0.7224312792380359, 'train_image_accuracy': 0.7608695652173914, 'train_image_precision': 0.7795238095238096, 'train_image_recall': 0.7606060606060605, 'train_image_f1': 0.7625799793601652, 'val_loss': 0.968922624429067, 'val_accuracy': 0.561, 'val_precision': 0.46814204488893446, 'val_recall': 0.47133333333333327, 'val_f1': 0.42002659503267975, 'val_image_accuracy': 0.6, 'val_image_precision': 0.42000000000000004, 'val_image_recall': 0.5, 'val_image_f1': 0.41666666666666663}
2026-09-04 23:41:32,847 | INFO | src.trainer.client.client_2 | Round 1 local test metrics: loss=1.360344 metrics={'test_accuracy': 0.356969696969697, 'test_precision': 0.2697817240509929, 'test_recall': 0.382, 'test_f1': 0.30892540160193815, 'test_image_accuracy': 0.45454545454545453, 'test_image_precision': 0.35, 'test_image_recall': 0.5, 'test_image_f1': 0.40476190476190477}
2026-09-04 23:43:15,644 | INFO | src.trainer.client.client_2 | Round 2 learning rate set to 9.99751e-05
2026-09-04 23:43:15,645 | INFO | src.trainer.client.client_2 | Starting local training for round 2
2026-09-04 23:43:41,666 | INFO | src.trainer.client.client_2 | Round 2 local epoch 1/3: train_loss=1.134960
2026-09-04 23:44:03,464 | INFO | src.trainer.client.client_2 | Round 2 local epoch 2/3: train_loss=0.947648
2026-09-04 23:44:26,436 | INFO | src.trainer.client.client_2 | Round 2 local epoch 3/3: train_loss=0.869044
2026-09-04 23:44:53,249 | INFO | src.trainer.client.client_2 | Round 2 local fit metrics: {'train_loss': 0.8690437671930894, 'lr': 9.997507884796767e-05, 'train_accuracy': 0.8210869565217391, 'train_precision': 0.831320299890697, 'train_recall': 0.8146026936026937, 'train_f1': 0.8175050475352899, 'train_image_accuracy': 0.8695652173913043, 'train_image_precision': 0.893095238095238, 'train_image_recall': 0.8707070707070705, 'train_image_f1': 0.8744128420599008, 'val_loss': 1.0193493068814277, 'val_accuracy': 0.5683333333333334, 'val_precision': 0.4970742690007012, 'val_recall': 0.48244444444444434, 'val_f1': 0.444466921355074, 'val_image_accuracy': 0.6, 'val_image_precision': 0.35333333333333333, 'val_image_recall': 0.5, 'val_image_f1': 0.41}
2026-09-04 23:50:02,195 | INFO | src.trainer.client.client_2 | Round 2 local test metrics: loss=1.214625 metrics={'test_accuracy': 0.5303030303030303, 'test_precision': 0.4511743136352583, 'test_recall': 0.4833333333333333, 'test_f1': 0.4434724988447941, 'test_image_accuracy': 0.5454545454545454, 'test_image_precision': 0.43, 'test_image_recall': 0.4333333333333333, 'test_image_f1': 0.40476190476190477}
2026-09-04 23:53:44,118 | INFO | src.trainer.client.client_2 | Round 3 learning rate set to 9.99003e-05
2026-09-04 23:53:44,118 | INFO | src.trainer.client.client_2 | Starting local training for round 3
2026-09-04 23:54:08,432 | INFO | src.trainer.client.client_2 | Round 3 local epoch 1/3: train_loss=0.985910
2026-09-04 23:54:31,013 | INFO | src.trainer.client.client_2 | Round 3 local epoch 2/3: train_loss=0.788333
2026-09-04 23:54:54,716 | INFO | src.trainer.client.client_2 | Round 3 local epoch 3/3: train_loss=0.722346
2026-09-04 23:55:21,266 | INFO | src.trainer.client.client_2 | Round 3 local fit metrics: {'train_loss': 0.7223462363947992, 'lr': 9.990034048535828e-05, 'train_accuracy': 0.8924637681159421, 'train_precision': 0.895498783939552, 'train_recall': 0.8965218855218854, 'train_f1': 0.8934530988339132, 'train_image_accuracy': 0.9347826086956522, 'train_image_precision': 0.95, 'train_image_recall': 0.9454545454545455, 'train_image_f1': 0.9398496240601503, 'val_loss': 0.9849447551767031, 'val_accuracy': 0.563, 'val_precision': 0.5586752907160579, 'val_recall': 0.5016666666666666, 'val_f1': 0.49209876981737244, 'val_image_accuracy': 0.7, 'val_image_precision': 0.5833333333333333, 'val_image_recall': 0.6, 'val_image_f1': 0.5647619047619048}
2026-09-04 23:58:56,040 | INFO | src.trainer.client.client_2 | Round 3 local test metrics: loss=1.151153 metrics={'test_accuracy': 0.5948484848484848, 'test_precision': 0.5400615650830041, 'test_recall': 0.553888888888889, 'test_f1': 0.533410767565478, 'test_image_accuracy': 0.7272727272727273, 'test_image_precision': 0.7, 'test_image_recall': 0.7333333333333333, 'test_image_f1': 0.6933333333333332}
2026-09-05 00:04:02,096 | INFO | src.trainer.client.client_2 | Round 4 learning rate set to 9.97759e-05
2026-09-05 00:04:02,097 | INFO | src.trainer.client.client_2 | Starting local training for round 4
2026-09-05 00:04:26,718 | INFO | src.trainer.client.client_2 | Round 4 local epoch 1/3: train_loss=0.848262
2026-09-05 00:04:50,637 | INFO | src.trainer.client.client_2 | Round 4 local epoch 2/3: train_loss=0.675114
2026-09-05 00:05:13,299 | INFO | src.trainer.client.client_2 | Round 4 local epoch 3/3: train_loss=0.608652
2026-09-05 00:05:41,337 | INFO | src.trainer.client.client_2 | Round 4 local fit metrics: {'train_loss': 0.6086524237181253, 'lr': 9.97758601673677e-05, 'train_accuracy': 0.8934782608695652, 'train_precision': 0.8948651959637438, 'train_recall': 0.8947474747474746, 'train_f1': 0.8931126430622912, 'train_image_accuracy': 0.9782608695652174, 'train_image_precision': 0.9833333333333332, 'train_image_recall': 0.9777777777777779, 'train_image_f1': 0.979539641943734, 'val_loss': 1.1114524919191997, 'val_accuracy': 0.609, 'val_precision': 0.6880384046362936, 'val_recall': 0.5785555555555556, 'val_f1': 0.5872681905674308, 'val_image_accuracy': 0.6, 'val_image_precision': 0.6133333333333333, 'val_image_recall': 0.5333333333333333, 'val_image_f1': 0.5142857142857142}
2026-09-05 00:07:29,208 | INFO | src.trainer.client.client_2 | Round 4 local test metrics: loss=1.055376 metrics={'test_accuracy': 0.6475757575757576, 'test_precision': 0.5777039025591008, 'test_recall': 0.5896666666666668, 'test_f1': 0.5794255791646084, 'test_image_accuracy': 0.7272727272727273, 'test_image_precision': 0.55, 'test_image_recall': 0.6, 'test_image_f1': 0.5714285714285714}
2026-09-05 00:11:05,793 | INFO | src.trainer.client.client_2 | Round 5 learning rate set to 9.96018e-05
2026-09-05 00:11:05,794 | INFO | src.trainer.client.client_2 | Starting local training for round 5
2026-09-05 00:11:29,188 | INFO | src.trainer.client.client_2 | Round 5 local epoch 1/3: train_loss=0.752437
2026-09-05 00:11:51,122 | INFO | src.trainer.client.client_2 | Round 5 local epoch 2/3: train_loss=0.590891
2026-09-05 00:12:14,472 | INFO | src.trainer.client.client_2 | Round 5 local epoch 3/3: train_loss=0.540054
2026-09-05 00:12:41,399 | INFO | src.trainer.client.client_2 | Round 5 local fit metrics: {'train_loss': 0.5400542858718098, 'lr': 9.960176323512438e-05, 'train_accuracy': 0.9292028985507247, 'train_precision': 0.9263953716655091, 'train_recall': 0.9309057239057239, 'train_f1': 0.9275366659811173, 'train_image_accuracy': 0.9782608695652174, 'train_image_precision': 0.9800000000000001, 'train_image_recall': 0.9818181818181818, 'train_image_f1': 0.9799498746867169, 'val_loss': 1.040907089771703, 'val_accuracy': 0.6276666666666667, 'val_precision': 0.6553551496240486, 'val_recall': 0.5855555555555555, 'val_f1': 0.580804750029016, 'val_image_accuracy': 0.8, 'val_image_precision': 0.8833333333333332, 'val_image_recall': 0.8, 'val_image_f1': 0.798095238095238}
2026-09-05 00:16:09,725 | INFO | src.trainer.client.client_2 | Round 5 local test metrics: loss=1.078125 metrics={'test_accuracy': 0.6275757575757576, 'test_precision': 0.5630477107701305, 'test_recall': 0.578111111111111, 'test_f1': 0.5635503238097643, 'test_image_accuracy': 0.7272727272727273, 'test_image_precision': 0.7, 'test_image_recall': 0.7333333333333333, 'test_image_f1': 0.6933333333333332}
2026-09-05 00:18:09,177 | INFO | src.trainer.client.client_2 | Round 6 learning rate set to 9.93782e-05
2026-09-05 00:18:09,177 | INFO | src.trainer.client.client_2 | Starting local training for round 6
2026-09-05 00:18:34,540 | INFO | src.trainer.client.client_2 | Round 6 local epoch 1/3: train_loss=0.681811
2026-09-05 00:18:57,508 | INFO | src.trainer.client.client_2 | Round 6 local epoch 2/3: train_loss=0.534360
2026-09-05 00:19:19,668 | INFO | src.trainer.client.client_2 | Round 6 local epoch 3/3: train_loss=0.517605
2026-09-05 00:19:45,730 | INFO | src.trainer.client.client_2 | Round 6 local fit metrics: {'train_loss': 0.5176045346951139, 'lr': 9.937822498948152e-05, 'train_accuracy': 0.9519565217391305, 'train_precision': 0.9532651791129748, 'train_recall': 0.9505858585858586, 'train_f1': 0.9517763375864557, 'train_image_accuracy': 1.0, 'train_image_precision': 1.0, 'train_image_recall': 1.0, 'train_image_f1': 1.0, 'val_loss': 1.047056826201578, 'val_accuracy': 0.5963333333333334, 'val_precision': 0.5671806941583839, 'val_recall': 0.5318888888888889, 'val_f1': 0.52115293657813, 'val_image_accuracy': 0.6, 'val_image_precision': 0.4666666666666666, 'val_image_recall': 0.5333333333333333, 'val_image_f1': 0.49333333333333335}
2026-09-05 00:24:57,927 | INFO | src.trainer.client.client_2 | Round 6 local test metrics: loss=1.031000 metrics={'test_accuracy': 0.6633333333333333, 'test_precision': 0.5977660689359886, 'test_recall': 0.6037777777777777, 'test_f1': 0.597660326291813, 'test_image_accuracy': 0.7272727272727273, 'test_image_precision': 0.55, 'test_image_recall': 0.6, 'test_image_f1': 0.5714285714285714}
2026-09-05 00:26:49,321 | INFO | src.trainer.client.client_2 | Round 7 learning rate set to 9.91055e-05
2026-09-05 00:26:49,321 | INFO | src.trainer.client.client_2 | Starting local training for round 7
2026-09-05 00:27:14,999 | INFO | src.trainer.client.client_2 | Round 7 local epoch 1/3: train_loss=0.609861
2026-09-05 00:27:37,520 | INFO | src.trainer.client.client_2 | Round 7 local epoch 2/3: train_loss=0.498484
2026-09-05 00:28:00,911 | INFO | src.trainer.client.client_2 | Round 7 local epoch 3/3: train_loss=0.456512
2026-09-05 00:28:27,619 | INFO | src.trainer.client.client_2 | Round 7 local fit metrics: {'train_loss': 0.45651178273601806, 'lr': 9.910547051450398e-05, 'train_accuracy': 0.9334782608695652, 'train_precision': 0.933432275024854, 'train_recall': 0.9331616161616161, 'train_f1': 0.9322634493124851, 'train_image_accuracy': 0.9782608695652174, 'train_image_precision': 0.9800000000000001, 'train_image_recall': 0.9818181818181818, 'train_image_f1': 0.9799498746867169, 'val_loss': 1.4387010413159926, 'val_accuracy': 0.563, 'val_precision': 0.49857701573652957, 'val_recall': 0.5067777777777778, 'val_f1': 0.4847169680716651, 'val_image_accuracy': 0.6, 'val_image_precision': 0.5333333333333333, 'val_image_recall': 0.5333333333333333, 'val_image_f1': 0.5}
2026-09-05 00:33:40,509 | INFO | src.trainer.client.client_2 | Round 7 local test metrics: loss=1.079555 metrics={'test_accuracy': 0.6381818181818182, 'test_precision': 0.5751180470803582, 'test_recall': 0.5973333333333334, 'test_f1': 0.575456796620798, 'test_image_accuracy': 0.7272727272727273, 'test_image_precision': 0.7, 'test_image_recall': 0.7333333333333333, 'test_image_f1': 0.6933333333333332}
2026-09-05 00:35:30,835 | INFO | src.trainer.client.client_2 | Round 8 learning rate set to 9.87838e-05
2026-09-05 00:35:30,836 | INFO | src.trainer.client.client_2 | Starting local training for round 8
2026-09-05 00:35:55,711 | INFO | src.trainer.client.client_2 | Round 8 local epoch 1/3: train_loss=0.600026
2026-09-05 00:36:19,768 | INFO | src.trainer.client.client_2 | Round 8 local epoch 2/3: train_loss=0.444350
2026-09-05 00:36:44,501 | INFO | src.trainer.client.client_2 | Round 8 local epoch 3/3: train_loss=0.429160
2026-09-05 00:37:11,589 | INFO | src.trainer.client.client_2 | Round 8 local fit metrics: {'train_loss': 0.42916049508080967, 'lr': 9.878377445082767e-05, 'train_accuracy': 0.9560869565217391, 'train_precision': 0.9560801113749218, 'train_recall': 0.9551649831649831, 'train_f1': 0.95550349958587, 'train_image_accuracy': 1.0, 'train_image_precision': 1.0, 'train_image_recall': 1.0, 'train_image_f1': 1.0, 'val_loss': 1.2103081812895835, 'val_accuracy': 0.5283333333333333, 'val_precision': 0.5128951361787826, 'val_recall': 0.4775555555555556, 'val_f1': 0.474468076481996, 'val_image_accuracy': 0.7, 'val_image_precision': 0.5833333333333333, 'val_image_recall': 0.6, 'val_image_f1': 0.5647619047619048}
2026-09-05 00:42:18,930 | INFO | src.trainer.client.client_2 | Round 8 local test metrics: loss=1.054955 metrics={'test_accuracy': 0.6245454545454545, 'test_precision': 0.5663315471003479, 'test_recall': 0.5761111111111111, 'test_f1': 0.569114362159069, 'test_image_accuracy': 0.8181818181818182, 'test_image_precision': 0.8, 'test_image_recall': 0.8, 'test_image_f1': 0.8}
2026-09-05 00:42:36,090 | INFO | src.trainer.client.client_2 | Round 9 learning rate set to 9.84135e-05
2026-09-05 00:42:36,090 | INFO | src.trainer.client.client_2 | Starting local training for round 9
2026-09-05 00:43:01,977 | INFO | src.trainer.client.client_2 | Round 9 local epoch 1/3: train_loss=0.554094
2026-09-05 00:43:25,441 | INFO | src.trainer.client.client_2 | Round 9 local epoch 2/3: train_loss=0.448455
2026-09-05 00:43:52,650 | INFO | src.trainer.client.client_2 | Round 9 local epoch 3/3: train_loss=0.392931
2026-09-05 00:44:19,872 | INFO | src.trainer.client.client_2 | Round 9 local fit metrics: {'train_loss': 0.39293066280475564, 'lr': 9.841346071911964e-05, 'train_accuracy': 0.9372463768115942, 'train_precision': 0.9407601796746056, 'train_recall': 0.9408181818181818, 'train_f1': 0.9392417227123925, 'train_image_accuracy': 1.0, 'train_image_precision': 1.0, 'train_image_recall': 1.0, 'train_image_f1': 1.0, 'val_loss': 1.2437532889060676, 'val_accuracy': 0.5673333333333334, 'val_precision': 0.5636734998384416, 'val_recall': 0.5487777777777778, 'val_f1': 0.5418181185075653, 'val_image_accuracy': 0.6, 'val_image_precision': 0.4666666666666666, 'val_image_recall': 0.5333333333333333, 'val_image_f1': 0.49333333333333335}
2026-09-05 00:51:17,297 | INFO | src.trainer.client.client_2 | Round 9 local test metrics: loss=0.986657 metrics={'test_accuracy': 0.6487878787878788, 'test_precision': 0.5860323555308498, 'test_recall': 0.5897777777777777, 'test_f1': 0.5829776710695571, 'test_image_accuracy': 0.6363636363636364, 'test_image_precision': 0.5333333333333333, 'test_image_recall': 0.5333333333333333, 'test_image_f1': 0.5333333333333333}
2026-09-05 00:54:46,874 | INFO | src.trainer.client.client_2 | Round 10 learning rate set to 9.79949e-05
2026-09-05 00:54:46,875 | INFO | src.trainer.client.client_2 | Starting local training for round 10
2026-09-05 00:55:11,406 | INFO | src.trainer.client.client_2 | Round 10 local epoch 1/3: train_loss=0.524169
2026-09-05 00:55:35,146 | INFO | src.trainer.client.client_2 | Round 10 local epoch 2/3: train_loss=0.424945
2026-09-05 00:56:01,613 | INFO | src.trainer.client.client_2 | Round 10 local epoch 3/3: train_loss=0.397043
2026-09-05 00:56:28,390 | INFO | src.trainer.client.client_2 | Round 10 local fit metrics: {'train_loss': 0.39704272885253467, 'lr': 9.799490219391763e-05, 'train_accuracy': 0.9615942028985507, 'train_precision': 0.9629219877612455, 'train_recall': 0.9598215488215487, 'train_f1': 0.9609390033083443, 'train_image_accuracy': 1.0, 'train_image_precision': 1.0, 'train_image_recall': 1.0, 'train_image_f1': 1.0, 'val_loss': 1.1871179353321593, 'val_accuracy': 0.5423333333333333, 'val_precision': 0.4858843804157031, 'val_recall': 0.47811111111111104, 'val_f1': 0.46464260692884984, 'val_image_accuracy': 0.7, 'val_image_precision': 0.5833333333333333, 'val_image_recall': 0.6, 'val_image_f1': 0.5647619047619048}
2026-09-05 00:59:53,223 | INFO | src.trainer.client.client_2 | Round 10 local test metrics: loss=1.006294 metrics={'test_accuracy': 0.6290909090909091, 'test_precision': 0.5737368020696256, 'test_recall': 0.5761111111111111, 'test_f1': 0.5725743036320035, 'test_image_accuracy': 0.6363636363636364, 'test_image_precision': 0.5333333333333333, 'test_image_recall': 0.5333333333333333, 'test_image_f1': 0.5333333333333333}
2026-09-05 01:06:49,426 | INFO | src.trainer.client.client_2 | Round 11 learning rate set to 9.75285e-05
2026-09-05 01:06:49,426 | INFO | src.trainer.client.client_2 | Starting local training for round 11
2026-09-05 01:07:15,430 | INFO | src.trainer.client.client_2 | Round 11 local epoch 1/3: train_loss=0.489130
2026-09-05 01:07:40,483 | INFO | src.trainer.client.client_2 | Round 11 local epoch 2/3: train_loss=0.387704
2026-09-05 01:08:06,623 | INFO | src.trainer.client.client_2 | Round 11 local epoch 3/3: train_loss=0.372660
2026-09-05 01:08:33,487 | INFO | src.trainer.client.client_2 | Round 11 local fit metrics: {'train_loss': 0.37265997085594327, 'lr': 9.75285203281768e-05, 'train_accuracy': 0.9460869565217391, 'train_precision': 0.9479082051865728, 'train_recall': 0.9480673400673402, 'train_f1': 0.9471893833857911, 'train_image_accuracy': 0.9782608695652174, 'train_image_precision': 0.9800000000000001, 'train_image_recall': 0.9818181818181818, 'train_image_f1': 0.9799498746867169, 'val_loss': 1.2252113530249336, 'val_accuracy': 0.53, 'val_precision': 0.5035641492425248, 'val_recall': 0.48500000000000004, 'val_f1': 0.4779903794615722, 'val_image_accuracy': 0.7, 'val_image_precision': 0.65, 'val_image_recall': 0.6, 'val_image_f1': 0.5714285714285714}
2026-09-05 01:08:46,592 | INFO | src.trainer.client.client_2 | Round 11 local test metrics: loss=1.021759 metrics={'test_accuracy': 0.6103030303030303, 'test_precision': 0.5726194603491654, 'test_recall': 0.5691111111111111, 'test_f1': 0.5601919100819828, 'test_image_accuracy': 0.7272727272727273, 'test_image_precision': 0.75, 'test_image_recall': 0.7333333333333333, 'test_image_f1': 0.698095238095238}
2026-09-05 01:09:03,751 | INFO | src.trainer.client.client_2 | Round 12 learning rate set to 9.70148e-05
2026-09-05 01:09:03,752 | INFO | src.trainer.client.client_2 | Starting local training for round 12
2026-09-05 01:09:29,547 | INFO | src.trainer.client.client_2 | Round 12 local epoch 1/3: train_loss=0.475289
2026-09-05 01:09:53,134 | INFO | src.trainer.client.client_2 | Round 12 local epoch 2/3: train_loss=0.370894
2026-09-05 01:10:17,248 | INFO | src.trainer.client.client_2 | Round 12 local epoch 3/3: train_loss=0.357590
