epoch,lr,train_loss,val_accuracy,val_f1,val_image_accuracy,val_image_f1,val_image_precision,val_image_recall,val_loss,val_precision,val_recall
1,0.0001,1.3036532073739553,0.48521929824561405,0.377555028935639,0.5131578947368421,0.40318840579710147,0.43257142857142855,0.4417647058823529,1.3882708209753036,0.4027062859717712,0.4184285403050108
2,9.993622130545428e-05,1.082340630079608,0.44570175438596493,0.34956065286531773,0.47368421052631576,0.3666849092936049,0.440952380952381,0.40823529411764714,1.533879738084057,0.41309586583881075,0.383858605664488
3,9.974506600945618e-05,1.0036622542899543,0.42179824561403506,0.31734315524618834,0.47368421052631576,0.3503945111492281,0.3872049689440994,0.4064705882352941,1.6093987059174923,0.3289039751414744,0.36155925925925925
4,9.94270759624605e-05,0.9426154702030117,0.37021929824561406,0.30130655211763013,0.34210526315789475,0.2668803418803419,0.2625730994152047,0.2925490196078432,1.6622237533226347,0.3078111676890876,0.31763572984749455
5,9.8983152541804e-05,0.8994956910813748,0.36855263157894735,0.31921529708048174,0.3157894736842105,0.2686686686686687,0.2763157894736842,0.26745098039215687,1.688588903839128,0.32805367597847046,0.31857124183006535
6,9.841455409665323e-05,0.8579024422354581,0.45460526315789473,0.35359320761847407,0.47368421052631576,0.35408033826638474,0.39090909090909093,0.40843137254901957,1.6796541263973503,0.37647421298824935,0.3921535947712418
7,9.772289238107717e-05,0.827672913299283,0.43100877192982456,0.36882577140532663,0.4868421052631579,0.4073441668687849,0.4263070263070263,0.41424836601307186,1.5909945274549617,0.38651205588744453,0.3721745098039216
8,9.691012798535524e-05,0.7937092892930697,0.36521929824561405,0.30874239007988324,0.3684210526315789,0.30044402751719823,0.3157487922705314,0.31254901960784315,1.78769490590221,0.3246807718881023,0.3132385620915033
9,9.597856477847111e-05,0.7672027543959302,0.4413157894736842,0.3347685837155324,0.4605263157894737,0.33311448834853086,0.41969696969696973,0.39712418300653596,1.7916178144697557,0.3836456558936582,0.38013093681917215
10,9.493084337754573e-05,0.7439523827241984,0.39592105263157895,0.34351594380069006,0.42105263157894735,0.3555555555555555,0.38690476190476186,0.3615686274509804,1.8426587305466333,0.36538889343526904,0.34722854030501094
11,9.376993366272128e-05,0.7283872809264955,0.31157894736842107,0.27465017744078046,0.2631578947368421,0.2310035337899115,0.2458145363408521,0.2223529411764706,1.9797131717205048,0.2932342808687408,0.264118082788671
12,9.249912635871318e-05,0.7123450028852082,0.44842105263157894,0.3650321087172957,0.4868421052631579,0.372338720103426,0.4156862745098039,0.41954248366013075,1.633409199170899,0.38171993656856795,0.3839013071895424
13,9.112202370689337e-05,0.694536115211651,0.42736842105263156,0.3509703864542738,0.5,0.39944055944055945,0.3953846153846154,0.42666666666666664,1.7471877095887536,0.35668745370629196,0.36586710239651415
14,8.964252925434579e-05,0.6760834142908664,0.4224561403508772,0.33611911855961635,0.4473684210526316,0.3484143763213531,0.36067724867724865,0.38379084967320265,1.8007129390825305,0.346488991332409,0.3634962962962963
15,8.806483678883803e-05,0.6692807622263851,0.43201754385964913,0.3481674064655765,0.5263157894736842,0.4080964685615848,0.43887662337662336,0.4530718954248366,1.8014388034636515,0.35814263127981283,0.3707653594771242
16,8.639341845107433e-05,0.653152146583676,0.4107456140350877,0.3457736441640565,0.42105263157894735,0.3443019943019943,0.3887445887445887,0.3596078431372549,1.7931715828598591,0.39273200928682067,0.35315141612200435
17,8.463301205792675e-05,0.6469518813258556,0.4424561403508772,0.3694149360265929,0.47368421052631576,0.36611911761087396,0.39684491978609626,0.4079738562091504,1.7384701850016913,0.3912635258114606,0.38286296296296296
18,8.278860767257865e-05,0.6260211271326367,0.42447368421052634,0.3327757023045566,0.4473684210526316,0.32553488372093026,0.3366233766233766,0.3884313725490196,1.913572489138235,0.3579347285760538,0.36757080610021786
19,8.086543345964832e-05,0.6239127870020197,0.4743859649122807,0.3714227371937155,0.5131578947368421,0.38714791820126976,0.43640336134453783,0.44307189542483655,1.745653383982809,0.39906289047365634,0.4082631808278866
20,7.886894086538841e-05,0.6163090189244894,0.4367105263157895,0.3654770051340132,0.5,0.4031809539686509,0.42327272727272724,0.4242483660130719,1.7514487000933865,0.3864273977672452,0.3747858387799564
21,7.680478916496926e-05,0.6064732597399927,0.43894736842105264,0.36090270992543627,0.4868421052631579,0.37849002849002844,0.42857142857142855,0.41843137254901963,1.7520433186334476,0.3826523514145816,0.37669193899782133
