2026-09-05 23:35:21,938 | INFO | src.trainer.client.client_0 | Round 1 learning rate set to 0.0001
2026-09-05 23:35:21,938 | INFO | src.trainer.client.client_0 | Starting local training for round 1
2026-09-05 23:35:39,879 | INFO | src.trainer.client.client_0 | Round 1 local epoch 1/3: train_loss=1.649130
2026-09-05 23:35:56,336 | INFO | src.trainer.client.client_0 | Round 1 local epoch 2/3: train_loss=1.636857
2026-09-05 23:36:12,232 | INFO | src.trainer.client.client_0 | Round 1 local epoch 3/3: train_loss=1.623121
2026-09-05 23:36:34,853 | INFO | src.trainer.client.client_0 | Round 1 local fit metrics: {'train_loss': 1.6231213779802676, 'lr': 0.0001, 'train_accuracy': 0.24444444444444444, 'train_precision': 0.04889613276040895, 'train_recall': 0.2, 'train_f1': 0.0785807834265984, 'train_image_accuracy': 0.24444444444444444, 'train_image_precision': 0.048888888888888885, 'train_image_recall': 0.2, 'train_image_f1': 0.07857142857142857, 'val_loss': 1.5632404448191324, 'val_accuracy': 0.3, 'val_precision': 0.06, 'val_recall': 0.2, 'val_f1': 0.09230769230769231, 'val_image_accuracy': 0.3, 'val_image_precision': 0.06, 'val_image_recall': 0.2, 'val_image_f1': 0.09230769230769231}
2026-09-05 23:40:29,505 | INFO | src.trainer.client.client_0 | Round 1 local test metrics: loss=1.566428 metrics={'test_accuracy': 0.2753333333333333, 'test_precision': 0.08706056417008183, 'test_recall': 0.1911111111111111, 'test_f1': 0.11403575382062237, 'test_image_accuracy': 0.3, 'test_image_precision': 0.06, 'test_image_recall': 0.2, 'test_image_f1': 0.09230769230769231}
2026-09-05 23:43:29,530 | INFO | src.trainer.client.client_0 | Round 2 learning rate set to 9.99751e-05
2026-09-05 23:43:29,531 | INFO | src.trainer.client.client_0 | Starting local training for round 2
2026-09-05 23:43:46,273 | INFO | src.trainer.client.client_0 | Round 2 local epoch 1/3: train_loss=1.620139
2026-09-05 23:44:02,322 | INFO | src.trainer.client.client_0 | Round 2 local epoch 2/3: train_loss=1.620579
2026-09-05 23:44:18,037 | INFO | src.trainer.client.client_0 | Round 2 local epoch 3/3: train_loss=1.604426
2026-09-05 23:44:43,183 | INFO | src.trainer.client.client_0 | Round 2 local fit metrics: {'train_loss': 1.6044263244558263, 'lr': 9.997507884796767e-05, 'train_accuracy': 0.24437037037037038, 'train_precision': 0.04888493739349485, 'train_recall': 0.19993939393939394, 'train_f1': 0.07856164791331785, 'train_image_accuracy': 0.24444444444444444, 'train_image_precision': 0.048888888888888885, 'train_image_recall': 0.2, 'train_image_f1': 0.07857142857142857, 'val_loss': 1.5661615635553996, 'val_accuracy': 0.3, 'val_precision': 0.06, 'val_recall': 0.2, 'val_f1': 0.09230769230769231, 'val_image_accuracy': 0.3, 'val_image_precision': 0.06, 'val_image_recall': 0.2, 'val_image_f1': 0.09230769230769231}
2026-09-05 23:47:43,325 | INFO | src.trainer.client.client_0 | Round 2 local test metrics: loss=1.566815 metrics={'test_accuracy': 0.24166666666666667, 'test_precision': 0.12161136786921431, 'test_recall': 0.19777777777777777, 'test_f1': 0.13755188232724094, 'test_image_accuracy': 0.4, 'test_image_precision': 0.25, 'test_image_recall': 0.3333333333333333, 'test_image_f1': 0.24000000000000005}
2026-09-05 23:47:44,082 | INFO | src.trainer.client.client_0 | Round 3 learning rate set to 9.99003e-05
2026-09-05 23:47:44,082 | INFO | src.trainer.client.client_0 | Starting local training for round 3
2026-09-05 23:48:01,359 | INFO | src.trainer.client.client_0 | Round 3 local epoch 1/3: train_loss=1.602113
2026-09-05 23:48:17,696 | INFO | src.trainer.client.client_0 | Round 3 local epoch 2/3: train_loss=1.602357
2026-09-05 23:48:33,743 | INFO | src.trainer.client.client_0 | Round 3 local epoch 3/3: train_loss=1.602252
2026-09-05 23:49:01,789 | INFO | src.trainer.client.client_0 | Round 3 local fit metrics: {'train_loss': 1.6022523385507088, 'lr': 9.990034048535828e-05, 'train_accuracy': 0.3334814814814815, 'train_precision': 0.17360938294380904, 'train_recall': 0.28043030303030303, 'train_f1': 0.18591674975041084, 'train_image_accuracy': 0.3333333333333333, 'train_image_precision': 0.18974358974358974, 'train_image_recall': 0.27999999999999997, 'train_image_f1': 0.188, 'val_loss': 1.5601690813700357, 'val_accuracy': 0.341, 'val_precision': 0.22477602063875474, 'val_recall': 0.242, 'val_f1': 0.1645711423892912, 'val_image_accuracy': 0.3, 'val_image_precision': 0.06, 'val_image_recall': 0.2, 'val_image_f1': 0.09230769230769231}
2026-09-05 23:54:38,035 | INFO | src.trainer.client.client_0 | Round 3 local test metrics: loss=1.565760 metrics={'test_accuracy': 0.259, 'test_precision': 0.08841891617617212, 'test_recall': 0.1821111111111111, 'test_f1': 0.11897533824015445, 'test_image_accuracy': 0.2, 'test_image_precision': 0.06666666666666667, 'test_image_recall': 0.13333333333333333, 'test_image_f1': 0.08888888888888888}
2026-09-05 23:58:32,731 | INFO | src.trainer.client.client_0 | Round 4 learning rate set to 9.97759e-05
2026-09-05 23:58:32,731 | INFO | src.trainer.client.client_0 | Starting local training for round 4
2026-09-05 23:58:49,906 | INFO | src.trainer.client.client_0 | Round 4 local epoch 1/3: train_loss=1.599025
2026-09-05 23:59:05,553 | INFO | src.trainer.client.client_0 | Round 4 local epoch 2/3: train_loss=1.600023
2026-09-05 23:59:22,508 | INFO | src.trainer.client.client_0 | Round 4 local epoch 3/3: train_loss=1.586482
2026-09-05 23:59:46,704 | INFO | src.trainer.client.client_0 | Round 4 local fit metrics: {'train_loss': 1.5864820701104623, 'lr': 9.97758601673677e-05, 'train_accuracy': 0.24444444444444444, 'train_precision': 0.04889613276040895, 'train_recall': 0.2, 'train_f1': 0.0785807834265984, 'train_image_accuracy': 0.24444444444444444, 'train_image_precision': 0.048888888888888885, 'train_image_recall': 0.2, 'train_image_f1': 0.07857142857142857, 'val_loss': 1.554890099843343, 'val_accuracy': 0.3, 'val_precision': 0.06, 'val_recall': 0.2, 'val_f1': 0.09230769230769231, 'val_image_accuracy': 0.3, 'val_image_precision': 0.06, 'val_image_recall': 0.2, 'val_image_f1': 0.09230769230769231}
2026-09-06 00:01:18,045 | INFO | src.trainer.client.client_0 | Round 4 local test metrics: loss=1.565534 metrics={'test_accuracy': 0.26466666666666666, 'test_precision': 0.28495315386036724, 'test_recall': 0.20622222222222222, 'test_f1': 0.16794018404249064, 'test_image_accuracy': 0.3, 'test_image_precision': 0.1619047619047619, 'test_image_recall': 0.2333333333333333, 'test_image_f1': 0.17777777777777776}
2026-09-06 00:01:30,671 | INFO | src.trainer.client.client_0 | Round 5 learning rate set to 9.96018e-05
2026-09-06 00:01:30,671 | INFO | src.trainer.client.client_0 | Starting local training for round 5
2026-09-06 00:01:48,234 | INFO | src.trainer.client.client_0 | Round 5 local epoch 1/3: train_loss=1.595010
2026-09-06 00:02:03,885 | INFO | src.trainer.client.client_0 | Round 5 local epoch 2/3: train_loss=1.594195
2026-09-06 00:02:19,702 | INFO | src.trainer.client.client_0 | Round 5 local epoch 3/3: train_loss=1.583940
2026-09-06 00:02:47,154 | INFO | src.trainer.client.client_0 | Round 5 local fit metrics: {'train_loss': 1.5839396003440573, 'lr': 9.960176323512438e-05, 'train_accuracy': 0.36792592592592593, 'train_precision': 0.26785886896886546, 'train_recall': 0.31472121212121207, 'train_f1': 0.23901102625146092, 'train_image_accuracy': 0.3333333333333333, 'train_image_precision': 0.13706896551724138, 'train_image_recall': 0.28363636363636363, 'train_image_f1': 0.18230769230769234, 'val_loss': 1.5636369635264078, 'val_accuracy': 0.4256666666666667, 'val_precision': 0.26981706869104116, 'val_recall': 0.3368888888888889, 'val_f1': 0.2788192531952469, 'val_image_accuracy': 0.4, 'val_image_precision': 0.15238095238095237, 'val_image_recall': 0.3, 'val_image_f1': 0.2}
2026-09-06 00:08:04,674 | INFO | src.trainer.client.client_0 | Round 5 local test metrics: loss=1.563582 metrics={'test_accuracy': 0.252, 'test_precision': 0.12121691892408697, 'test_recall': 0.19966666666666666, 'test_f1': 0.14234506017538276, 'test_image_accuracy': 0.3, 'test_image_precision': 0.1619047619047619, 'test_image_recall': 0.2333333333333333, 'test_image_f1': 0.17777777777777776}
2026-09-06 00:12:20,116 | INFO | src.trainer.client.client_0 | Round 6 learning rate set to 9.93782e-05
2026-09-06 00:12:20,116 | INFO | src.trainer.client.client_0 | Starting local training for round 6
2026-09-06 00:12:37,617 | INFO | src.trainer.client.client_0 | Round 6 local epoch 1/3: train_loss=1.588839
2026-09-06 00:12:53,822 | INFO | src.trainer.client.client_0 | Round 6 local epoch 2/3: train_loss=1.583297
2026-09-06 00:13:10,178 | INFO | src.trainer.client.client_0 | Round 6 local epoch 3/3: train_loss=1.580595
2026-09-06 00:13:35,844 | INFO | src.trainer.client.client_0 | Round 6 local fit metrics: {'train_loss': 1.580594706888552, 'lr': 9.937822498948152e-05, 'train_accuracy': 0.35977777777777775, 'train_precision': 0.14388881522880215, 'train_recall': 0.308230303030303, 'train_f1': 0.1961057583569476, 'train_image_accuracy': 0.3333333333333333, 'train_image_precision': 0.13333333333333333, 'train_image_recall': 0.28545454545454546, 'train_image_f1': 0.1817511520737327, 'val_loss': 1.5638450504938761, 'val_accuracy': 0.3403333333333333, 'val_precision': 0.341232548630177, 'val_recall': 0.2934444444444445, 'val_f1': 0.1815411871494433, 'val_image_accuracy': 0.3, 'val_image_precision': 0.12380952380952381, 'val_image_recall': 0.26666666666666666, 'val_image_f1': 0.15555555555555553}
2026-09-06 00:14:59,360 | INFO | src.trainer.client.client_0 | Round 6 local test metrics: loss=1.564193 metrics={'test_accuracy': 0.23533333333333334, 'test_precision': 0.1390456674473068, 'test_recall': 0.20255555555555554, 'test_f1': 0.1349008651766402, 'test_image_accuracy': 0.2, 'test_image_precision': 0.125, 'test_image_recall': 0.16666666666666666, 'test_image_f1': 0.12000000000000002}
2026-09-06 00:20:31,778 | INFO | src.trainer.client.client_0 | Round 7 learning rate set to 9.91055e-05
2026-09-06 00:20:31,778 | INFO | src.trainer.client.client_0 | Starting local training for round 7
2026-09-06 00:20:50,086 | INFO | src.trainer.client.client_0 | Round 7 local epoch 1/3: train_loss=1.589461
2026-09-06 00:21:06,006 | INFO | src.trainer.client.client_0 | Round 7 local epoch 2/3: train_loss=1.577852
2026-09-06 00:21:22,874 | INFO | src.trainer.client.client_0 | Round 7 local epoch 3/3: train_loss=1.573972
2026-09-06 00:21:47,109 | INFO | src.trainer.client.client_0 | Round 7 local fit metrics: {'train_loss': 1.5739716840673377, 'lr': 9.910547051450398e-05, 'train_accuracy': 0.3874074074074074, 'train_precision': 0.25214123838848973, 'train_recall': 0.3322363636363636, 'train_f1': 0.26878138257759915, 'train_image_accuracy': 0.4, 'train_image_precision': 0.2601398601398601, 'train_image_recall': 0.34363636363636363, 'train_image_f1': 0.28142428142428144, 'val_loss': 1.5567547435760498, 'val_accuracy': 0.476, 'val_precision': 0.31285283517669865, 'val_recall': 0.3903333333333333, 'val_f1': 0.33522316922318074, 'val_image_accuracy': 0.6, 'val_image_precision': 0.4333333333333333, 'val_image_recall': 0.5, 'val_image_f1': 0.42666666666666664}
2026-09-06 00:22:15,172 | INFO | src.trainer.client.client_0 | Round 7 local test metrics: loss=1.561906 metrics={'test_accuracy': 0.24833333333333332, 'test_precision': 0.11765822967107482, 'test_recall': 0.19611111111111112, 'test_f1': 0.13951501870362928, 'test_image_accuracy': 0.3, 'test_image_precision': 0.13333333333333333, 'test_image_recall': 0.2333333333333333, 'test_image_f1': 0.16428571428571428}
2026-09-06 00:23:31,223 | INFO | src.trainer.client.client_0 | Round 8 learning rate set to 9.87838e-05
2026-09-06 00:23:31,223 | INFO | src.trainer.client.client_0 | Starting local training for round 8
2026-09-06 00:23:47,861 | INFO | src.trainer.client.client_0 | Round 8 local epoch 1/3: train_loss=1.582802
2026-09-06 00:24:04,438 | INFO | src.trainer.client.client_0 | Round 8 local epoch 2/3: train_loss=1.572258
2026-09-06 00:24:20,523 | INFO | src.trainer.client.client_0 | Round 8 local epoch 3/3: train_loss=1.573885
2026-09-06 00:24:45,856 | INFO | src.trainer.client.client_0 | Round 8 local fit metrics: {'train_loss': 1.5738846413294474, 'lr': 9.878377445082767e-05, 'train_accuracy': 0.24703703703703703, 'train_precision': 0.072757594134186, 'train_recall': 0.20233333333333334, 'train_f1': 0.08427097114397336, 'train_image_accuracy': 0.24444444444444444, 'train_image_precision': 0.05, 'train_image_recall': 0.2, 'train_image_f1': 0.08, 'val_loss': 1.5465904248555502, 'val_accuracy': 0.30033333333333334, 'val_precision': 0.26002000666888964, 'val_recall': 0.20033333333333334, 'val_f1': 0.09299692442151002, 'val_image_accuracy': 0.3, 'val_image_precision': 0.06, 'val_image_recall': 0.2, 'val_image_f1': 0.09230769230769231}
2026-09-06 00:28:39,838 | INFO | src.trainer.client.client_0 | Round 8 local test metrics: loss=1.561767 metrics={'test_accuracy': 0.308, 'test_precision': 0.29415380428693433, 'test_recall': 0.2287777777777778, 'test_f1': 0.1904832504016491, 'test_image_accuracy': 0.2, 'test_image_precision': 0.06666666666666667, 'test_image_recall': 0.13333333333333333, 'test_image_f1': 0.08888888888888888}
2026-09-06 00:32:56,437 | INFO | src.trainer.client.client_0 | Round 9 learning rate set to 9.84135e-05
2026-09-06 00:32:56,438 | INFO | src.trainer.client.client_0 | Starting local training for round 9
2026-09-06 00:33:14,066 | INFO | src.trainer.client.client_0 | Round 9 local epoch 1/3: train_loss=1.570907
2026-09-06 00:33:29,449 | INFO | src.trainer.client.client_0 | Round 9 local epoch 2/3: train_loss=1.570318
2026-09-06 00:33:45,383 | INFO | src.trainer.client.client_0 | Round 9 local epoch 3/3: train_loss=1.570807
2026-09-06 00:34:13,423 | INFO | src.trainer.client.client_0 | Round 9 local fit metrics: {'train_loss': 1.570806647936503, 'lr': 9.841346071911964e-05, 'train_accuracy': 0.3597037037037037, 'train_precision': 0.2932419089951624, 'train_recall': 0.3069575757575757, 'train_f1': 0.2165305397206172, 'train_image_accuracy': 0.3333333333333333, 'train_image_precision': 0.13487394957983195, 'train_image_recall': 0.28363636363636363, 'train_image_f1': 0.1811965811965812, 'val_loss': 1.5518758443196614, 'val_accuracy': 0.405, 'val_precision': 0.2963102289761896, 'val_recall': 0.30933333333333335, 'val_f1': 0.23296453354399774, 'val_image_accuracy': 0.4, 'val_image_precision': 0.175, 'val_image_recall': 0.3, 'val_image_f1': 0.20909090909090908}
2026-09-06 00:36:00,802 | INFO | src.trainer.client.client_0 | Round 9 local test metrics: loss=1.559024 metrics={'test_accuracy': 0.353, 'test_precision': 0.2826492146383245, 'test_recall': 0.2632222222222222, 'test_f1': 0.21962993416952953, 'test_image_accuracy': 0.4, 'test_image_precision': 0.275, 'test_image_recall': 0.3, 'test_image_f1': 0.24242424242424238}
2026-09-06 00:36:01,608 | INFO | src.trainer.client.client_0 | Round 10 learning rate set to 9.79949e-05
2026-09-06 00:36:01,608 | INFO | src.trainer.client.client_0 | Starting local training for round 10
2026-09-06 00:36:19,338 | INFO | src.trainer.client.client_0 | Round 10 local epoch 1/3: train_loss=1.571616
2026-09-06 00:36:35,170 | INFO | src.trainer.client.client_0 | Round 10 local epoch 2/3: train_loss=1.567268
2026-09-06 00:36:50,960 | INFO | src.trainer.client.client_0 | Round 10 local epoch 3/3: train_loss=1.571116
