round,lr,test_accuracy,test_f1,test_image_accuracy,test_image_f1,test_image_precision,test_image_recall,test_loss,test_precision,test_recall,train_accuracy,train_f1,train_image_accuracy,train_image_f1,train_image_precision,train_image_recall,train_loss,train_precision,train_recall,val_accuracy,val_f1,val_image_accuracy,val_image_f1,val_image_precision,val_image_recall,val_loss,val_precision,val_recall
11,9.75285203281768e-05,0.3425566343042072,0.2146185950501783,0.3592233009708738,0.22089073817229155,0.19387424872861767,0.31165048543689317,1.5648036333812478,0.22865655652844397,0.2961035598705502,0.3179047619047619,0.17445516595791855,0.3230769230769231,0.17376895133967163,0.15248311842214712,0.279988011988012,1.5646314052260402,0.2001409880967783,0.2754973293373294,0.3332202686202687,0.19111829106446537,0.35477411477411475,0.20636642722357004,0.18010186638758066,0.3101831501831502,1.564942796435451,0.18015493455724038,0.28926886446886446
12,9.701478472890248e-05,0.3171521035598706,0.1785448261506637,0.3300970873786408,0.18609492988133763,0.15375404530744335,0.283495145631068,1.5637226332661405,0.17105959923401126,0.27328694714131607,0.3319267399267399,0.1910072659105242,0.3230769230769231,0.18099617403324192,0.15709709515929213,0.2801935841935842,1.5615787284452836,0.2067058666482812,0.2884865001665001,0.31270223850223855,0.17660792940333714,0.313015873015873,0.1748703677275106,0.17587406244549103,0.27304029304029304,1.5647288141495919,0.21430622938541308,0.2724134310134311
13,9.645421268429561e-05,0.3324271844660194,0.2024443460561541,0.33980582524271846,0.19607951918631533,0.15633379565418398,0.29223300970873783,1.562206105692101,0.22161320395852788,0.2864509169363538,0.30853479853479854,0.16936125011794467,0.3054945054945055,0.1650239886462892,0.1605373642576977,0.26606993006993007,1.5586871535612112,0.1985014804399178,0.2686869959669959,0.30256385836385835,0.17792126676918923,0.32378510378510383,0.19754665846973538,0.202008547008547,0.28608058608058606,1.5676985487180655,0.1793965967330089,0.2686051282051282
14,9.584736864288742e-05,0.3438187702265372,0.24055135635064817,0.3300970873786408,0.2188719371243643,0.19724919093851137,0.28932038834951457,1.5604501962507427,0.22022799356289707,0.30333225458468177,0.34928205128205125,0.22621657960497796,0.37142857142857144,0.23682403200249602,0.2262397502874174,0.32731002331002335,1.5588006429008512,0.21879092887294455,0.3078471099271099,0.3410240944240944,0.20192102706361353,0.362026862026862,0.20810591118283422,0.19020024420024417,0.2997802197802198,1.559088209875648,0.22277612200833272,0.28473699633699634
15,9.519486364518778e-05,0.34258899676375404,0.21666904469284146,0.34951456310679613,0.21901679765757434,0.18730929264909849,0.30453074433656957,1.558299812282945,0.22704515675610096,0.29610895361380796,0.3286739926739927,0.18843222161743678,0.3230769230769231,0.18220456224524986,0.15971303609259543,0.2818341658341658,1.557873669718648,0.1701609199176044,0.28691010323010324,0.30892299552299546,0.18176755400362882,0.3108180708180708,0.18263748949463235,0.1717805686377115,0.2663003663003663,1.560205184474785,0.1960626105592984,0.2646932844932845
16,9.449735470841871e-05,0.3429126213592233,0.21863001710338917,0.34951456310679613,0.21907073509015257,0.18889967637540453,0.3029126213592233,1.5581323554832185,0.22518861858886824,0.29653074433656956,0.3556776556776557,0.2334848685842277,0.37142857142857144,0.24470010384847457,0.23902151279783176,0.32475524475524475,1.5541007165594418,0.25763814804928886,0.3105184681984682,0.34533048433048436,0.22568511791927634,0.3453724053724054,0.21800326657469513,0.20370626199197628,0.3030769230769231,1.556937358361315,0.2498126809528879,0.3024818070818071
17,9.375554416495435e-05,0.33909385113268603,0.21635765225492998,0.3592233009708738,0.22704268762521193,0.2282108183079057,0.31391585760517793,1.5584708915482062,0.23941550446063364,0.29633333333333334,0.3567106227106226,0.21977430493913228,0.367032967032967,0.21984260062465358,0.19236172937059004,0.3194685314685315,1.5532874637471012,0.22547786570781322,0.311047764087764,0.31693838013838016,0.18361609370981816,0.3103785103785104,0.16744379430093714,0.13818088260945402,0.2635897435897436,1.5594092512984659,0.22361145639912558,0.2722095238095238
18,9.297017895513138e-05,0.34385113268608414,0.22732749545252234,0.36893203883495146,0.2405177993527508,0.2236523347202959,0.3236245954692557,1.5552598987813906,0.23858174003544322,0.29970442286947147,0.35279120879120873,0.222926106132148,0.36043956043956044,0.22761283242318028,0.21896958274978331,0.3177591297591298,1.5537600611068392,0.24538043911899884,0.3104965626965627,0.36175140415140417,0.22292117095418232,0.3556776556776557,0.21555181326609898,0.18756096284667712,0.3101098901098901,1.553923624641875,0.21817536009671662,0.3127501831501831
19,9.214204987514348e-05,0.3321035598705501,0.19646729395364845,0.34951456310679613,0.19607447568612618,0.17213129912159036,0.3032362459546925,1.5554582342283627,0.20969707251751205,0.28880366774541527,0.3234432234432234,0.18328719288432624,0.3230769230769231,0.17553750698196632,0.17393130351236205,0.2793126873126873,1.552787205483014,0.21547354991373935,0.27992398268398266,0.3364108262108262,0.19519910114303968,0.35633699633699634,0.20451294737009018,0.19756706785278214,0.30630036630036633,1.5568285584249097,0.2375966381354838,0.2898581196581197
20,9.127199078077673e-05,0.3429126213592233,0.21866204554607038,0.36893203883495146,0.23008896173944718,0.21507628294036063,0.3194174757281553,1.5544835286927454,0.23537716960002086,0.2978198489751888,0.34353113553113557,0.2109011002083775,0.34505494505494505,0.21189189320737825,0.2007577323506792,0.2993926073926074,1.5499159531890252,0.2176173150528927,0.29830474414474417,0.32171241351241353,0.19535710402076534,0.3231501831501831,0.1916024439540923,0.19099511599511598,0.2831501831501831,1.5552135272413818,0.2140017189088665,0.27955213675213675
21,9.036087774778741e-05,0.3390938511326861,0.20841734837309542,0.33980582524271846,0.20768069039913697,0.18589227924179383,0.29320388349514565,1.5533541935701587,0.22710093499647502,0.2928468176914779,0.34247619047619043,0.2035951494422585,0.34285714285714286,0.2006550185131421,0.1715831571140846,0.2975864135864136,1.5485622117632913,0.2430770709093304,0.2973029992229992,0.35645567765567765,0.22037039333140568,0.35435897435897434,0.21466527123669976,0.20108791208791205,0.30652014652014653,1.553527026330469,0.2415713988631645,0.30721514041514036
22,8.940962818976798e-05,0.3433333333333334,0.23773565930520943,0.3300970873786408,0.21934196332254585,0.19900138696255198,0.28964401294498376,1.5528684380602296,0.22561098522043696,0.3018629989212514,0.34047619047619043,0.21042095710158976,0.34285714285714286,0.20831111128830512,0.19543031359652832,0.3003956043956044,1.5499297183773892,0.2074857236253693,0.2985672194472195,0.3518176638176639,0.2186995406191001,0.375018315018315,0.23168317396888824,0.22692987964416533,0.32285714285714284,1.5551761960209316,0.24388203764294192,0.3019465201465202
23,8.84191999343894e-05,0.34171521035598706,0.21322553303074956,0.36893203883495146,0.22714439821235938,0.20626213592233006,0.3200647249190939,1.5513497177142541,0.23315869079979976,0.2962157497303128,0.3333553113553114,0.19764291568914832,0.3230769230769231,0.18488212399077938,0.17123555206636656,0.2794365634365634,1.548227463152819,0.21047467276472095,0.2887085003885004,0.3139616605616605,0.17762017834009802,0.30249084249084246,0.16455997970283684,0.14701098901098902,0.2602197802197802,1.5510839989511958,0.21358058400779875,0.27054017094017097
24,8.739059025894986e-05,0.3350161812297734,0.20683526627153626,0.3300970873786408,0.19410540915395286,0.15750809061488671,0.283495145631068,1.5499776980483417,0.20443235084029074,0.2885339805825243,0.35540659340659336,0.2211537227674416,0.3626373626373626,0.22615175342091962,0.2228623662159922,0.31479720279720275,1.544761673557016,0.2539035614984365,0.3084717134717135,0.31762173382173386,0.19169353971317088,0.3009279609279609,0.17179753579753576,0.16729984301412873,0.25970695970695973,1.553176646226084,0.2205892877898275,0.2732869352869353
25,8.632483488620098e-05,0.34203883495145637,0.22395698353980734,0.33980582524271846,0.21799044536908616,0.1941285251964864,0.29449838187702265,1.5511552253433032,0.23582918568080824,0.2974919093851133,0.35272527472527476,0.22893690384721732,0.35384615384615387,0.229471497920499,0.2500332141994917,0.3104864024864025,1.546408692925841,0.26098280308794763,0.30909224405224406,0.3457696377696378,0.20489662907147646,0.364029304029304,0.21212692069834926,0.20098534798534795,0.3062271062271062,1.5524538615043928,0.22089866969626054,0.2916622710622711
26,8.52230069414629e-05,0.3432362459546926,0.22427857121994582,0.34951456310679613,0.22144244105409155,0.196208969024503,0.3042071197411003,1.5501881422116917,0.24034186150651082,0.2987508090614887,0.3517875457875458,0.21732479011442296,0.35604395604395606,0.2134809255423569,0.18320779208525834,0.31211588411588415,1.5458845029209123,0.23954043568004396,0.3085875428275428,0.3562178266178266,0.2302686996445411,0.3532600732600733,0.2169457209457209,0.21754090354090352,0.30652014652014653,1.550232147839305,0.24951384197456136,0.307810989010989
27,8.408621587207805e-05,0.3412297734627832,0.22230121134159647,0.3300970873786408,0.2120973955925412,0.18594544613962088,0.2854368932038835,1.5483781026790828,0.23028148978311008,0.2962157497303128,0.3528571428571429,0.21977844909606958,0.3648351648351648,0.22873544128296822,0.22522410791659522,0.31809479409479413,1.5435019638774161,0.21983966866531943,0.30734622414622415,0.35612486772486773,0.22136485172823542,0.3543589743589744,0.21555599955599955,0.21096023024594449,0.30652014652014653,1.5501059867798337,0.23399252809691656,0.30829499389499393
28,8.291560633029163e-05,0.3370550161812298,0.20516932007544592,0.36893203883495146,0.2271855867972373,0.21082755432269992,0.3200647249190939,1.5482319693117854,0.23178283137327027,0.29231930960086294,0.35650549450549457,0.21639142328052977,0.367032967032967,0.2193027777046418,0.2256389802775079,0.31855744255744256,1.5469865120024908,0.2526892929895526,0.3096391800791801,0.3291969067969068,0.20183866074789633,0.32224664224664223,0.18624118738404452,0.16599720914006627,0.2766300366300366,1.5514154241672902,0.21244997580125297,0.28462905982905984
29,8.171235702068386e-05,0.3394822006472492,0.2119940872307732,0.33980582524271846,0.20640160271228236,0.1790499306518724,0.29320388349514565,1.5482383022647845,0.22814687754809793,0.2935264293419633,0.3487765567765568,0.2118213661017836,0.35384615384615387,0.21421787683800472,0.22630433304337946,0.30646153846153845,1.5445324999072176,0.24114105196866872,0.3021215747215747,0.34320407000407,0.20187643456073098,0.3323565323565324,0.18209885352742494,0.16341950113378684,0.2833699633699634,1.55190408229432,0.25496550179724997,0.2943145299145299
30,8.04776795133145e-05,0.3418122977346278,0.21939771509573072,0.36893203883495146,0.22746297930763948,0.20603791030975496,0.3194174757281554,1.5471360186851526,0.23709703834434434,0.2970927723840345,0.3694725274725275,0.23805420151039183,0.3824175824175824,0.24350946559563577,0.25528286951175344,0.33402686202686205,1.5475403088091055,0.29322424556505483,0.3228779161579161,0.3793607651607652,0.23333112977238493,0.3644688644688645,0.20891235748378603,0.18487545787545784,0.3132600732600733,1.5476772649844197,0.21978513586238208,0.3285870573870574
31,7.921281702377433e-05,0.34229773462783175,0.22221707021524414,0.3300970873786408,0.21155802126675913,0.18548312528895053,0.2854368932038835,1.548001267609087,0.23197958522528467,0.2970625674217908,0.35607326007326007,0.22570315292459103,0.35604395604395606,0.22183639547740522,0.2260407205086257,0.31004595404595403,1.5457669457236487,0.2759719412467178,0.31019175639175645,0.36032958892958894,0.21954238895652378,0.3646886446886447,0.21742029399172252,0.19391836734693876,0.3101098901098901,1.5491497836542654,0.2213563580523584,0.3095008547008547
32,7.791904316137248e-05,0.34291262135922324,0.22221255857643962,0.33980582524271846,0.2180151024811219,0.19047619047619047,0.29514563106796116,1.546489861466738,0.22664171195531738,0.29730744336569576,0.3567765567765568,0.22940967821771555,0.367032967032967,0.2338345616089351,0.24041885255377551,0.3196971916971917,1.542874296191848,0.25473047301017887,0.31088107892107897,0.33871762311762305,0.21925582697985913,0.344004884004884,0.21750643007785864,0.22554142682714112,0.2995604395604396,1.5492458708524415,0.2440747097728641,0.29681318681318686
33,7.659766064671986e-05,0.3417799352750808,0.222492870459289,0.3300970873786408,0.21155802126675913,0.18548312528895053,0.2854368932038835,1.5470184791280999,0.23229028936718446,0.2967162891046386,0.3404908424908425,0.2065088192196704,0.3362637362637363,0.1966945866772336,0.18504007411372828,0.2929119769119769,1.5446816238291536,0.2353307403253783,0.29662417582417583,0.34339625559625564,0.20154208092443884,0.35389499389499396,0.20270599242027815,0.18523356009070294,0.3028571428571429,1.5501048913834587,0.2363710043784623,0.2923575091575092
34,7.525000000000001e-05,0.34375404530744336,0.2171986549987837,0.3300970873786408,0.2041578055170288,0.17783633841886268,0.28608414239482205,1.5450532730343274,0.22732434767056073,0.29754045307443366,0.3564175824175825,0.2148888466027445,0.35384615384615387,0.209222774335551,0.21105450175658835,0.30714574314574317,1.544415618805658,0.23856161806460227,0.309742424982425,0.3427289377289377,0.20397678250073195,0.34446886446886443,0.1898959453245167,0.1537666143380429,0.2966300366300366,1.5481167102389093,0.20043421352104532,0.29555604395604396
35,7.38774182012478e-05,0.3426860841423948,0.22084088890051395,0.3592233009708738,0.2271382339343504,0.19976883957466482,0.3113268608414239,1.5458705207985197,0.2327965457298578,0.2975782092772384,0.35617582417582416,0.22132096172580026,0.35604395604395606,0.21869535053913794,0.22513479434093092,0.30958730158730163,1.5431990763905286,0.24819699689541405,0.3096144684944685,0.3635359381359382,0.2183939626187393,0.35323565323565326,0.20815717615717613,0.19301534972963547,0.3065201465201465,1.5467282578989605,0.2731122014984502,0.3142681318681319
36,7.248129732398583e-05,0.3442718446601941,0.22676044652815636,0.34951456310679613,0.225584835876098,0.1952380952380952,0.30388349514563107,1.544029338228664,0.22904214990046587,0.2992405609492988,0.36279120879120885,0.23221334007634853,0.3648351648351648,0.231278579327672,0.20801044322494772,0.31712376512376517,1.542772289073511,0.23355218946253592,0.31586780478780474,0.3639244607244607,0.23423890227845154,0.3866910866910867,0.24512516055373196,0.2323804290947148,0.33326007326007323,1.5473644300549314,0.2396778238701242,0.3142800976800977
37,7.106304314359339e-05,0.34229773462783164,0.22904259090380474,0.3592233009708738,0.2342436851174715,0.2298705501618123,0.316504854368932,1.5450096992535884,0.2430127505465476,0.3008867313915858,0.3534139194139194,0.22833682450315254,0.35604395604395606,0.23059116863635953,0.22796568069901524,0.31284804084804085,1.542204456399212,0.25841535872892535,0.31031290043290044,0.3761026455026455,0.23291613690994073,0.37323565323565316,0.21193929879644163,0.1845140415140415,0.3131868131868132,1.5471897527623284,0.24594864440177722,0.31978583638583635
38,6.962408372180988e-05,0.3387702265372168,0.21648951721613177,0.3592233009708738,0.22633659759873354,0.2276714439821236,0.31391585760517793,1.5455370577099254,0.24169005139864067,0.29564724919093854,0.3393479853479854,0.20723460013181888,0.34285714285714286,0.20165353232508473,0.20111144442236878,0.2999409479409479,1.5417099685808677,0.29803043537588264,0.29695885743885747,0.30930004070004075,0.18395924654397763,0.3035653235653235,0.1730803311462652,0.158277516134659,0.2692307692307693,1.547666170400248,0.25638276662901094,0.2738681318681319
39,6.816586796879766e-05,0.34427184466019417,0.22829872875494564,0.36893203883495146,0.24004118858487788,0.23190476190476192,0.3236245954692557,1.5437505424832834,0.24334767510902436,0.3005760517799353,0.35708424908424913,0.2284413601409865,0.378021978021978,0.2419800721925436,0.2196203938395769,0.3315662115662116,1.5432106998289898,0.25381286890786037,0.3132133866133866,0.36298762718762717,0.23272045799925264,0.3649084249084249,0.22585287728144868,0.20704081632653062,0.31948717948717953,1.5467303157524601,0.2639023031843954,0.31591062271062276
40,6.66898641842124e-05,0.3370873786407767,0.20614719361276157,0.3300970873786408,0.1947357065803668,0.16647480351363844,0.283495145631068,1.5444490954173808,0.20815187073344862,0.29116504854368935,0.3638461538461539,0.22203715976075905,0.3758241758241758,0.22716987282823814,0.23053692184510746,0.3271608391608392,1.5421242029762967,0.2692354160161215,0.31672954156954153,0.35374017094017096,0.21295100892054386,0.3642490842490843,0.21936082964654388,0.19974097331240184,0.31304029304029307,1.546958529490749,0.21650704090206876,0.30349548229548234
41,6.519755857874963e-05,0.34275080906148864,0.21584311027681433,0.3300970873786408,0.20226229002928034,0.17524734165510863,0.286084142394822,1.5426646263005277,0.2239078459292522,0.2965318230852212,0.35027838827838825,0.21966512617534753,0.36043956043956044,0.22450548790918018,0.22465728804179677,0.31440959040959043,1.5432900023722385,0.2369295953566145,0.30551868427868434,0.3250498982498982,0.20385822459937597,0.33391941391941393,0.20345325980490814,0.18920565149136576,0.28945054945054943,1.5457223352039446,0.243487169950926,0.28136385836385835
42,6.369045377765672e-05,0.3433009708737864,0.23100963217393752,0.3592233009708738,0.23658919289987254,0.22982431807674528,0.31391585760517793,1.5435969514291263,0.2402227886597147,0.30076159654800433,0.35307692307692307,0.2237365637666555,0.34725274725274724,0.21621313690934077,0.20880601447722266,0.30283405483405484,1.5411589750003467,0.27730646504868695,0.30819285899285903,0.3297142043142043,0.1967506459430023,0.3255921855921856,0.18771212914070057,0.1544871794871795,0.2833699633699634,1.547620250511092,0.2441126146399109,0.2856021978021978
43,6.217006730771666e-05,0.34242718446601944,0.2192361795490979,0.3592233009708738,0.22431499460625676,0.19956541840036987,0.3122977346278318,1.5433940552584946,0.23239720884812679,0.29730420711974115,0.3541538461538461,0.22185529523676134,0.36043956043956044,0.22333527393801927,0.20966066120929142,0.3144384504384504,1.5432102696275538,0.2468680648218982,0.3093888319088319,0.3785046805046805,0.23714156055181196,0.38534798534798537,0.23435104577961718,0.22099162742019884,0.32644688644688646,1.5436548632077194,0.2876270592917336,0.3229277167277168
44,6.0637930069226945e-05,0.34203883495145626,0.23143194384441249,0.3592233009708738,0.23745835609913277,0.2322399445214979,0.31391585760517793,1.5439811666266432,0.23892093915823429,0.3007691477885653,0.3718168498168498,0.23797835588965757,0.3868131868131868,0.24359776042263145,0.2572465065566494,0.3378479298479299,1.5429687414413842,0.2608504614707398,0.32482119066119064,0.37284387464387464,0.2284760955051674,0.37633699633699635,0.2279538873824588,0.2121794871794872,0.3263003663003663,1.5436854356532084,0.22421372408394213,0.3221115995115995
45,5.909558479451305e-05,0.3422330097087379,0.22170897656433836,0.3592233009708738,0.2271382339343504,0.1997688395746648,0.31132686084142397,1.5439964901822285,0.23675224901830244,0.2974929881337649,0.35813919413919415,0.23661334035847223,0.3626373626373626,0.23737367310564123,0.27007963048190314,0.3166002886002886,1.5412047821261505,0.28236472331867657,0.3131748444148444,0.367441107041107,0.23254433771377558,0.37633699633699635,0.23447612704755558,0.23096755625327053,0.32630036630036624,1.5465094934543457,0.24597101080724648,0.3176522588522589
46,5.754458449452761e-05,0.34103559870550165,0.21933753230192193,0.3592233009708738,0.2245503579484162,0.20425797503467408,0.3122977346278318,1.543977954256496,0.24175788011164723,0.29671305285868393,0.36156043956043954,0.2291957193363084,0.37142857142857144,0.2333986660348017,0.25086215206027745,0.32450127650127647,1.5441986430171646,0.258607543913924,0.3155734961334961,0.36322694342694345,0.2209656521982673,0.3453479853479854,0.19725093953665382,0.16701674515960227,0.29978021978021974,1.547052499193169,0.25066895776508136,0.31436361416361414
47,5.5986490895100044e-05,0.3416181229773463,0.21969253950043025,0.3592233009708738,0.22247916053741296,0.19790106333795654,0.31229773462783167,1.5421688803577116,0.23551553216871837,0.29684034519956853,0.3655824175824176,0.23704915229761397,0.38461538461538464,0.2498141009934693,0.27084149142578184,0.33614874014874013,1.5430942997390968,0.2876801329096889,0.3192048262848263,0.36907578347578346,0.22898388754694704,0.3754578754578754,0.22633170004598574,0.20896336996337,0.3231501831501831,1.5425281052326645,0.23651986938729355,0.3172942612942613
48,5.4422872864411035e-05,0.3416828478964401,0.22172996987475646,0.3592233009708738,0.2306622395942784,0.22414932963476655,0.31391585760517793,1.5421176678308777,0.24506826216164726,0.2977411003236246,0.34794871794871796,0.21659606854426455,0.34945054945054943,0.2147838465866102,0.2138943143033947,0.30443734043734044,1.5405594064027834,0.23804246810291496,0.30324280904280904,0.3188631664631664,0.19951794426209934,0.31347985347985347,0.18780622552051124,0.17227629513343795,0.2701098901098901,1.5431083366749583,0.24549917898823118,0.2773665445665445
49,5.285530483327525e-05,0.34307443365695794,0.22532885015851714,0.33980582524271846,0.21799044536908613,0.19412852519648635,0.29449838187702265,1.5420369831875305,0.23917635737895307,0.2985933117583603,0.36002197802197805,0.2264712263297305,0.3648351648351648,0.22743368600177266,0.21926547378140782,0.31704295704295704,1.5414648372873716,0.24713467832362146,0.31316499056499064,0.3513187627187628,0.21170473181179217,0.3646886446886447,0.2211033728176585,0.21212401883830456,0.31347985347985347,1.544520749369083,0.2351771615138756,0.30117997557997556
50,5.1285365209823e-05,0.343462783171521,0.21781866944068892,0.34951456310679613,0.21369086145785174,0.1879449838187702,0.3016181229773463,1.5412004189043753,0.23039753188313308,0.2977659115426105,0.3611282051282052,0.230265618769983,0.36923076923076925,0.2331800036022242,0.24010823331374143,0.32180796980796983,1.5394654877631218,0.2558307396280284,0.3148762422762423,0.36925299145299134,0.23659629287025558,0.3754578754578754,0.2310501561930133,0.21205075876504445,0.3231501831501831,1.5420288690348103,0.26598275325444876,0.32143711843711836
51,4.971463479017701e-05,0.34236245954692557,0.2257424892649025,0.3592233009708738,0.23424368511747157,0.22987055016181232,0.316504854368932,1.541415661206909,0.24622176803382242,0.299891046386192,0.35844688644688644,0.230723292031019,0.36923076923076925,0.2355304453972551,0.24366401518772154,0.32222577422577425,1.5424237254425721,0.26399729544225303,0.3128228541828542,0.34598941798941796,0.2088777558110069,0.3334798534798534,0.18473139558853843,0.1625170068027211,0.2867399267399267,1.542358333677619,0.24778106328136207,0.29752454212454216
52,4.814469516672476e-05,0.3412297734627832,0.22161280077224077,0.3592233009708738,0.22839070314798465,0.21442903374942207,0.31488673139158574,1.5414315905617277,0.2413648587070369,0.29709816612729234,0.36348717948717946,0.2296833065058093,0.36923076923076925,0.22773377271573828,0.2460512328495076,0.32121966921966927,1.5403996775176498,0.255628795593751,0.3162178162578162,0.3669798941798942,0.22070936336131655,0.38644688644688646,0.22821134421134417,0.20883882783882785,0.33304029304029303,1.5430168112141163,0.21812744829470065,0.31553894993895
53,4.6577127135588974e-05,0.3439805825242718,0.21964363205270776,0.34951456310679613,0.21689012174449065,0.18959778085991674,0.3016181229773463,1.5393841178517513,0.23137756843442456,0.29834196332254587,0.36065934065934063,0.22650664944185833,0.3758241758241758,0.23714926572940837,0.2687214335096105,0.3274174714174714,1.539139868400909,0.2661737896575533,0.3141844348244348,0.36741269841269847,0.22884623105957402,0.3642490842490843,0.2218981653267367,0.203265306122449,0.31304029304029307,1.542605511185208,0.25232994237474715,0.31580146520146524
