2026-09-07 22:42:21,981 | INFO | src.trainer.client.client_5 | Round 1 learning rate set to 0.0001
2026-09-07 22:42:21,981 | INFO | src.trainer.client.client_5 | Starting local training for round 1
2026-09-07 22:42:54,441 | INFO | src.trainer.client.client_5 | Round 1 local epoch 1/1 (global_epoch 0): train_loss=1.593444
2026-09-07 22:43:20,628 | INFO | src.trainer.client.client_5 | Round 1 local fit metrics: {'train_loss': 1.5934435381405596, 'lr': 0.0001, 'train_accuracy': 0.3941304347826087, 'train_precision': 0.4179370045209125, 'train_recall': 0.4028996632996633, 'train_f1': 0.36336909132467177, 'train_image_accuracy': 0.3695652173913043, 'train_image_precision': 0.48901098901098905, 'train_image_recall': 0.3901010101010101, 'train_image_f1': 0.33828075150655795, 'val_loss': 1.5095891431172688, 'val_accuracy': 0.25933333333333336, 'val_precision': 0.3017761984545574, 'val_recall': 0.2593333333333333, 'val_f1': 0.20343616264751282, 'val_image_accuracy': 0.2, 'val_image_precision': 0.09, 'val_image_recall': 0.2, 'val_image_f1': 0.12380952380952381}
2026-09-07 22:45:36,533 | INFO | src.trainer.client.client_5 | Round 1 local test metrics: loss=1.505000 metrics={'test_accuracy': 0.33766666666666667, 'test_precision': 0.35414456996170196, 'test_recall': 0.33766666666666667, 'test_f1': 0.2943455385948817, 'test_image_accuracy': 0.3, 'test_image_precision': 0.16666666666666666, 'test_image_recall': 0.3, 'test_image_f1': 0.21000000000000002}
2026-09-07 22:45:42,751 | INFO | src.trainer.client.client_5 | Round 2 learning rate set to 9.99773e-05
2026-09-07 22:45:42,751 | INFO | src.trainer.client.client_5 | Starting local training for round 2
2026-09-07 22:46:14,064 | INFO | src.trainer.client.client_5 | Round 2 local epoch 1/1 (global_epoch 1): train_loss=1.407850
2026-09-07 22:46:42,716 | INFO | src.trainer.client.client_5 | Round 2 local fit metrics: {'train_loss': 1.4078495505927267, 'lr': 9.997734440724333e-05, 'train_accuracy': 0.5623913043478261, 'train_precision': 0.611583737802345, 'train_recall': 0.5290276094276095, 'train_f1': 0.5262003961984462, 'train_image_accuracy': 0.5652173913043478, 'train_image_precision': 0.638888888888889, 'train_image_recall': 0.5199999999999999, 'train_image_f1': 0.5060918754566668, 'val_loss': 1.3949020093282063, 'val_accuracy': 0.421, 'val_precision': 0.4235370198724522, 'val_recall': 0.4210000000000001, 'val_f1': 0.31820643619926436, 'val_image_accuracy': 0.4, 'val_image_precision': 0.26666666666666666, 'val_image_recall': 0.4, 'val_image_f1': 0.3}
2026-09-07 22:50:49,926 | INFO | src.trainer.client.client_5 | Round 2 local test metrics: loss=1.257862 metrics={'test_accuracy': 0.544, 'test_precision': 0.6262276223539193, 'test_recall': 0.544, 'test_f1': 0.4970644025305454, 'test_image_accuracy': 0.7, 'test_image_precision': 0.5666666666666667, 'test_image_recall': 0.7, 'test_image_f1': 0.6199999999999999}
2026-09-07 22:52:07,812 | INFO | src.trainer.client.client_5 | Round 3 learning rate set to 9.99094e-05
2026-09-07 22:52:07,812 | INFO | src.trainer.client.client_5 | Starting local training for round 3
2026-09-07 22:52:39,336 | INFO | src.trainer.client.client_5 | Round 3 local epoch 1/1 (global_epoch 2): train_loss=1.315119
2026-09-07 22:53:07,188 | INFO | src.trainer.client.client_5 | Round 3 local fit metrics: {'train_loss': 1.31511874233467, 'lr': 9.99094004412348e-05, 'train_accuracy': 0.6613043478260869, 'train_precision': 0.6864649795338627, 'train_recall': 0.6586646464646464, 'train_f1': 0.6573102198496498, 'train_image_accuracy': 0.6739130434782609, 'train_image_precision': 0.701010101010101, 'train_image_recall': 0.6694949494949495, 'train_image_f1': 0.6679999999999999, 'val_loss': 1.2015831203460694, 'val_accuracy': 0.529, 'val_precision': 0.5274910973985663, 'val_recall': 0.529, 'val_f1': 0.4537007366171243, 'val_image_accuracy': 0.6, 'val_image_precision': 0.4133333333333333, 'val_image_recall': 0.6, 'val_image_f1': 0.4742857142857143}
2026-09-07 22:56:33,754 | INFO | src.trainer.client.client_5 | Round 3 local test metrics: loss=1.174099 metrics={'test_accuracy': 0.5496666666666666, 'test_precision': 0.6242966694162004, 'test_recall': 0.5496666666666667, 'test_f1': 0.5086256472974211, 'test_image_accuracy': 0.6, 'test_image_precision': 0.5, 'test_image_recall': 0.6, 'test_image_f1': 0.5333333333333333}
2026-09-07 22:57:34,536 | INFO | src.trainer.client.client_5 | Round 4 learning rate set to 9.97962e-05
2026-09-07 22:57:34,536 | INFO | src.trainer.client.client_5 | Starting local training for round 4
2026-09-07 22:58:05,843 | INFO | src.trainer.client.client_5 | Round 4 local epoch 1/1 (global_epoch 3): train_loss=1.224440
2026-09-07 22:58:34,066 | INFO | src.trainer.client.client_5 | Round 4 local fit metrics: {'train_loss': 1.2244402892347694, 'lr': 9.979623651578881e-05, 'train_accuracy': 0.6641304347826087, 'train_precision': 0.6918098976594964, 'train_recall': 0.6558962962962963, 'train_f1': 0.6543171195714341, 'train_image_accuracy': 0.6956521739130435, 'train_image_precision': 0.7232575757575758, 'train_image_recall': 0.6866666666666666, 'train_image_f1': 0.6867508417508418, 'val_loss': 1.238512900988261, 'val_accuracy': 0.4083333333333333, 'val_precision': 0.34459312824889604, 'val_recall': 0.4083333333333333, 'val_f1': 0.3480976484570781, 'val_image_accuracy': 0.4, 'val_image_precision': 0.26666666666666666, 'val_image_recall': 0.4, 'val_image_f1': 0.3133333333333333}
2026-09-07 23:01:51,204 | INFO | src.trainer.client.client_5 | Round 4 local test metrics: loss=1.101740 metrics={'test_accuracy': 0.6, 'test_precision': 0.6399592521802325, 'test_recall': 0.6, 'test_f1': 0.5756827292362819, 'test_image_accuracy': 0.7, 'test_image_precision': 0.8, 'test_image_recall': 0.7, 'test_image_f1': 0.7}
2026-09-07 23:02:55,534 | INFO | src.trainer.client.client_5 | Round 5 learning rate set to 9.9638e-05
2026-09-07 23:02:55,534 | INFO | src.trainer.client.client_5 | Starting local training for round 5
2026-09-07 23:03:27,041 | INFO | src.trainer.client.client_5 | Round 5 local epoch 1/1 (global_epoch 4): train_loss=1.170734
2026-09-07 23:03:55,468 | INFO | src.trainer.client.client_5 | Round 5 local fit metrics: {'train_loss': 1.1707341315089792, 'lr': 9.963796657738579e-05, 'train_accuracy': 0.7255072463768116, 'train_precision': 0.7437651078332225, 'train_recall': 0.7228390572390572, 'train_f1': 0.7255679142319024, 'train_image_accuracy': 0.8043478260869565, 'train_image_precision': 0.8384126984126985, 'train_image_recall': 0.804040404040404, 'train_image_f1': 0.8151515151515152, 'val_loss': 1.196665005683899, 'val_accuracy': 0.4533333333333333, 'val_precision': 0.36143049102048147, 'val_recall': 0.4533333333333333, 'val_f1': 0.3721741554782906, 'val_image_accuracy': 0.5, 'val_image_precision': 0.29999999999999993, 'val_image_recall': 0.5, 'val_image_f1': 0.37333333333333335}
2026-09-07 23:07:04,079 | INFO | src.trainer.client.client_5 | Round 5 local test metrics: loss=1.057980 metrics={'test_accuracy': 0.6106666666666667, 'test_precision': 0.6436137997423226, 'test_recall': 0.6106666666666667, 'test_f1': 0.5809515227186253, 'test_image_accuracy': 0.6, 'test_image_precision': 0.5, 'test_image_recall': 0.6, 'test_image_f1': 0.54}
2026-09-07 23:11:14,351 | INFO | src.trainer.client.client_5 | Round 6 learning rate set to 9.94347e-05
2026-09-07 23:11:14,351 | INFO | src.trainer.client.client_5 | Starting local training for round 6
2026-09-07 23:11:45,013 | INFO | src.trainer.client.client_5 | Round 6 local epoch 1/1 (global_epoch 5): train_loss=1.106783
2026-09-07 23:12:13,675 | INFO | src.trainer.client.client_5 | Round 6 local fit metrics: {'train_loss': 1.1067829643470655, 'lr': 9.943474999043775e-05, 'train_accuracy': 0.7582608695652174, 'train_precision': 0.7805195667607338, 'train_recall': 0.7576720538720538, 'train_f1': 0.7593696205923004, 'train_image_accuracy': 0.8695652173913043, 'train_image_precision': 0.9125, 'train_image_recall': 0.8755555555555554, 'train_image_f1': 0.8829922027290447, 'val_loss': 1.1895468905766804, 'val_accuracy': 0.3993333333333333, 'val_precision': 0.37693560316903785, 'val_recall': 0.3993333333333333, 'val_f1': 0.33755378669913966, 'val_image_accuracy': 0.4, 'val_image_precision': 0.21333333333333332, 'val_image_recall': 0.4, 'val_image_f1': 0.2742857142857143}
2026-09-07 23:12:21,128 | INFO | src.trainer.client.client_5 | Round 6 local test metrics: loss=1.019324 metrics={'test_accuracy': 0.653, 'test_precision': 0.7028712973497984, 'test_recall': 0.653, 'test_f1': 0.6380136854487672, 'test_image_accuracy': 0.7, 'test_image_precision': 0.6, 'test_image_recall': 0.7, 'test_image_f1': 0.6333333333333333}
2026-09-07 23:14:41,669 | INFO | src.trainer.client.client_5 | Round 7 learning rate set to 9.91868e-05
2026-09-07 23:14:41,669 | INFO | src.trainer.client.client_5 | Starting local training for round 7
2026-09-07 23:15:13,552 | INFO | src.trainer.client.client_5 | Round 7 local epoch 1/1 (global_epoch 6): train_loss=1.072656
2026-09-07 23:15:42,205 | INFO | src.trainer.client.client_5 | Round 7 local fit metrics: {'train_loss': 1.0726556097251783, 'lr': 9.91867913768218e-05, 'train_accuracy': 0.7131884057971014, 'train_precision': 0.7351105730934904, 'train_recall': 0.7055925925925927, 'train_f1': 0.705226014487866, 'train_image_accuracy': 0.782608695652174, 'train_image_precision': 0.8203679653679654, 'train_image_recall': 0.7822222222222222, 'train_image_f1': 0.7877809771927419, 'val_loss': 1.267264444510142, 'val_accuracy': 0.3496666666666667, 'val_precision': 0.37124266573580755, 'val_recall': 0.3496666666666667, 'val_f1': 0.3048923525253223, 'val_image_accuracy': 0.3, 'val_image_precision': 0.16666666666666666, 'val_image_recall': 0.3, 'val_image_f1': 0.21333333333333332}
2026-09-07 23:17:57,969 | INFO | src.trainer.client.client_5 | Round 7 local test metrics: loss=1.047004 metrics={'test_accuracy': 0.619, 'test_precision': 0.6285662605636357, 'test_recall': 0.619, 'test_f1': 0.5962473849658525, 'test_image_accuracy': 0.6, 'test_image_precision': 0.5, 'test_image_recall': 0.6, 'test_image_f1': 0.5333333333333333}
2026-09-07 23:22:04,098 | INFO | src.trainer.client.client_5 | Round 8 learning rate set to 9.88943e-05
2026-09-07 23:22:04,098 | INFO | src.trainer.client.client_5 | Starting local training for round 8
