2026-09-07 22:42:15,873 | INFO | src.trainer.client.client_4 | Round 1 learning rate set to 0.0001
2026-09-07 22:42:15,873 | INFO | src.trainer.client.client_4 | Starting local training for round 1
2026-09-07 22:42:46,445 | INFO | src.trainer.client.client_4 | Round 1 local epoch 1/1 (global_epoch 0): train_loss=1.570006
2026-09-07 22:43:14,389 | INFO | src.trainer.client.client_4 | Round 1 local fit metrics: {'train_loss': 1.5700060222459875, 'lr': 0.0001, 'train_accuracy': 0.46253623188405796, 'train_precision': 0.5404048926990725, 'train_recall': 0.49649090909090904, 'train_f1': 0.4087711544064745, 'train_image_accuracy': 0.5, 'train_image_precision': 0.4823076923076924, 'train_image_recall': 0.54, 'train_image_f1': 0.44639860139860144, 'val_loss': 1.358112011273702, 'val_accuracy': 0.38333333333333336, 'val_precision': 0.30375539243485905, 'val_recall': 0.3833333333333333, 'val_f1': 0.30575546671347437, 'val_image_accuracy': 0.5, 'val_image_precision': 0.38, 'val_image_recall': 0.5, 'val_image_f1': 0.38095238095238093}
2026-09-07 22:45:21,031 | INFO | src.trainer.client.client_4 | Round 1 local test metrics: loss=1.476141 metrics={'test_accuracy': 0.3958333333333333, 'test_precision': 0.24586528609727534, 'test_recall': 0.372, 'test_f1': 0.26924723903201697, 'test_image_accuracy': 0.4166666666666667, 'test_image_precision': 0.1657142857142857, 'test_image_recall': 0.4, 'test_image_f1': 0.23428571428571426}
2026-09-07 22:48:39,746 | INFO | src.trainer.client.client_4 | Round 2 learning rate set to 9.99773e-05
2026-09-07 22:48:39,746 | INFO | src.trainer.client.client_4 | Starting local training for round 2
2026-09-07 22:49:10,495 | INFO | src.trainer.client.client_4 | Round 2 local epoch 1/1 (global_epoch 1): train_loss=1.425152
2026-09-07 22:49:37,612 | INFO | src.trainer.client.client_4 | Round 2 local fit metrics: {'train_loss': 1.425152295914249, 'lr': 9.997734440724333e-05, 'train_accuracy': 0.5460144927536232, 'train_precision': 0.5915425271625504, 'train_recall': 0.5546040404040404, 'train_f1': 0.5335222771838186, 'train_image_accuracy': 0.6086956521739131, 'train_image_precision': 0.6897435897435897, 'train_image_recall': 0.6165656565656565, 'train_image_f1': 0.5907815614337354, 'val_loss': 1.2065426731109619, 'val_accuracy': 0.4056666666666667, 'val_precision': 0.4146045729686934, 'val_recall': 0.4056666666666667, 'val_f1': 0.3572416670925027, 'val_image_accuracy': 0.4, 'val_image_precision': 0.26666666666666666, 'val_image_recall': 0.4, 'val_image_f1': 0.31333333333333335}
2026-09-07 22:50:55,387 | INFO | src.trainer.client.client_4 | Round 2 local test metrics: loss=1.262651 metrics={'test_accuracy': 0.3441666666666667, 'test_precision': 0.26799612709060266, 'test_recall': 0.33155555555555555, 'test_f1': 0.2586620866431252, 'test_image_accuracy': 0.4166666666666667, 'test_image_precision': 0.26666666666666666, 'test_image_recall': 0.4, 'test_image_f1': 0.2942857142857143}
2026-09-07 22:55:05,444 | INFO | src.trainer.client.client_4 | Round 3 learning rate set to 9.99094e-05
2026-09-07 22:55:05,444 | INFO | src.trainer.client.client_4 | Starting local training for round 3
2026-09-07 22:55:37,586 | INFO | src.trainer.client.client_4 | Round 3 local epoch 1/1 (global_epoch 2): train_loss=1.320654
2026-09-07 22:56:05,592 | INFO | src.trainer.client.client_4 | Round 3 local fit metrics: {'train_loss': 1.3206538621930108, 'lr': 9.99094004412348e-05, 'train_accuracy': 0.6302898550724638, 'train_precision': 0.710692858671299, 'train_recall': 0.6438, 'train_f1': 0.5899008499456679, 'train_image_accuracy': 0.6521739130434783, 'train_image_precision': 0.747052947052947, 'train_image_recall': 0.6640404040404041, 'train_image_f1': 0.6219298245614034, 'val_loss': 1.1243396889368693, 'val_accuracy': 0.37433333333333335, 'val_precision': 0.30956476770406816, 'val_recall': 0.37433333333333335, 'val_f1': 0.30778210555840846, 'val_image_accuracy': 0.5, 'val_image_precision': 0.3, 'val_image_recall': 0.5, 'val_image_f1': 0.3666666666666666}
2026-09-07 22:56:27,380 | INFO | src.trainer.client.client_4 | Round 3 local test metrics: loss=1.189698 metrics={'test_accuracy': 0.33444444444444443, 'test_precision': 0.3221940360225559, 'test_recall': 0.343, 'test_f1': 0.29924636882755407, 'test_image_accuracy': 0.4166666666666667, 'test_image_precision': 0.3466666666666667, 'test_image_recall': 0.4333333333333333, 'test_image_f1': 0.36095238095238097}
2026-09-07 22:58:34,581 | INFO | src.trainer.client.client_4 | Round 4 learning rate set to 9.97962e-05
2026-09-07 22:58:34,582 | INFO | src.trainer.client.client_4 | Starting local training for round 4
2026-09-07 22:59:06,278 | INFO | src.trainer.client.client_4 | Round 4 local epoch 1/1 (global_epoch 3): train_loss=1.245682
2026-09-07 22:59:32,317 | INFO | src.trainer.client.client_4 | Round 4 local fit metrics: {'train_loss': 1.2456820215004079, 'lr': 9.979623651578881e-05, 'train_accuracy': 0.6047101449275363, 'train_precision': 0.6450775124117549, 'train_recall': 0.6053272727272727, 'train_f1': 0.5791906724855997, 'train_image_accuracy': 0.6304347826086957, 'train_image_precision': 0.6872727272727273, 'train_image_recall': 0.6232323232323231, 'train_image_f1': 0.6101898101898102, 'val_loss': 1.1335359312693278, 'val_accuracy': 0.38566666666666666, 'val_precision': 0.35025248089036787, 'val_recall': 0.38566666666666666, 'val_f1': 0.33920583010102157, 'val_image_accuracy': 0.3, 'val_image_precision': 0.16666666666666666, 'val_image_recall': 0.3, 'val_image_f1': 0.21333333333333332}
2026-09-07 23:01:56,854 | INFO | src.trainer.client.client_4 | Round 4 local test metrics: loss=1.144970 metrics={'test_accuracy': 0.3413888888888889, 'test_precision': 0.39044574637750423, 'test_recall': 0.37222222222222223, 'test_f1': 0.35641775329690406, 'test_image_accuracy': 0.25, 'test_image_precision': 0.29, 'test_image_recall': 0.26666666666666666, 'test_image_f1': 0.24761904761904763}
2026-09-07 23:03:55,682 | INFO | src.trainer.client.client_4 | Round 5 learning rate set to 9.9638e-05
2026-09-07 23:03:55,682 | INFO | src.trainer.client.client_4 | Starting local training for round 5
2026-09-07 23:04:27,002 | INFO | src.trainer.client.client_4 | Round 5 local epoch 1/1 (global_epoch 4): train_loss=1.177153
2026-09-07 23:04:55,643 | INFO | src.trainer.client.client_4 | Round 5 local fit metrics: {'train_loss': 1.1771532300589742, 'lr': 9.963796657738579e-05, 'train_accuracy': 0.6157971014492754, 'train_precision': 0.6554656657651106, 'train_recall': 0.6245063973063972, 'train_f1': 0.5810629977602483, 'train_image_accuracy': 0.6739130434782609, 'train_image_precision': 0.5456099456099456, 'train_image_recall': 0.6921212121212121, 'train_image_f1': 0.5978051615903278, 'val_loss': 1.0387724749247234, 'val_accuracy': 0.5213333333333333, 'val_precision': 0.4774935285844192, 'val_recall': 0.5213333333333333, 'val_f1': 0.4769272650957266, 'val_image_accuracy': 0.5, 'val_image_precision': 0.4, 'val_image_recall': 0.5, 'val_image_f1': 0.4333333333333333}
2026-09-07 23:07:13,920 | INFO | src.trainer.client.client_4 | Round 5 local test metrics: loss=1.179771 metrics={'test_accuracy': 0.3725, 'test_precision': 0.4186729944647002, 'test_recall': 0.4022222222222222, 'test_f1': 0.39419248341401264, 'test_image_accuracy': 0.25, 'test_image_precision': 0.35, 'test_image_recall': 0.3, 'test_image_f1': 0.29999999999999993}
2026-09-07 23:09:19,308 | INFO | src.trainer.client.client_4 | Round 6 learning rate set to 9.94347e-05
2026-09-07 23:09:19,308 | INFO | src.trainer.client.client_4 | Starting local training for round 6
2026-09-07 23:09:51,325 | INFO | src.trainer.client.client_4 | Round 6 local epoch 1/1 (global_epoch 5): train_loss=1.132994
2026-09-07 23:10:17,756 | INFO | src.trainer.client.client_4 | Round 6 local fit metrics: {'train_loss': 1.132993936193162, 'lr': 9.943474999043775e-05, 'train_accuracy': 0.8520289855072464, 'train_precision': 0.8509943935851254, 'train_recall': 0.850941414141414, 'train_f1': 0.8473428984316888, 'train_image_accuracy': 0.9565217391304348, 'train_image_precision': 0.9633333333333333, 'train_image_recall': 0.96, 'train_image_f1': 0.9597254004576659, 'val_loss': 1.1132914582888285, 'val_accuracy': 0.4136666666666667, 'val_precision': 0.3208990110083797, 'val_recall': 0.4136666666666667, 'val_f1': 0.3414228026495469, 'val_image_accuracy': 0.4, 'val_image_precision': 0.2333333333333333, 'val_image_recall': 0.4, 'val_image_f1': 0.29333333333333333}
2026-09-07 23:12:43,605 | INFO | src.trainer.client.client_4 | Round 6 local test metrics: loss=1.108032 metrics={'test_accuracy': 0.4436111111111111, 'test_precision': 0.457457282958775, 'test_recall': 0.489, 'test_f1': 0.45438770833088415, 'test_image_accuracy': 0.4166666666666667, 'test_image_precision': 0.4, 'test_image_recall': 0.4666666666666666, 'test_image_f1': 0.4133333333333333}
2026-09-07 23:14:41,743 | INFO | src.trainer.client.client_4 | Round 7 learning rate set to 9.91868e-05
2026-09-07 23:14:41,743 | INFO | src.trainer.client.client_4 | Starting local training for round 7
2026-09-07 23:15:13,841 | INFO | src.trainer.client.client_4 | Round 7 local epoch 1/1 (global_epoch 6): train_loss=1.070143
2026-09-07 23:15:42,424 | INFO | src.trainer.client.client_4 | Round 7 local fit metrics: {'train_loss': 1.0701430697371994, 'lr': 9.91867913768218e-05, 'train_accuracy': 0.7963768115942029, 'train_precision': 0.8143025995305944, 'train_recall': 0.7991407407407408, 'train_f1': 0.79624998506912, 'train_image_accuracy': 0.8913043478260869, 'train_image_precision': 0.917142857142857, 'train_image_recall': 0.8977777777777778, 'train_image_f1': 0.8999766081871344, 'val_loss': 1.1568166565895082, 'val_accuracy': 0.42766666666666664, 'val_precision': 0.41704930646529875, 'val_recall': 0.42766666666666664, 'val_f1': 0.35751777512431265, 'val_image_accuracy': 0.5, 'val_image_precision': 0.3, 'val_image_recall': 0.5, 'val_image_f1': 0.37333333333333335}
2026-09-07 23:17:48,155 | INFO | src.trainer.client.client_4 | Round 7 local test metrics: loss=1.124060 metrics={'test_accuracy': 0.45416666666666666, 'test_precision': 0.46234027868958094, 'test_recall': 0.4846666666666667, 'test_f1': 0.45446667741594116, 'test_image_accuracy': 0.4166666666666667, 'test_image_precision': 0.4166666666666667, 'test_image_recall': 0.4666666666666666, 'test_image_f1': 0.4371428571428571}
2026-09-07 23:20:05,743 | INFO | src.trainer.client.client_4 | Round 8 learning rate set to 9.88943e-05
2026-09-07 23:20:05,743 | INFO | src.trainer.client.client_4 | Starting local training for round 8
2026-09-07 23:20:36,886 | INFO | src.trainer.client.client_4 | Round 8 local epoch 1/1 (global_epoch 7): train_loss=1.028231
2026-09-07 23:21:03,948 | INFO | src.trainer.client.client_4 | Round 8 local fit metrics: {'train_loss': 1.0282309691111247, 'lr': 9.889434040984333e-05, 'train_accuracy': 0.5063043478260869, 'train_precision': 0.6233043671492956, 'train_recall': 0.5095973063973064, 'train_f1': 0.4510487055705658, 'train_image_accuracy': 0.4782608695652174, 'train_image_precision': 0.3948412698412698, 'train_image_recall': 0.48, 'train_image_f1': 0.4064985994397759, 'val_loss': 1.5740132765769959, 'val_accuracy': 0.30566666666666664, 'val_precision': 0.26611844216890407, 'val_recall': 0.30566666666666664, 'val_f1': 0.2352018802322439, 'val_image_accuracy': 0.2, 'val_image_precision': 0.06666666666666667, 'val_image_recall': 0.2, 'val_image_f1': 0.1}
2026-09-07 23:23:20,007 | INFO | src.trainer.client.client_4 | Round 8 local test metrics: loss=1.027172 metrics={'test_accuracy': 0.5116666666666667, 'test_precision': 0.5256772639768029, 'test_recall': 0.5385555555555556, 'test_f1': 0.5085786150910678, 'test_image_accuracy': 0.5, 'test_image_precision': 0.5666666666666667, 'test_image_recall': 0.5333333333333333, 'test_image_f1': 0.5}
2026-09-07 23:26:30,459 | INFO | src.trainer.client.client_4 | Round 9 learning rate set to 9.85577e-05
2026-09-07 23:26:30,459 | INFO | src.trainer.client.client_4 | Starting local training for round 9
2026-09-07 23:27:01,769 | INFO | src.trainer.client.client_4 | Round 9 local epoch 1/1 (global_epoch 8): train_loss=0.988377
2026-09-07 23:27:28,873 | INFO | src.trainer.client.client_4 | Round 9 local fit metrics: {'train_loss': 0.988376832353896, 'lr': 9.855769156283603e-05, 'train_accuracy': 0.8632608695652174, 'train_precision': 0.8590881358390898, 'train_recall': 0.8654895622895623, 'train_f1': 0.8603076382673001, 'train_image_accuracy': 0.9782608695652174, 'train_image_precision': 0.9714285714285713, 'train_image_recall': 0.9800000000000001, 'train_image_f1': 0.9740890688259108, 'val_loss': 1.2936849343776702, 'val_accuracy': 0.412, 'val_precision': 0.41203944691185523, 'val_recall': 0.41200000000000003, 'val_f1': 0.36985336902195787, 'val_image_accuracy': 0.4, 'val_image_precision': 0.18, 'val_image_recall': 0.4, 'val_image_f1': 0.24761904761904763}
2026-09-07 23:28:55,643 | INFO | src.trainer.client.client_4 | Round 9 local test metrics: loss=1.048636 metrics={'test_accuracy': 0.5111111111111111, 'test_precision': 0.5284576066339529, 'test_recall': 0.5351111111111111, 'test_f1': 0.49236004109472775, 'test_image_accuracy': 0.5, 'test_image_precision': 0.31333333333333335, 'test_image_recall': 0.5333333333333333, 'test_image_f1': 0.39333333333333337}
2026-09-07 23:32:54,564 | INFO | src.trainer.client.client_4 | Round 10 learning rate set to 9.81772e-05
2026-09-07 23:32:54,564 | INFO | src.trainer.client.client_4 | Starting local training for round 10
2026-09-07 23:33:26,185 | INFO | src.trainer.client.client_4 | Round 10 local epoch 1/1 (global_epoch 9): train_loss=0.954751
2026-09-07 23:33:54,388 | INFO | src.trainer.client.client_4 | Round 10 local fit metrics: {'train_loss': 0.9547514462816542, 'lr': 9.817718381265239e-05, 'train_accuracy': 0.8852173913043478, 'train_precision': 0.8890095506105664, 'train_recall': 0.8891010101010102, 'train_f1': 0.8861339229971721, 'train_image_accuracy': 0.9782608695652174, 'train_image_precision': 0.9800000000000001, 'train_image_recall': 0.9800000000000001, 'train_image_f1': 0.9789473684210526, 'val_loss': 1.0672152975400289, 'val_accuracy': 0.466, 'val_precision': 0.44490369588081713, 'val_recall': 0.466, 'val_f1': 0.41027160398205637, 'val_image_accuracy': 0.5, 'val_image_precision': 0.3, 'val_image_recall': 0.5, 'val_image_f1': 0.37333333333333335}
2026-09-07 23:34:18,726 | INFO | src.trainer.client.client_4 | Round 10 local test metrics: loss=1.051145 metrics={'test_accuracy': 0.5216666666666666, 'test_precision': 0.5503391442029023, 'test_recall': 0.5483333333333333, 'test_f1': 0.5062226936998345, 'test_image_accuracy': 0.5, 'test_image_precision': 0.4133333333333333, 'test_image_recall': 0.5333333333333333, 'test_image_f1': 0.45999999999999996}
2026-09-07 23:38:18,369 | INFO | src.trainer.client.client_4 | Round 11 learning rate set to 9.77532e-05
2026-09-07 23:38:18,369 | INFO | src.trainer.client.client_4 | Starting local training for round 11
2026-09-07 23:38:49,399 | INFO | src.trainer.client.client_4 | Round 11 local epoch 1/1 (global_epoch 10): train_loss=0.922864
2026-09-07 23:39:16,512 | INFO | src.trainer.client.client_4 | Round 11 local fit metrics: {'train_loss': 0.9228639346965845, 'lr': 9.775320029834254e-05, 'train_accuracy': 0.6685507246376812, 'train_precision': 0.7390534672114767, 'train_recall': 0.6815306397306398, 'train_f1': 0.651062091426558, 'train_image_accuracy': 0.6956521739130435, 'train_image_precision': 0.7744949494949495, 'train_image_recall': 0.7022222222222222, 'train_image_f1': 0.682200328407225, 'val_loss': 1.1997322371006012, 'val_accuracy': 0.5023333333333333, 'val_precision': 0.447588192959442, 'val_recall': 0.5023333333333333, 'val_f1': 0.4196267815691993, 'val_image_accuracy': 0.5, 'val_image_precision': 0.4, 'val_image_recall': 0.5, 'val_image_f1': 0.4}
2026-09-07 23:39:45,921 | INFO | src.trainer.client.client_4 | Round 11 local test metrics: loss=1.019557 metrics={'test_accuracy': 0.5330555555555555, 'test_precision': 0.5475079934624741, 'test_recall': 0.5477777777777778, 'test_f1': 0.523137566348608, 'test_image_accuracy': 0.5833333333333334, 'test_image_precision': 0.6333333333333333, 'test_image_recall': 0.6, 'test_image_f1': 0.5742857142857143}
2026-09-07 23:43:44,016 | INFO | src.trainer.client.client_4 | Round 12 learning rate set to 9.72862e-05
2026-09-07 23:43:44,016 | INFO | src.trainer.client.client_4 | Starting local training for round 12
2026-09-07 23:44:15,072 | INFO | src.trainer.client.client_4 | Round 12 local epoch 1/1 (global_epoch 11): train_loss=0.906722
2026-09-07 23:44:41,478 | INFO | src.trainer.client.client_4 | Round 12 local fit metrics: {'train_loss': 0.9067215256069018, 'lr': 9.728616793536588e-05, 'train_accuracy': 0.8034782608695652, 'train_precision': 0.8391388233358278, 'train_recall': 0.8113030303030303, 'train_f1': 0.8083208481386777, 'train_image_accuracy': 0.8260869565217391, 'train_image_precision': 0.8829545454545455, 'train_image_recall': 0.8377777777777776, 'train_image_f1': 0.837668845315904, 'val_loss': 1.3687317735354105, 'val_accuracy': 0.44633333333333336, 'val_precision': 0.38415480395731183, 'val_recall': 0.4463333333333333, 'val_f1': 0.36610824040376355, 'val_image_accuracy': 0.4, 'val_image_precision': 0.2, 'val_image_recall': 0.4, 'val_image_f1': 0.26666666666666666}
2026-09-07 23:44:53,665 | INFO | src.trainer.client.client_4 | Round 12 local test metrics: loss=1.006051 metrics={'test_accuracy': 0.57, 'test_precision': 0.5846771925492136, 'test_recall': 0.5867777777777777, 'test_f1': 0.5597502035729519, 'test_image_accuracy': 0.6666666666666666, 'test_image_precision': 0.7666666666666666, 'test_image_recall': 0.7, 'test_image_f1': 0.6676190476190476}
2026-09-07 23:47:08,036 | INFO | src.trainer.client.client_4 | Round 13 learning rate set to 9.67766e-05
2026-09-07 23:47:08,036 | INFO | src.trainer.client.client_4 | Starting local training for round 13
2026-09-07 23:47:39,275 | INFO | src.trainer.client.client_4 | Round 13 local epoch 1/1 (global_epoch 12): train_loss=0.891706
