2026-09-07 22:44:14,925 | INFO | src.trainer.client.client_7 | Round 1 learning rate set to 0.0001
2026-09-07 22:44:14,925 | INFO | src.trainer.client.client_7 | Starting local training for round 1
2026-09-07 22:44:44,172 | INFO | src.trainer.client.client_7 | Round 1 local epoch 1/1 (global_epoch 0): train_loss=1.578710
2026-09-07 22:45:10,424 | INFO | src.trainer.client.client_7 | Round 1 local fit metrics: {'train_loss': 1.5787103734193024, 'lr': 0.0001, 'train_accuracy': 0.43162962962962964, 'train_precision': 0.4983485947718774, 'train_recall': 0.47087407407407406, 'train_f1': 0.4103511114681851, 'train_image_accuracy': 0.4444444444444444, 'train_image_precision': 0.53, 'train_image_recall': 0.4866666666666667, 'train_image_f1': 0.4272981920040744, 'val_loss': 1.2934999090653878, 'val_accuracy': 0.59, 'val_precision': 0.6940298494350597, 'val_recall': 0.6306666666666667, 'val_f1': 0.5902966325222604, 'val_image_accuracy': 0.6666666666666666, 'val_image_precision': 0.85, 'val_image_recall': 0.7, 'val_image_f1': 0.6799999999999999}
2026-09-07 22:45:41,935 | INFO | src.trainer.client.client_7 | Round 1 local test metrics: loss=1.527795 metrics={'test_accuracy': 0.274, 'test_precision': 0.38858790346228683, 'test_recall': 0.274, 'test_f1': 0.21211336762179928, 'test_image_accuracy': 0.2, 'test_image_precision': 0.13333333333333333, 'test_image_recall': 0.2, 'test_image_f1': 0.15}
2026-09-07 22:46:43,538 | INFO | src.trainer.client.client_7 | Round 2 learning rate set to 9.99773e-05
2026-09-07 22:46:43,538 | INFO | src.trainer.client.client_7 | Starting local training for round 2
2026-09-07 22:47:15,067 | INFO | src.trainer.client.client_7 | Round 2 local epoch 1/1 (global_epoch 1): train_loss=1.429730
2026-09-07 22:47:42,403 | INFO | src.trainer.client.client_7 | Round 2 local fit metrics: {'train_loss': 1.429730274412367, 'lr': 9.997734440724333e-05, 'train_accuracy': 0.43333333333333335, 'train_precision': 0.4734435105354435, 'train_recall': 0.436437037037037, 'train_f1': 0.4407177779382495, 'train_image_accuracy': 0.5111111111111111, 'train_image_precision': 0.5505555555555556, 'train_image_recall': 0.5088888888888888, 'train_image_f1': 0.5166032797611745, 'val_loss': 1.2630630849025868, 'val_accuracy': 0.4688888888888889, 'val_precision': 0.41706152858760903, 'val_recall': 0.46066666666666667, 'val_f1': 0.41459141104224856, 'val_image_accuracy': 0.3333333333333333, 'val_image_precision': 0.2, 'val_image_recall': 0.3, 'val_image_f1': 0.24000000000000005}
2026-09-07 22:50:44,185 | INFO | src.trainer.client.client_7 | Round 2 local test metrics: loss=1.320568 metrics={'test_accuracy': 0.38133333333333336, 'test_precision': 0.3325303219249602, 'test_recall': 0.38133333333333336, 'test_f1': 0.3410370393417649, 'test_image_accuracy': 0.3, 'test_image_precision': 0.2333333333333333, 'test_image_recall': 0.3, 'test_image_f1': 0.26}
2026-09-07 22:54:07,409 | INFO | src.trainer.client.client_7 | Round 3 learning rate set to 9.99094e-05
2026-09-07 22:54:07,409 | INFO | src.trainer.client.client_7 | Starting local training for round 3
2026-09-07 22:54:37,775 | INFO | src.trainer.client.client_7 | Round 3 local epoch 1/1 (global_epoch 2): train_loss=1.341802
2026-09-07 22:55:03,874 | INFO | src.trainer.client.client_7 | Round 3 local fit metrics: {'train_loss': 1.3418023513864588, 'lr': 9.99094004412348e-05, 'train_accuracy': 0.581925925925926, 'train_precision': 0.5935431451372856, 'train_recall': 0.600362962962963, 'train_f1': 0.5484253900766269, 'train_image_accuracy': 0.6222222222222222, 'train_image_precision': 0.5413483575248281, 'train_image_recall': 0.6422222222222222, 'train_image_f1': 0.5721817615935263, 'val_loss': 1.0549113838760942, 'val_accuracy': 0.6340740740740741, 'val_precision': 0.687577223335212, 'val_recall': 0.6696666666666667, 'val_f1': 0.6362717453324254, 'val_image_accuracy': 0.5555555555555556, 'val_image_precision': 0.6666666666666667, 'val_image_recall': 0.6, 'val_image_f1': 0.5666666666666667}
2026-09-07 22:56:11,861 | INFO | src.trainer.client.client_7 | Round 3 local test metrics: loss=1.268528 metrics={'test_accuracy': 0.38466666666666666, 'test_precision': 0.39726922769240636, 'test_recall': 0.38466666666666666, 'test_f1': 0.34612702842184573, 'test_image_accuracy': 0.4, 'test_image_precision': 0.3, 'test_image_recall': 0.4, 'test_image_f1': 0.3333333333333333}
2026-09-07 22:59:33,032 | INFO | src.trainer.client.client_7 | Round 4 learning rate set to 9.97962e-05
2026-09-07 22:59:33,032 | INFO | src.trainer.client.client_7 | Starting local training for round 4
2026-09-07 23:00:04,121 | INFO | src.trainer.client.client_7 | Round 4 local epoch 1/1 (global_epoch 3): train_loss=1.257299
2026-09-07 23:00:30,462 | INFO | src.trainer.client.client_7 | Round 4 local fit metrics: {'train_loss': 1.2572993983162775, 'lr': 9.979623651578881e-05, 'train_accuracy': 0.5957037037037037, 'train_precision': 0.5979399002596979, 'train_recall': 0.5978592592592593, 'train_f1': 0.5652763812082264, 'train_image_accuracy': 0.6444444444444445, 'train_image_precision': 0.6551892551892552, 'train_image_recall': 0.6466666666666666, 'train_image_f1': 0.6138573021181717, 'val_loss': 0.9361556058018295, 'val_accuracy': 0.7711111111111111, 'val_precision': 0.7964612351408562, 'val_recall': 0.791, 'val_f1': 0.755322792588483, 'val_image_accuracy': 0.8888888888888888, 'val_image_precision': 0.9, 'val_image_recall': 0.9, 'val_image_f1': 0.8666666666666666}
2026-09-07 23:01:45,985 | INFO | src.trainer.client.client_7 | Round 4 local test metrics: loss=1.226696 metrics={'test_accuracy': 0.43566666666666665, 'test_precision': 0.4014114287378717, 'test_recall': 0.43566666666666676, 'test_f1': 0.39530381984976054, 'test_image_accuracy': 0.4, 'test_image_precision': 0.26666666666666666, 'test_image_recall': 0.4, 'test_image_f1': 0.31333333333333335}
2026-09-07 23:04:56,734 | INFO | src.trainer.client.client_7 | Round 5 learning rate set to 9.9638e-05
2026-09-07 23:04:56,734 | INFO | src.trainer.client.client_7 | Starting local training for round 5
2026-09-07 23:05:27,328 | INFO | src.trainer.client.client_7 | Round 5 local epoch 1/1 (global_epoch 4): train_loss=1.193918
2026-09-07 23:05:54,618 | INFO | src.trainer.client.client_7 | Round 5 local fit metrics: {'train_loss': 1.1939175738228691, 'lr': 9.963796657738579e-05, 'train_accuracy': 0.679037037037037, 'train_precision': 0.7134310044306642, 'train_recall': 0.6926370370370369, 'train_f1': 0.6685200873213926, 'train_image_accuracy': 0.7333333333333333, 'train_image_precision': 0.7687012987012987, 'train_image_recall': 0.7533333333333333, 'train_image_f1': 0.7303030303030302, 'val_loss': 0.7546449393917013, 'val_accuracy': 0.7755555555555556, 'val_precision': 0.7831846570542004, 'val_recall': 0.7976666666666666, 'val_f1': 0.7611549543180149, 'val_image_accuracy': 0.7777777777777778, 'val_image_precision': 0.8, 'val_image_recall': 0.8, 'val_image_f1': 0.7666666666666666}
2026-09-07 23:06:58,275 | INFO | src.trainer.client.client_7 | Round 5 local test metrics: loss=1.271543 metrics={'test_accuracy': 0.4096666666666667, 'test_precision': 0.32995907615431885, 'test_recall': 0.40966666666666673, 'test_f1': 0.3432806635886335, 'test_image_accuracy': 0.4, 'test_image_precision': 0.26666666666666666, 'test_image_recall': 0.4, 'test_image_f1': 0.31333333333333335}
2026-09-07 23:08:20,779 | INFO | src.trainer.client.client_7 | Round 6 learning rate set to 9.94347e-05
2026-09-07 23:08:20,779 | INFO | src.trainer.client.client_7 | Starting local training for round 6
2026-09-07 23:08:51,332 | INFO | src.trainer.client.client_7 | Round 6 local epoch 1/1 (global_epoch 5): train_loss=1.150302
2026-09-07 23:09:17,553 | INFO | src.trainer.client.client_7 | Round 6 local fit metrics: {'train_loss': 1.1503016097457321, 'lr': 9.943474999043775e-05, 'train_accuracy': 0.7553333333333333, 'train_precision': 0.7650813019097689, 'train_recall': 0.7703629629629629, 'train_f1': 0.7485400112847943, 'train_image_accuracy': 0.8, 'train_image_precision': 0.8326340326340327, 'train_image_recall': 0.8177777777777777, 'train_image_f1': 0.7939130434782609, 'val_loss': 0.770230582025316, 'val_accuracy': 0.7611111111111111, 'val_precision': 0.7760416225113479, 'val_recall': 0.7833333333333334, 'val_f1': 0.7518320348343424, 'val_image_accuracy': 0.7777777777777778, 'val_image_precision': 0.8, 'val_image_recall': 0.8, 'val_image_f1': 0.7666666666666666}
2026-09-07 23:12:37,572 | INFO | src.trainer.client.client_7 | Round 6 local test metrics: loss=1.171615 metrics={'test_accuracy': 0.43633333333333335, 'test_precision': 0.37769122097034724, 'test_recall': 0.43633333333333335, 'test_f1': 0.39099800245588173, 'test_image_accuracy': 0.4, 'test_image_precision': 0.26666666666666666, 'test_image_recall': 0.4, 'test_image_f1': 0.31333333333333335}
2026-09-07 23:12:44,303 | INFO | src.trainer.client.client_7 | Round 7 learning rate set to 9.91868e-05
2026-09-07 23:12:44,303 | INFO | src.trainer.client.client_7 | Starting local training for round 7
2026-09-07 23:13:14,788 | INFO | src.trainer.client.client_7 | Round 7 local epoch 1/1 (global_epoch 6): train_loss=1.103138
2026-09-07 23:13:42,542 | INFO | src.trainer.client.client_7 | Round 7 local fit metrics: {'train_loss': 1.1031378497017754, 'lr': 9.91867913768218e-05, 'train_accuracy': 0.7116296296296296, 'train_precision': 0.73455680110735, 'train_recall': 0.7118740740740741, 'train_f1': 0.6991426636944246, 'train_image_accuracy': 0.7333333333333333, 'train_image_precision': 0.7602564102564102, 'train_image_recall': 0.731111111111111, 'train_image_f1': 0.7193675889328063, 'val_loss': 0.7998329366577996, 'val_accuracy': 0.7766666666666666, 'val_precision': 0.7510066579028927, 'val_recall': 0.7453333333333334, 'val_f1': 0.7423085830484272, 'val_image_accuracy': 0.7777777777777778, 'val_image_precision': 0.6333333333333333, 'val_image_recall': 0.7, 'val_image_f1': 0.6599999999999999}
2026-09-07 23:18:04,041 | INFO | src.trainer.client.client_7 | Round 7 local test metrics: loss=1.317482 metrics={'test_accuracy': 0.3933333333333333, 'test_precision': 0.32870971035593566, 'test_recall': 0.39333333333333337, 'test_f1': 0.3338251607603834, 'test_image_accuracy': 0.4, 'test_image_precision': 0.26666666666666666, 'test_image_recall': 0.4, 'test_image_f1': 0.31333333333333335}
2026-09-07 23:21:04,472 | INFO | src.trainer.client.client_7 | Round 8 learning rate set to 9.88943e-05
2026-09-07 23:21:04,472 | INFO | src.trainer.client.client_7 | Starting local training for round 8
2026-09-07 23:21:34,463 | INFO | src.trainer.client.client_7 | Round 8 local epoch 1/1 (global_epoch 7): train_loss=1.097399
2026-09-07 23:22:02,194 | INFO | src.trainer.client.client_7 | Round 8 local fit metrics: {'train_loss': 1.0973988884466666, 'lr': 9.889434040984333e-05, 'train_accuracy': 0.7708148148148148, 'train_precision': 0.7872960394171299, 'train_recall': 0.7809999999999999, 'train_f1': 0.7701942624616842, 'train_image_accuracy': 0.8, 'train_image_precision': 0.8371794871794872, 'train_image_recall': 0.8177777777777777, 'train_image_f1': 0.8096273291925465, 'val_loss': 0.7109277100585125, 'val_accuracy': 0.8211111111111111, 'val_precision': 0.8152177638506675, 'val_recall': 0.8380000000000001, 'val_f1': 0.8076028826091569, 'val_image_accuracy': 0.8888888888888888, 'val_image_precision': 0.9, 'val_image_recall': 0.9, 'val_image_f1': 0.8666666666666666}
2026-09-07 23:23:25,364 | INFO | src.trainer.client.client_7 | Round 8 local test metrics: loss=1.153858 metrics={'test_accuracy': 0.47733333333333333, 'test_precision': 0.43071889813935976, 'test_recall': 0.47733333333333333, 'test_f1': 0.4313870203901865, 'test_image_accuracy': 0.4, 'test_image_precision': 0.26666666666666666, 'test_image_recall': 0.4, 'test_image_f1': 0.31333333333333335}
2026-09-07 23:23:31,329 | INFO | src.trainer.client.client_7 | Round 9 learning rate set to 9.85577e-05
2026-09-07 23:23:31,329 | INFO | src.trainer.client.client_7 | Starting local training for round 9
2026-09-07 23:24:02,314 | INFO | src.trainer.client.client_7 | Round 9 local epoch 1/1 (global_epoch 8): train_loss=1.055136
