epoch,lr,train_loss,val_accuracy,val_f1,val_image_accuracy,val_image_f1,val_image_precision,val_image_recall,val_loss,val_precision,val_recall
1,0.0001,1.149371541794265,0.4276754385964912,0.3270630000382254,0.4473684210526316,0.3256298587292461,0.33892436974789913,0.3877777777777778,1.7234109218915303,0.3561687897800388,0.36912091503267974
2,9.993622130545428e-05,0.9108687500433296,0.41096491228070176,0.3464861126635218,0.4342105263157895,0.3482070393374741,0.42771428571428566,0.37183006535947716,1.7211540767602753,0.38100365477830467,0.3737368191721133
3,9.974506600945618e-05,0.808326429079972,0.42407894736842106,0.34007391041784174,0.4342105263157895,0.34017724358437823,0.35425559947299073,0.3744444444444444,1.7176285858739886,0.35255146648065566,0.3640588235294117
4,9.94270759624605e-05,0.7434210994602931,0.45017543859649123,0.3638000306088721,0.4868421052631579,0.36838383838383837,0.37534391534391537,0.4188888888888889,1.7268994164675997,0.3836921117144656,0.3954078431372549
5,9.8983152541804e-05,0.69306231078167,0.4091666666666667,0.34458296679930484,0.4473684210526316,0.34861483746178323,0.3757575757575758,0.3831372549019608,1.801905121249065,0.3604014503305254,0.3576799564270153
6,9.841455409665323e-05,0.6582087624258878,0.4125,0.3434505389434853,0.4342105263157895,0.34571428571428575,0.36270353302611363,0.3733333333333333,1.7726058101340345,0.35751936310654964,0.35239346405228755
7,9.772289238107717e-05,0.6311179661644594,0.42596491228070177,0.34743887259761497,0.40789473684210525,0.3319444444444445,0.3659090909090909,0.3530718954248366,1.7761812918646294,0.3700881736092195,0.36654270152505447
8,9.691012798535524e-05,0.6085384629829423,0.44666666666666666,0.360401027541528,0.4868421052631579,0.3778730158730159,0.3978354978354978,0.4201960784313726,1.773108810646492,0.3749736881587703,0.3851420479302832
9,9.597856477847111e-05,0.5923239782569846,0.43276315789473685,0.3433125236065441,0.5,0.38612168319485385,0.4074549846288977,0.4319607843137255,1.7995710854676732,0.36341389475733155,0.3730651416122005
10,9.493084337754573e-05,0.5792687832663125,0.4692982456140351,0.3822397423896406,0.5131578947368421,0.3961904761904762,0.4216233766233766,0.4437254901960784,1.6470943407845078,0.3973708400595014,0.40338736383442264
11,9.376993366272128e-05,0.5677643632711794,0.419780701754386,0.34241560862639153,0.4868421052631579,0.3802785265049416,0.4305555555555555,0.42150326797385623,1.8582543616964107,0.36366902724407213,0.36172745098039216
12,9.249912635871318e-05,0.5609241473453525,0.46416666666666667,0.3651927827078115,0.5131578947368421,0.4065006740815639,0.44163875205254516,0.4408496732026144,1.7197706982963963,0.3880097634316063,0.3990152505446623
13,9.112202370689337e-05,0.5520547530203284,0.41578947368421054,0.33587180819218626,0.4473684210526316,0.358034188034188,0.3797979797979798,0.38640522875816996,1.816364410226805,0.34629165365097053,0.3577239651416122
14,8.964252925434579e-05,0.5425360401701556,0.48328947368421055,0.3713699852222959,0.5131578947368421,0.38674976562920416,0.4304509803921569,0.44307189542483655,1.7088018420390916,0.409363227772109,0.41636274509803917
15,8.806483678883803e-05,0.5387339474638038,0.41754385964912283,0.3372761479698433,0.4605263157894737,0.3580348583877995,0.3928342245989304,0.3984313725490196,1.8098459365284234,0.3557195239029291,0.36040936819172115
16,8.639341845107433e-05,0.5312530115434835,0.4271052631578947,0.3313347893542227,0.4342105263157895,0.32419580419580424,0.33759129759129763,0.3773202614379085,1.8530536888356794,0.3441645910626997,0.36988605664488017
17,8.463301205792675e-05,0.5272311492238827,0.48723684210526313,0.3699310498402977,0.5263157894736842,0.39641269841269844,0.43334535834535837,0.4548366013071895,1.6642140153102707,0.39972505281225235,0.41953180827886716
18,8.278860767257865e-05,0.5218832073728509,0.4654385964912281,0.35952618129794356,0.5,0.3658483835005574,0.3874458874458874,0.4348366013071895,1.6756068248706952,0.380405686780379,0.4024851851851851
19,8.086543345964832e-05,0.5186332958259667,0.3267543859649123,0.27176526036955695,0.3157894736842105,0.2615873015873016,0.26551892551892553,0.2718300653594771,2.141811308139249,0.276115601322954,0.2808054466230937
20,7.886894086538841e-05,0.5147219299367383,0.4591228070175439,0.3660840791595727,0.5657894736842105,0.4495594315245478,0.47561904761904766,0.48660130718954253,1.7354732160191786,0.3811365362602554,0.397440522875817
21,7.680478916496926e-05,0.5097544130255933,0.446359649122807,0.34154430541525616,0.47368421052631576,0.36345864661654137,0.40205128205128204,0.41039215686274505,1.8158066588431074,0.3699900132566175,0.3857636165577342
22,7.46788294206485e-05,0.5081581790339266,0.45649122807017545,0.36145590156107527,0.5,0.3879861454725383,0.4156190476190476,0.4295424836601307,1.7942592595334639,0.38386623600977926,0.3979355119825708
23,7.249708789629944e-05,0.5033316859034317,0.4335964912280702,0.34793545240328305,0.4868421052631579,0.3745948705698915,0.398,0.41954248366013075,1.8260786739148591,0.35772870305192817,0.3717429193899782
24,7.026574897531136e-05,0.5024772643547369,0.4346052631578947,0.35047302114587897,0.4868421052631579,0.3824216165160638,0.398768115942029,0.4201960784313726,1.8176366690794628,0.3598984071489511,0.3737638344226579
25,6.799113763028295e-05,0.4998314837021746,0.44785087719298244,0.3516087783340731,0.5,0.3939017695437358,0.4232478632478632,0.43084967320261436,1.7987753898323628,0.37733778533849427,0.38616666666666666
26,6.567970149420018e-05,0.49661876035426933,0.47210526315789475,0.3661124863010284,0.5263157894736842,0.41063522765650423,0.43641025641025644,0.4530718954248366,1.739165895905411,0.3905453987098991,0.40857102396514167
27,6.333799258392015e-05,0.49423305281729013,0.4514035087719298,0.3638032807612701,0.4605263157894737,0.35076028622540245,0.3729820788530466,0.39954248366013073,1.7932216420612836,0.3958926180866576,0.38995403050108934
