round,lr,test_accuracy,test_f1,test_image_accuracy,test_image_f1,test_image_precision,test_image_recall,test_loss,test_precision,test_recall,train_accuracy,train_f1,train_image_accuracy,train_image_f1,train_image_precision,train_image_recall,train_loss,train_precision,train_recall,val_accuracy,val_f1,val_image_accuracy,val_image_f1,val_image_precision,val_image_recall,val_loss,val_precision,val_recall
11,9.775320029834253e-05,0.5772815533980582,0.5678947720223723,0.5922330097087378,0.5827594452415112,0.5925925925925926,0.5851054018445323,0.9461038566175787,0.5761763009986076,0.5701900527009223,0.8032454212454212,0.7999843011358688,0.8505494505494505,0.849006311657792,0.8488846019880503,0.8531442001273348,0.973667004763425,0.7996782640671741,0.8036845407831146,0.49017361111111113,0.46612163807009344,0.5208333333333334,0.4989462303768514,0.496497160776337,0.5075301891091365,1.2525062472602895,0.4650707682535692,0.47300258221310854
12,9.728616793536587e-05,0.5863754045307443,0.5777377147835663,0.6504854368932039,0.6425776397515528,0.6526756119547881,0.642750799924713,0.9460842175391114,0.5821216527848739,0.5785350868937825,0.8148498168498168,0.8110017713896251,0.8681318681318682,0.8679554926975304,0.8744650900476743,0.8674775345896897,0.9593125402097736,0.8166620635943926,0.8104446860759464,0.5374305555555555,0.5039059674839771,0.5416666666666666,0.5018398268398269,0.500461107519931,0.5064251537935748,1.2435569336348011,0.5041214029302866,0.5082859801017696
13,9.677655698572327e-05,0.5794822006472492,0.5738859789603608,0.6213592233009708,0.6156008242964764,0.6362422743496913,0.6236871823828346,0.9675591405850013,0.5847897543716704,0.5763179998745216,0.8474505494505494,0.8449975788413548,0.9098901098901099,0.9098473285409142,0.9123399130781085,0.910178653064216,0.9401643798290156,0.8457750764645681,0.8483653666177853,0.5342708333333334,0.5087375812063231,0.5729166666666666,0.5464242424242425,0.5544731393701645,0.5484164957849169,1.210671545216987,0.5137116083382465,0.5106876281613124
14,9.622488058444311e-05,0.6080258899676375,0.6015177013195323,0.6601941747572816,0.6577907218639484,0.6592728197304856,0.6650178806700546,0.9107675921801225,0.606331813679164,0.6043803845912542,0.8876043956043956,0.8849923125663957,0.9516483516483516,0.9494014273506568,0.9476905059694403,0.9532892056860407,0.9184760559347522,0.8830253593336146,0.890177784067891,0.5563541666666667,0.5319491454416552,0.59375,0.5779369629220584,0.582682615629984,0.5759056732740941,1.1720119322500049,0.5320391123517727,0.5326949950634161
15,9.563169422289798e-05,0.592200647249191,0.5841969036806524,0.6601941747572816,0.6512764663486662,0.6563368262284671,0.6519602860907208,0.9525415790814026,0.5874637478411854,0.585198695024782,0.8586813186813187,0.8570308535843256,0.9054945054945055,0.9061431168665116,0.9095490689086194,0.9095864640549827,0.9080818478179066,0.8592766238550464,0.8594712499700888,0.5587847222222222,0.5240495989985426,0.5625,0.5287958572389161,0.539462292093871,0.532615629984051,1.2306880532147004,0.5278374129482836,0.5285528594212805
16,9.499759518947156e-05,0.6010679611650486,0.5917860553075374,0.6699029126213593,0.6604927536231883,0.663039762170197,0.6619602860907208,0.9528973584730648,0.5944982721892338,0.5926423364075538,0.8794798534798535,0.876179764547628,0.9472527472527472,0.9460824885923635,0.9475048170220586,0.9461906784286869,0.8922165458106296,0.8764464980654963,0.8794142201581618,0.5480555555555555,0.5200532779725251,0.6041666666666666,0.5584858666813555,0.5629221604736478,0.5638414217361586,1.2387831346439406,0.5197191560402199,0.5209578871420977
17,9.432322196814033e-05,0.6033009708737864,0.5926527715008796,0.6504854368932039,0.64497173670106,0.6449009324009324,0.6490325616412573,0.9368747527931115,0.5946413111363533,0.5936590062111801,0.8983296703296704,0.8970744598860664,0.9648351648351648,0.9652616267093634,0.9641357554982732,0.9669163238910446,0.8753907980412354,0.8956186623713067,0.8994422285098265,0.5775694444444445,0.5478821555224244,0.625,0.591371158392435,0.5986238859180035,0.591330599225336,1.1554546240270331,0.5495727236639107,0.5485670236196551
18,9.360925359557397e-05,0.5924595469255663,0.5828880504411318,0.6601941747572816,0.6536964665868579,0.6589433002796847,0.6540222096743836,0.9652760681982566,0.5862321308484144,0.5831103613777527,0.890014652014652,0.8874000324557587,0.9516483516483516,0.9510162989696072,0.9510084391642231,0.9525122875953878,0.8643668048897071,0.8874656827937107,0.891152058911253,0.5539236111111111,0.5256871638487463,0.6041666666666666,0.5785474254742549,0.5843491080642783,0.5789929368876738,1.274280005038333,0.5294602909027069,0.5271064783170045
19,9.285640897740315e-05,0.6021035598705502,0.5920355024273087,0.6601941747572816,0.6510496267018006,0.6531731172463437,0.6535083756822887,0.9442002792188651,0.5945883261202385,0.5931117479139217,0.8958095238095238,0.8938288077785828,0.9384615384615385,0.9372799921719389,0.9367167124089436,0.9417749978446667,0.8523601665950956,0.8941336019352131,0.8975796353541865,0.5578472222222223,0.5335900355725984,0.59375,0.5704761904761905,0.572061868225551,0.5699020277967647,1.211105238589425,0.5332128407760713,0.5345592010328852
20,9.20654461643425e-05,0.5973139158576052,0.587909093471302,0.6407766990291263,0.6299994123011066,0.6298287220026351,0.6314031620553359,0.9466817922229519,0.5899534883199754,0.5892195652173913,0.9024175824175824,0.9009571111899032,0.9538461538461539,0.9534647048474433,0.9520117688538742,0.9564214624911314,0.8446339401482662,0.8999475701140293,0.9034198780950569,0.5710763888888889,0.5460350911852841,0.6354166666666666,0.6083901858765788,0.6129231518694434,0.6075643654591023,1.2009835616440465,0.5474479439316478,0.5460680868838763
21,9.123716158889765e-05,0.6209708737864078,0.6092425154179131,0.6990291262135923,0.6872962100510029,0.6875469800984675,0.6883239224543571,0.9166518465909371,0.6102691755685078,0.6105776585733107,0.9166959706959706,0.9165884501549009,0.9692307692307692,0.9694500011690048,0.9681174423312117,0.9714852777639003,0.8393064093589783,0.9150354218952694,0.9189866428501678,0.5696875,0.5445166649722897,0.6354166666666666,0.6151269478042934,0.6156012561046886,0.6151401230348599,1.1880642192886341,0.5437471673993818,0.5455914027492975
22,9.037238926342547e-05,0.6095145631067961,0.5943927823372726,0.6504854368932039,0.6342690922522856,0.6461082414258457,0.6418247694334651,0.9243927737732922,0.5993831354256265,0.5973847167325428,0.9201172161172161,0.9185860012962606,0.9692307692307692,0.9695033213728295,0.9694521481236362,0.96962780066712,0.828841240641835,0.9179807922237588,0.9194438289630951,0.5646875,0.5403701552713878,0.6041666666666666,0.5819015401624098,0.5872222222222222,0.580291638186375,1.2329346048632868,0.5445705573624173,0.53946001367054
23,8.947199994035403e-05,0.6065372168284789,0.5937178635504681,0.7184466019417476,0.712434990638652,0.7141053391053391,0.7172576698663656,0.9449005671689427,0.5944491001494521,0.5944118796662275,0.9245274725274726,0.9235580743903832,0.9802197802197802,0.9801478823895279,0.9789977943203748,0.9818559750278013,0.8171071435942319,0.9222557926244622,0.9259331091473036,0.5698263888888889,0.5430946568973525,0.625,0.5906409803228467,0.5944616977225673,0.5933356117566644,1.1946598113072902,0.5432518305425779,0.5446186299081036
24,8.853690023540896e-05,0.6028478964401295,0.5867374411438109,0.6699029126213593,0.6545142406844534,0.6608003108003107,0.6568247694334651,0.9352185561741825,0.5887741401431281,0.5883158071397201,0.9345641025641026,0.9336780546337182,0.989010989010989,0.9899731293072875,0.9907407407407408,0.989527348961311,0.8142196626016944,0.9328668393005041,0.9347146224650998,0.5706597222222223,0.5466046353450491,0.6145833333333334,0.5933378986107941,0.5982154316271964,0.5903850535429483,1.2065333920693295,0.5477086583139666,0.5463583200425306
25,8.756803171472816e-05,0.6036893203883495,0.5865708064007027,0.6990291262135923,0.6776598028663111,0.6843076360979173,0.6771437982307547,0.9446747922280074,0.588990237667101,0.586985165317774,0.9348717948717948,0.9338079061185841,0.9802197802197802,0.9801400492465924,0.9789354905433051,0.9816269491026773,0.8047233157716828,0.9335724315749598,0.934564209199336,0.5687847222222222,0.5315736059310401,0.6145833333333334,0.5690550094102587,0.5705555555555556,0.5733652312599681,1.2412706103001807,0.532342391755098,0.5339042682463735
26,8.656636994678445e-05,0.5984789644012944,0.5876932516451433,0.6893203883495146,0.6767938479739721,0.6822527332824816,0.6811104837191794,0.9574064958481341,0.589508055575942,0.5898124756885627,0.9373333333333334,0.9362717282280902,0.989010989010989,0.9885231798751786,0.9874661919743886,0.9898033735412376,0.7976662017836239,0.9343137039113302,0.9392277155232204,0.573125,0.5483139407846099,0.6145833333333334,0.5927391540968496,0.6017291714133819,0.5899521531100479,1.187982584136056,0.5496421050459241,0.5489900508847876
27,8.553292352007096e-05,0.6140453074433657,0.6038706172418546,0.6893203883495146,0.6842395694845818,0.6881077694235589,0.6918953510257857,0.9279502708780727,0.6056312451990905,0.605903300081561,0.9431794871794872,0.942743292526,0.9912087912087912,0.991982226968932,0.9921073577122448,0.9919976463665783,0.783364252659864,0.9427348617881837,0.9429504214840995,0.6020138888888888,0.5709738559082215,0.6354166666666666,0.5864239028944911,0.5997628458498023,0.5952836637047163,1.1972020985716332,0.5744280787370587,0.5724528746107694
28,8.446873302753784e-05,0.6096763754045308,0.5987730856160726,0.6796116504854369,0.6751803751803751,0.6745365142104273,0.6794278185582533,0.9371684955316069,0.5994920230761827,0.6007799924712968,0.9353626373626374,0.9342716612007917,0.9824175824175824,0.981985514972782,0.9807771260997068,0.983821221928018,0.7844439068469373,0.9339942026582626,0.9355087267923496,0.5825,0.5466875934648469,0.59375,0.5502410497789189,0.5555085579382254,0.5551834130781499,1.185986265759714,0.5483822847852349,0.5493713070555176
29,8.337487001880352e-05,0.6096763754045308,0.5998421905991743,0.6893203883495146,0.6788313603180363,0.6809788217346435,0.6816572557876904,0.9261622384450968,0.6053217460994915,0.6017914172783737,0.947062271062271,0.9453363462320612,0.989010989010989,0.9874620248910138,0.9852813852813853,0.9902128076885358,0.7788984912393732,0.9433367072506268,0.9483289680371618,0.5745486111111111,0.546201570520751,0.6145833333333334,0.5787737557950324,0.5803302886371939,0.5799384825700615,1.21915189902428,0.5490516293529615,0.5464626338573707
30,8.225243592119501e-05,0.6084142394822006,0.597208143636206,0.6504854368932039,0.6374497625137011,0.6445549155246938,0.6411001317523056,0.9248289505794982,0.6010652323477844,0.5993702741702742,0.9505494505494505,0.9500361805637783,0.9956043956043956,0.9960900247949649,0.9962962962962962,0.9959595959595958,0.7732608490287166,0.9490421009989889,0.9514669946594253,0.6019444444444444,0.575799664943341,0.7083333333333334,0.6872024593763724,0.6951863354037267,0.6867851446798815,1.1896703431936069,0.5788116187031822,0.577874496848181
31,8.110256093070391e-05,0.6080258899676375,0.5970869231862336,0.6893203883495146,0.6813475177304965,0.6850258659469185,0.6867005458309806,0.9331779752927305,0.5995601326513011,0.5992819373862852,0.9454432234432234,0.9441736856909022,0.989010989010989,0.9884872142902923,0.9883163681487744,0.9887647247528768,0.7660738423543099,0.9428268065252382,0.9459133341977666,0.5670833333333334,0.5377676991664443,0.59375,0.552202234406481,0.5511111111111111,0.5546138072453861,1.2411073728272863,0.5388439171505526,0.5381313131313131
32,7.992640287397496e-05,0.6166343042071197,0.605196767445673,0.7087378640776699,0.7030280912175491,0.705703668312364,0.7046386222473179,0.914658982950507,0.6074781500685188,0.6071335215509128,0.9508351648351648,0.9497956728224451,0.9912087912087912,0.9907959071479059,0.989738919247116,0.9920761008139649,0.7595754318272238,0.9491241562873987,0.9507987482460573,0.5911458333333334,0.5650468179281731,0.59375,0.5604307730502202,0.5623640920483026,0.564194577352472,1.1920272957110678,0.5652726642520307,0.5664914938862308
33,7.872514604247259e-05,0.6071197411003236,0.5970457058941763,0.6699029126213593,0.6612319656306931,0.6688975155279502,0.6717005458309806,0.929906961269749,0.6026296556206331,0.6018466967814795,0.9581611721611721,0.9571724697688435,0.9956043956043956,0.9959727555522422,0.9962962962962962,0.9957070707070708,0.7555944745182555,0.9556889409071632,0.9590068790337233,0.5965277777777778,0.573784773005724,0.6666666666666666,0.6340414107855968,0.6340485601355167,0.6367053998632947,1.140542929767,0.5741047976629181,0.5735456444140654
34,7.749999999999999e-05,0.6024919093851133,0.5941000188273348,0.6504854368932039,0.6448849921386315,0.647047619047619,0.6498230754752494,0.9462377541273543,0.5974754229224839,0.5967085042976347,0.9521538461538461,0.9511907272820398,0.9956043956043956,0.9953895224124487,0.9947975077881619,0.9960380504069825,0.751575576551668,0.9499291346132266,0.9529538347276905,0.5818055555555556,0.5612829485080233,0.6458333333333334,0.6330605564648119,0.6464126984126983,0.6309409888357257,1.2586578919183617,0.5650286475538676,0.5603496240601503
35,7.625219836477072e-05,0.6099352750809062,0.5972245502913683,0.6796116504854369,0.6660114942528736,0.6740802005012532,0.6731394692264259,0.9430067393926356,0.6029381365826065,0.6006801493192797,0.9572893772893772,0.9562844182364261,0.9934065934065934,0.9926963903404917,0.9927640156453716,0.9926482198985079,0.7465279221534729,0.956117412996641,0.9565235079570977,0.5763194444444445,0.5498008845523449,0.625,0.6080101416331526,0.6092350441320693,0.607051720209615,1.2576565410116582,0.5500689551743785,0.5501859573175363
36,7.498299756725986e-05,0.623883495145631,0.6134777559131637,0.7087378640776699,0.698510343359532,0.7140993788819876,0.707820440429136,0.9117187826648884,0.6177153194811513,0.6181810904071773,0.9532234432234432,0.9523394667584426,0.9912087912087912,0.991447684085875,0.9921904761904763,0.990816382565663,0.7354617910682063,0.9514942529703836,0.9532513117922727,0.5748958333333334,0.5496475377350264,0.65625,0.6392063492063492,0.6506631192053188,0.6343244474823423,1.2261967147408097,0.5518750590309249,0.549305232778917
37,7.369367558508489e-05,0.6248220064724919,0.6147552858491795,0.7184466019417476,0.7106627537295183,0.7109264069264069,0.7133672124976473,0.8968484316404584,0.6172502016832591,0.6172354539180626,0.9503809523809523,0.9496376578584286,0.9868131868131869,0.9864910043977044,0.9864539470731671,0.9865469526001348,0.7406841979358658,0.9484124718467675,0.9511029866386476,0.5790972222222223,0.5589655911315129,0.625,0.6105886978991124,0.614737713267125,0.6080542264752791,1.2150197548334174,0.5598778194551437,0.5587761449077239
38,7.238553065619079e-05,0.6189644012944984,0.6098160430989923,0.6990291262135923,0.687908702500964,0.7054590056041963,0.6965160926030491,0.9085414204821232,0.6159892187498116,0.614724807076981,0.9585567765567765,0.9580986577301251,0.9978021978021978,0.9980458044374538,0.9981308411214954,0.997979797979798,0.732695868941017,0.9572750216934169,0.9591004393623634,0.5920486111111111,0.5683654395641775,0.6458333333333334,0.6249471210340776,0.6277511961722488,0.6243677375256322,1.1843145855218549,0.5691396970169305,0.568071922229817
39,7.105987997163423e-05,0.6142394822006473,0.6028571352048381,0.6796116504854369,0.6677882700794832,0.6758299595141699,0.6711104837191794,0.918802983834134,0.6075018105141475,0.6049986699291047,0.95796336996337,0.9570599321043558,0.9956043956043956,0.9953895224124487,0.9947975077881619,0.9960380504069825,0.7283643852485405,0.9559240419382163,0.9588680994900409,0.5935763888888889,0.5704071007937241,0.6354166666666666,0.5997435897435898,0.6065824678753741,0.6005582137161084,1.2016746310749578,0.5713378247565771,0.5701975013290803
40,6.9718058349284e-05,0.6220711974110033,0.6091503595000888,0.6796116504854369,0.6683802316248137,0.6818070818070818,0.6731394692264259,0.9220807183869062,0.6164198041238647,0.6125440021331325,0.9607032967032967,0.9599721037385522,1.0,1.0,1.0,1.0,0.7238182651079618,0.9590447285480298,0.9612405190082421,0.6001388888888889,0.5763899043283216,0.6666666666666666,0.6496980255516841,0.6495989974937343,0.6537252221462748,1.178634537032522,0.5754197703297248,0.5780794410268094
41,6.836141688977237e-05,0.6149514563106796,0.6036812992970182,0.6893203883495146,0.67585391583534,0.6959340659340658,0.6822303783173348,0.9317387962186992,0.6101917009754828,0.6072147248886379,0.963018315018315,0.9632880420352656,0.9978021978021978,0.9980859491265426,0.998076923076923,0.9981132075471699,0.7156378715378898,0.9630782184674496,0.9635085049762196,0.6013194444444444,0.5730479495497924,0.65625,0.6285531270897124,0.6337505489679403,0.6281840966051493,1.1734873993051793,0.5740849353414337,0.5731187818029924
42,6.699132161605159e-05,0.6215857605177993,0.6101562759777536,0.6990291262135923,0.6916558650373521,0.7006314375279893,0.698729531338227,0.9252388902659555,0.6154667212579554,0.6137515151515152,0.9542637362637363,0.953576300691028,0.9956043956043956,0.9960392156862745,0.996039603960396,0.996116504854369,0.7163555589089027,0.9529350490134773,0.9545167613507978,0.5916666666666667,0.5680372845756063,0.6666666666666666,0.6428037359638632,0.6431818181818182,0.6434153565732512,1.220796552785233,0.5673593576782292,0.5693146122882965
43,6.560915209792424e-05,0.6109708737864078,0.6000189397300876,0.6990291262135923,0.6873590273578817,0.694425656902437,0.6894438170525128,0.9429757803312011,0.6040348883760729,0.6024100225861095,0.9661098901098901,0.9660318375363065,0.9978021978021978,0.9980458044374538,0.9981308411214954,0.997979797979798,0.7137254017962641,0.9653846673614945,0.9668530143205813,0.6093402777777778,0.587650878547046,0.65625,0.6375079992471296,0.642940392940393,0.6347573479152426,1.1716226450184133,0.5888578012340328,0.5872113237639554
44,6.421630006293359e-05,0.6270550161812297,0.6145701336824823,0.7087378640776699,0.697710526702201,0.6983333333333333,0.699081498211933,0.9170448851585389,0.6165618169890864,0.6163859025032938,0.9643736263736263,0.963598695302896,0.9978021978021978,0.9971764705882352,0.9966666666666667,0.9977272727272727,0.713632001719632,0.9625361771002778,0.9648066184299562,0.5863888888888888,0.555069839970788,0.625,0.5779199772480849,0.5762164105916966,0.5843244474823422,1.2084757225239429,0.5546141446045797,0.5566433128275233
45,6.281416799501189e-05,0.6275404530744336,0.6163189675419745,0.7087378640776699,0.6963241557515816,0.7062636827110511,0.6981394692264258,0.9204648161088763,0.6214976476285223,0.6186514398644833,0.9626959706959707,0.962362651729378,0.9978021978021978,0.9973437179749949,0.9966666666666667,0.9980582524271846,0.7044143508292816,0.9613104118746225,0.9635231985973748,0.5970833333333333,0.5666950899356993,0.6354166666666666,0.5996164300815463,0.5995670995670996,0.6028594212804739,1.223140768570307,0.5660216547762063,0.5688001443001444
46,6.140416772229785e-05,0.623495145631068,0.610200575281111,0.7087378640776699,0.6914830371973228,0.7143808419425117,0.6933069828722003,0.9312521794853087,0.6195617129269689,0.612814329631721,0.968,0.9679236481341945,0.9956043956043956,0.9959380668580573,0.9960769230769231,0.9958404802744425,0.7074398504159389,0.9677910100611079,0.9680876900076487,0.5683333333333334,0.5396758812037812,0.6041666666666666,0.5729779474979267,0.5772121212121213,0.572282980177717,1.244530989942145,0.5429353901847296,0.5389014581909319
47,5.99877189955455e-05,0.6223624595469256,0.6107368422473738,0.6796116504854369,0.6632542860117611,0.6754604236343366,0.6701581027667984,0.9290377507356379,0.6157973454086589,0.6138367306606437,0.9696117216117216,0.9692884991667101,1.0,1.0,1.0,1.0,0.7006993122589893,0.9686885853293887,0.9699425765934176,0.5961111111111111,0.5714160131550265,0.6666666666666666,0.6468684726372955,0.6512121212121211,0.6448507632718159,1.157997328546865,0.5727294262194016,0.5708464722412091
48,5.8566248058555496e-05,0.6136569579288026,0.6039022350432497,0.6893203883495146,0.6769894291754757,0.6918633540372671,0.684476755128929,0.9437289655825852,0.6092736616171816,0.6083021645021645,0.9696483516483516,0.9696500589747746,0.9978021978021978,0.9980185879987248,0.998076923076923,0.997979797979798,0.6990359119443229,0.9687348520093018,0.9706777499646474,0.5865972222222222,0.560931510766854,0.65625,0.6285753000387146,0.6345306613041167,0.6281840966051493,1.2063737823653644,0.5616013606791984,0.5618839902787272
49,5.7141186212068416e-05,0.6241423948220065,0.6131432363895233,0.6893203883495146,0.6685582067541873,0.6745614035087719,0.6708723884810841,0.914955187997386,0.6162578366113901,0.6157536827906392,0.9682857142857143,0.9683135385362963,1.0,1.0,1.0,1.0,0.6981913981332885,0.9677588976812055,0.9689645425450152,0.6173611111111111,0.596318646967361,0.6875,0.6709970758751247,0.6694017094017095,0.6786169970380497,1.1476891391073003,0.5955918539851237,0.5993030682767525
50,5.571396837256636e-05,0.6107443365695793,0.5987194525663904,0.6796116504854369,0.6611971104231167,0.6826217843459222,0.6679446640316206,0.9469878256822482,0.6079726625125079,0.6032698287220027,0.9707985347985348,0.9701368456462479,1.0,1.0,1.0,1.0,0.692796889766232,0.968969434394865,0.9714721309884016,0.5864583333333333,0.560553493298706,0.6354166666666666,0.6092490118577075,0.6185721247563353,0.6066985645933014,1.1805288123604432,0.5610611935635529,0.5603897243107769
51,5.428603162743364e-05,0.6167313915857605,0.6065775220071781,0.7184466019417476,0.7048610537332343,0.7224104322107952,0.7139073969508752,0.9366348499426179,0.61542496208901,0.6118591787439613,0.972,0.971367151458049,1.0,1.0,1.0,1.0,0.6957430033020046,0.9696805884218465,0.9733304540097443,0.6095138888888889,0.5886208811920546,0.6770833333333334,0.65537149857516,0.6568119904504344,0.6543745727956254,1.1275739410330672,0.5900324374270015,0.5877987012987013
52,5.285881378793159e-05,0.6263430420711974,0.6156412331446364,0.7184466019417476,0.7076288992532586,0.71993984962406,0.7114831545266328,0.9143199383479492,0.6203664710915907,0.617765891837631,0.9742197802197802,0.9740633765747757,0.9978021978021978,0.9978944467410775,0.997752808988764,0.9980582524271846,0.6917275836441543,0.9727847396263847,0.9754860079925102,0.5921180555555555,0.5670461922120096,0.6145833333333334,0.5828662861096696,0.5851764705882353,0.5828092959671907,1.1730861906668884,0.5674190766169139,0.5671926786663628
53,5.1433751941444515e-05,0.6210355987055016,0.6107770211861584,0.7281553398058253,0.7187755102040816,0.7304660154660155,0.7231827592697158,0.9245093025358749,0.6183736238707523,0.6161630089717046,0.971025641025641,0.9706555197318728,0.9956043956043956,0.9953895224124487,0.9947975077881619,0.9960380504069825,0.6910334936865083,0.9693066430566514,0.9722547619172319,0.5956597222222222,0.5758608241119008,0.6666666666666666,0.6518091846953535,0.6518770702981229,0.6528594212804739,1.1751941000163773,0.5759660000437212,0.5761796157059316
54,5.00122810044545e-05,0.6363430420711974,0.6250110749552843,0.7184466019417476,0.699984984984985,0.7049997845291963,0.7009156785243742,0.8874121723630282,0.6276251725903936,0.6266860091599222,0.9749523809523809,0.9750098621661157,1.0,1.0,1.0,1.0,0.6863172757669246,0.9743167813148628,0.9758920676958764,0.6067013888888889,0.583945299498656,0.6666666666666666,0.6430494259065689,0.6500805152979066,0.6429824561403509,1.1817580410166004,0.5846214106005143,0.584299878484089
