epoch,lr,epoch_time_sec,train_loss,train_running_patch_accuracy,train_running_patch_precision,train_running_patch_recall,train_running_patch_f1,train_eval_loss,train_eval_patch_accuracy,train_eval_patch_precision,train_eval_patch_recall,train_eval_patch_f1,train_eval_image_accuracy,train_eval_image_precision,train_eval_image_recall,train_eval_image_f1,train_eval_n_patches,train_eval_n_images,val_loss,val_patch_accuracy,val_patch_precision,val_patch_recall,val_patch_f1,val_image_accuracy,val_image_precision,val_image_recall,val_image_f1,val_n_patches,val_n_images,is_best
22,0.000046,302.054688,0.441725,0.976110,0.975871,0.975214,0.975539,0.404451,0.994093,0.994224,0.993987,0.994091,1.000000,1.000000,1.000000,1.000000,7280,455,1.166578,0.700876,0.677883,0.675684,0.675905,0.760417,0.736331,0.731408,0.730804,8448,96,1
23,0.000042,306.642375,0.438682,0.977810,0.977439,0.977090,0.977262,0.408050,0.991896,0.991506,0.992117,0.991808,1.000000,1.000000,1.000000,1.000000,7280,455,1.179514,0.693892,0.673277,0.670796,0.671713,0.760417,0.739923,0.736113,0.737064,8448,96,0
24,0.000038,304.942861,0.435104,0.979451,0.979200,0.978767,0.978982,0.401547,0.994643,0.994298,0.994704,0.994499,1.000000,1.000000,1.000000,1.000000,7280,455,1.212603,0.681345,0.661936,0.660553,0.660836,0.750000,0.723636,0.720882,0.721751,8448,96,0
25,0.000034,305.970918,0.431341,0.980864,0.980438,0.980277,0.980357,0.402556,0.995055,0.995062,0.995317,0.995188,1.000000,1.000000,1.000000,1.000000,7280,455,1.237911,0.679924,0.658042,0.656973,0.657336,0.729167,0.705961,0.702700,0.703916,8448,96,0
26,0.000031,309.345786,0.428319,0.982425,0.982058,0.981930,0.981993,0.399054,0.996016,0.995877,0.995925,0.995899,1.000000,1.000000,1.000000,1.000000,7280,455,1.232244,0.680753,0.656528,0.657301,0.656703,0.708333,0.682992,0.676942,0.678716,8448,96,0
27,0.000027,303.411569,0.424670,0.984344,0.984132,0.983824,0.983977,0.397000,0.996841,0.996430,0.996954,0.996689,1.000000,1.000000,1.000000,1.000000,7280,455,1.204535,0.688210,0.667085,0.666310,0.666593,0.760417,0.724718,0.724265,0.723668,8448,96,0
28,0.000023,305.794092,0.421432,0.985868,0.985615,0.985434,0.985524,0.396276,0.997527,0.997174,0.997493,0.997332,1.000000,1.000000,1.000000,1.000000,7280,455,1.185905,0.700166,0.679500,0.678620,0.678859,0.770833,0.748659,0.748075,0.747876,8448,96,1
29,0.000020,305.988003,0.418409,0.987253,0.987055,0.986950,0.987002,0.394555,0.998489,0.998382,0.998671,0.998525,1.000000,1.000000,1.000000,1.000000,7280,455,1.209006,0.696378,0.673006,0.672317,0.672525,0.739583,0.706316,0.704215,0.703665,8448,96,0
30,0.000017,304.816583,0.417032,0.988242,0.988176,0.987826,0.988000,0.395221,0.997527,0.997375,0.997328,0.997351,1.000000,1.000000,1.000000,1.000000,7280,455,1.215631,0.692235,0.669532,0.668498,0.668933,0.750000,0.716754,0.713306,0.712928,8448,96,0
31,0.000014,303.207082,0.415785,0.988410,0.988336,0.988097,0.988216,0.393481,0.998352,0.997900,0.998450,0.998173,1.000000,1.000000,1.000000,1.000000,7280,455,1.224619,0.692116,0.670484,0.671058,0.670241,0.739583,0.715984,0.713226,0.712940,8448,96,0
32,0.000011,303.804242,0.413457,0.989832,0.989643,0.989555,0.989599,0.393183,0.998901,0.998936,0.998758,0.998847,1.000000,1.000000,1.000000,1.000000,7280,455,1.219209,0.692116,0.666662,0.666319,0.666158,0.750000,0.715613,0.714741,0.712497,8448,96,0
33,0.000009,302.681929,0.411118,0.990615,0.990468,0.990318,0.990393,0.393087,0.998901,0.998842,0.998763,0.998802,1.000000,1.000000,1.000000,1.000000,7280,455,1.213367,0.693774,0.668424,0.667651,0.667899,0.718750,0.690360,0.686033,0.686644,8448,96,0
34,0.000007,303.133818,0.410423,0.991128,0.990996,0.990779,0.990887,0.392039,0.999313,0.999207,0.999399,0.999302,1.000000,1.000000,1.000000,1.000000,7280,455,1.202729,0.701941,0.679926,0.678549,0.679077,0.739583,0.719484,0.710355,0.712520,8448,96,1
35,0.000005,305.281089,0.409256,0.991458,0.991406,0.991167,0.991286,0.392406,0.999038,0.998963,0.998978,0.998971,1.000000,1.000000,1.000000,1.000000,7280,455,1.224220,0.688565,0.664777,0.663011,0.663500,0.750000,0.720263,0.714741,0.714210,8448,96,0
36,0.000004,304.834417,0.408360,0.992242,0.992190,0.991954,0.992072,0.392453,0.998901,0.998845,0.998849,0.998847,1.000000,1.000000,1.000000,1.000000,7280,455,1.207758,0.698745,0.678001,0.676562,0.677021,0.739583,0.707815,0.704215,0.704771,8448,96,0
37,0.000003,305.953035,0.408717,0.991963,0.991878,0.991735,0.991806,0.391850,0.999451,0.999505,0.999340,0.999422,1.000000,1.000000,1.000000,1.000000,7280,455,1.216163,0.691051,0.668112,0.667537,0.667679,0.739583,0.708400,0.704215,0.704606,8448,96,0
38,0.000002,305.566692,0.407012,0.992864,0.992758,0.992582,0.992670,0.391525,0.999588,0.999544,0.999638,0.999591,1.000000,1.000000,1.000000,1.000000,7280,455,1.211244,0.696023,0.674874,0.673311,0.673775,0.739583,0.708400,0.704215,0.704606,8448,96,0
39,0.000001,304.168094,0.406653,0.992974,0.992930,0.992787,0.992858,0.392141,0.999176,0.999183,0.999088,0.999135,1.000000,1.000000,1.000000,1.000000,7280,455,1.214719,0.694366,0.673062,0.671308,0.671925,0.750000,0.715729,0.714741,0.714315,8448,96,0
40,0.000001,305.848205,0.406592,0.992864,0.992842,0.992628,0.992734,0.391621,0.999451,0.999418,0.999520,0.999469,1.000000,1.000000,1.000000,1.000000,7280,455,1.210834,0.696378,0.674739,0.672528,0.673371,0.729167,0.700394,0.693689,0.694917,8448,96,0
