epoch,lr,train_loss,val_accuracy,val_f1,val_image_accuracy,val_image_f1,val_image_precision,val_image_recall,val_loss,val_precision,val_recall
1,0.0001,1.4898416034008894,0.3536184210526316,0.26908772795169533,0.42105263157894735,0.3267375415282392,0.36724565756823824,0.3584967320261438,1.448393754791795,0.29701988645820243,0.3014869281045752
2,9.993622130545428e-05,1.3525969675937757,0.36403508771929827,0.28741583999356,0.34210526315789475,0.2624576787236634,0.27656565656565657,0.2903267973856209,1.513053740325727,0.29076448836813124,0.31025599128540304
3,9.974506600945618e-05,1.2676110013644608,0.33771929824561403,0.27608826827083355,0.3157894736842105,0.2544444444444444,0.28673992673992676,0.2679084967320261,1.5633867931993384,0.3169355345857535,0.28592864923747274
4,9.94270759624605e-05,1.21850462453668,0.21162280701754385,0.20546040606798766,0.19736842105263158,0.18808362369337978,0.2420634920634921,0.1641830065359477,1.7909923865084063,0.25402922975473535,0.20031862745098042
5,9.8983152541804e-05,1.176961924822665,0.37335526315789475,0.26933482628324257,0.4342105263157895,0.29237324859165104,0.3870445344129555,0.37117647058823533,1.6701445482801973,0.3193910410219073,0.32703703703703707
6,9.841455409665323e-05,1.1281464907887606,0.24725877192982457,0.21145129916832786,0.23684210526315788,0.17939393939393938,0.17543859649122806,0.20522875816993463,1.9668680523571216,0.23954503648232936,0.2365495642701525
7,9.772289238107717e-05,1.0977696542307989,0.27960526315789475,0.24294855365659712,0.3157894736842105,0.2599611757506494,0.27,0.27098039215686276,1.7772196280328851,0.26699541110294944,0.24443355119825702
8,9.691012798535524e-05,1.059493352681863,0.32456140350877194,0.27270175483985476,0.35526315789473684,0.2647707641196014,0.256025641025641,0.3073856209150327,1.6761111653687661,0.27387245701498886,0.30800381263616555
9,9.597856477847111e-05,1.0284480914949221,0.30043859649122806,0.26179122107745223,0.3026315789473684,0.2781898656898657,0.2855263157894737,0.3350326797385621,1.7620184220242918,0.27134126097994204,0.3025190631808279
10,9.493084337754573e-05,1.0034174575749024,0.33771929824561403,0.2865514901914695,0.39473684210526316,0.31733457595526565,0.32615984405458087,0.3386928104575163,1.8260804634345205,0.30203370019493536,0.287312091503268
11,9.376993366272128e-05,0.9766358709724726,0.375,0.28229579905225044,0.42105263157894735,0.28504448742746613,0.3960292580982236,0.36183006535947715,1.5668939874883283,0.3024997724011163,0.3286519607843137
12,9.249912635871318e-05,0.9424739726048181,0.35910087719298245,0.2880170662195687,0.39473684210526316,0.3001463414634147,0.2881884057971015,0.34267973856209155,1.6433960005902408,0.305444471263255,0.3088589324618736
13,9.112202370689337e-05,0.9290923370461864,0.2878289473684211,0.24494645877551666,0.32894736842105265,0.2604341285192349,0.26341880341880347,0.27699346405228764,1.9705840197571538,0.26030939470962,0.2441476034858388
14,8.964252925434579e-05,0.8985393388057162,0.3404605263157895,0.2846729567091208,0.34210526315789475,0.27709948853324534,0.2922222222222222,0.2909803921568627,1.749818168711244,0.2953439337264552,0.2899645969498911
15,8.806483678883803e-05,0.8606324829520697,0.4106359649122807,0.3351605870551551,0.42105263157894735,0.3250461122801549,0.3473809523809524,0.3626797385620915,1.6610176537120551,0.3492007918396377,0.3520724400871459
16,8.639341845107433e-05,0.8297857003647394,0.3092105263157895,0.27750244018884623,0.3026315789473684,0.2665401265401265,0.29793956043956044,0.25745098039215686,1.7873929806968623,0.30204891233324405,0.271781045751634
17,8.463301205792675e-05,0.803126968979924,0.3618421052631579,0.2879996185712198,0.40789473684210525,0.31604844430931384,0.3372257053291536,0.3496078431372549,1.7575115137978603,0.2966817133076221,0.31016339869281045
18,8.278860767257865e-05,0.7940863009816023,0.3508771929824561,0.2786568911460263,0.3815789473684211,0.2873045653533458,0.25361904761904763,0.3333333333333333,1.8852093753061796,0.2730064909716459,0.3046023965141612
19,8.086543345964832e-05,0.7707607570452077,0.3755482456140351,0.30743425073203356,0.42105263157894735,0.3282945736434108,0.32927511085405825,0.3662091503267974,1.7205810823984313,0.3162458081418823,0.3247821350762528
20,7.886894086538841e-05,0.7556110518723836,0.3788377192982456,0.31324519708624987,0.40789473684210525,0.33249009620826253,0.33025746183640925,0.3491503267973856,1.6987454250716327,0.3177386218079053,0.32401143790849674
21,7.680478916496926e-05,0.7335025708854154,0.3344298245614035,0.28169113533389034,0.3684210526315789,0.3017991764333228,0.3231060606060606,0.313202614379085,1.9377625932296116,0.3014862888982375,0.28480664488017426
22,7.46788294206485e-05,0.7330748770267059,0.3580043859649123,0.2924088900159417,0.35526315789473684,0.27997505502567865,0.3081818181818182,0.30562091503267974,1.9219066504585116,0.30952509087137015,0.30699891067538126
23,7.249708789629944e-05,0.707169736679519,0.34868421052631576,0.2921201538934879,0.3815789473684211,0.3099759702458353,0.3175514216575922,0.3280392156862745,1.9409216014962447,0.30258355978005536,0.2995806100217865
24,7.026574897531136e-05,0.6928846752900235,0.3355263157894737,0.28738404308575516,0.3684210526315789,0.30598290598290595,0.30760233918128654,0.3211111111111112,1.9860370632326394,0.3028838593264644,0.2900054466230937
25,6.799113763028295e-05,0.686298704094239,0.35581140350877194,0.2902455153224821,0.3815789473684211,0.30705499253463436,0.3008034307267044,0.32915032679738565,1.9120990394761688,0.29005456658920625,0.3058877995642702
26,6.567970149420018e-05,0.6764526269837672,0.37006578947368424,0.306205461867357,0.3684210526315789,0.2938369630973986,0.28174603174603174,0.31849673202614376,1.7999832681135128,0.30894829048604533,0.3181263616557734
27,6.333799258392015e-05,0.6640173663186779,0.3711622807017544,0.31659520721952883,0.40789473684210525,0.3420905478981704,0.3496491228070175,0.3515686274509804,1.8421275641834527,0.32821548549829865,0.3184368191721133
