epoch,lr,epoch_time_sec,train_loss,train_running_patch_accuracy,train_running_patch_precision,train_running_patch_recall,train_running_patch_f1,train_eval_loss,train_eval_patch_accuracy,train_eval_patch_precision,train_eval_patch_recall,train_eval_patch_f1,train_eval_image_accuracy,train_eval_image_precision,train_eval_image_recall,train_eval_image_f1,train_eval_n_patches,train_eval_n_images,val_loss,val_patch_accuracy,val_patch_precision,val_patch_recall,val_patch_f1,val_image_accuracy,val_image_precision,val_image_recall,val_image_f1,val_n_patches,val_n_images,is_best
22,0.000046,312.249873,0.480379,0.956403,0.955910,0.954985,0.955439,0.512334,0.938736,0.943574,0.938031,0.939626,0.980220,0.984348,0.981818,0.982331,7280,455,1.194149,0.652936,0.639853,0.630292,0.631379,0.729167,0.719729,0.710412,0.709883,8448,96,1
23,0.000042,315.232306,0.473569,0.959978,0.959676,0.958812,0.959236,0.519983,0.937225,0.936277,0.936817,0.936323,0.991209,0.992572,0.991919,0.992119,7280,455,1.163812,0.668679,0.650472,0.645013,0.646470,0.739583,0.719573,0.711791,0.713187,8448,96,1
24,0.000038,311.826999,0.468562,0.962637,0.962261,0.961676,0.961959,0.494194,0.948626,0.950562,0.948469,0.949050,0.997802,0.998131,0.997980,0.998046,7280,455,1.235243,0.647135,0.632832,0.627958,0.628952,0.677083,0.678967,0.668227,0.668815,8448,96,0
25,0.000034,314.222211,0.463279,0.965538,0.965153,0.964544,0.964844,0.567150,0.914286,0.914766,0.909611,0.911334,0.986813,0.987188,0.984768,0.985861,7280,455,1.254367,0.639323,0.636208,0.613955,0.616434,0.708333,0.720378,0.679346,0.686102,8448,96,0
26,0.000031,312.683327,0.458684,0.967560,0.967152,0.966684,0.966913,0.487307,0.952885,0.952256,0.950096,0.951090,0.993407,0.994340,0.989831,0.991912,7280,455,1.204895,0.659328,0.641176,0.631812,0.633584,0.770833,0.756934,0.740066,0.742443,8448,96,0
27,0.000027,311.522363,0.455387,0.969348,0.969198,0.968358,0.968771,0.445851,0.973077,0.972928,0.973431,0.973133,0.997802,0.998131,0.997980,0.998046,7280,455,1.195487,0.669626,0.653568,0.647527,0.649039,0.802083,0.787667,0.784359,0.783669,8448,96,1
28,0.000023,314.706168,0.449277,0.971985,0.971608,0.971096,0.971349,0.500948,0.943681,0.941436,0.942343,0.941547,0.997802,0.996667,0.998058,0.997344,7280,455,1.238969,0.649503,0.643205,0.630307,0.631644,0.708333,0.712734,0.689929,0.690078,8448,96,0
29,0.000020,311.226697,0.447223,0.973136,0.972914,0.972228,0.972566,0.461151,0.966071,0.964258,0.967230,0.965638,1.000000,1.000000,1.000000,1.000000,7280,455,1.223025,0.659209,0.645218,0.638364,0.639995,0.770833,0.753935,0.748075,0.749157,8448,96,0
30,0.000017,312.615480,0.443799,0.975282,0.975085,0.974610,0.974845,0.456765,0.968132,0.968373,0.967475,0.967878,1.000000,1.000000,1.000000,1.000000,7280,455,1.260273,0.651515,0.643740,0.629314,0.631911,0.729167,0.716835,0.700832,0.704796,8448,96,0
31,0.000014,313.318571,0.440288,0.976930,0.976736,0.976338,0.976536,0.439753,0.975137,0.974300,0.976715,0.975353,1.000000,1.000000,1.000000,1.000000,7280,455,1.183111,0.676965,0.655792,0.655367,0.654509,0.781250,0.756281,0.751458,0.752312,8448,96,1
32,0.000011,314.892800,0.437820,0.977590,0.977296,0.976776,0.977033,0.424235,0.983654,0.982660,0.984114,0.983363,1.000000,1.000000,1.000000,1.000000,7280,455,1.176321,0.676373,0.652945,0.650755,0.651471,0.781250,0.755285,0.751458,0.752391,8448,96,0
33,0.000009,310.863128,0.435411,0.979172,0.978954,0.978422,0.978685,0.446867,0.973626,0.972959,0.973466,0.973188,1.000000,1.000000,1.000000,1.000000,7280,455,1.224990,0.663471,0.639437,0.635911,0.636972,0.739583,0.708337,0.705218,0.705024,8448,96,0
34,0.000007,316.804611,0.433367,0.980447,0.980231,0.979968,0.980098,0.443679,0.973764,0.972294,0.973945,0.973097,1.000000,1.000000,1.000000,1.000000,7280,455,1.216894,0.665365,0.645979,0.640083,0.642078,0.781250,0.763676,0.757599,0.759041,8448,96,0
35,0.000005,315.136770,0.430081,0.981875,0.981580,0.981375,0.981477,0.434692,0.978846,0.978302,0.979166,0.978717,1.000000,1.000000,1.000000,1.000000,7280,455,1.229154,0.657789,0.640239,0.634857,0.636595,0.750000,0.734551,0.720882,0.724678,8448,96,0
36,0.000004,310.513124,0.429680,0.981861,0.981559,0.981336,0.981447,0.423748,0.983791,0.983466,0.983831,0.983639,1.000000,1.000000,1.000000,1.000000,7280,455,1.228406,0.661103,0.645625,0.636928,0.639610,0.781250,0.767494,0.757599,0.760402,8448,96,0
37,0.000003,311.652536,0.428933,0.982469,0.982252,0.981958,0.982102,0.423698,0.983242,0.983157,0.983366,0.983257,1.000000,1.000000,1.000000,1.000000,7280,455,1.225056,0.665601,0.649522,0.643647,0.645505,0.791667,0.780725,0.774265,0.775285,8448,96,0
38,0.000002,309.946607,0.428395,0.983026,0.982972,0.982567,0.982766,0.427433,0.982692,0.981639,0.983312,0.982446,1.000000,1.000000,1.000000,1.000000,7280,455,1.248108,0.659091,0.642796,0.638819,0.639825,0.770833,0.761885,0.755218,0.755388,8448,96,0
39,0.000001,313.484171,0.428079,0.982520,0.982260,0.981999,0.982128,0.425911,0.981593,0.980958,0.981945,0.981431,1.000000,1.000000,1.000000,1.000000,7280,455,1.243987,0.660985,0.645056,0.638372,0.640330,0.791667,0.780725,0.774265,0.775285,8448,96,0
40,0.000001,313.040299,0.427512,0.982813,0.982666,0.982274,0.982468,0.419087,0.985577,0.985395,0.985764,0.985573,1.000000,1.000000,1.000000,1.000000,7280,455,1.242607,0.661813,0.647341,0.638059,0.640612,0.781250,0.773879,0.763739,0.765788,8448,96,0
