round,lr,swa_test_accuracy,swa_test_f1,swa_test_image_accuracy,swa_test_image_f1,swa_test_image_precision,swa_test_image_recall,swa_test_loss,swa_test_precision,swa_test_recall,swa_val_accuracy,swa_val_f1,swa_val_image_accuracy,swa_val_image_f1,swa_val_image_precision,swa_val_image_recall,swa_val_loss,swa_val_precision,swa_val_recall,test_accuracy,test_f1,test_image_accuracy,test_image_f1,test_image_precision,test_image_recall,test_loss,test_precision,test_recall,train_accuracy,train_f1,train_image_accuracy,train_image_f1,train_image_precision,train_image_recall,train_loss,train_precision,train_recall,val_accuracy,val_f1,val_image_accuracy,val_image_f1,val_image_precision,val_image_recall,val_loss,val_precision,val_recall
11,9.775320029834253e-05,0.3766990291262136,0.32400527539292295,0.3786407766990291,0.32289615146758,0.2926339987900787,0.3626435159043854,1.4715942082667428,0.2935295877208789,0.36544074283204725,0.409375,0.3425584954938823,0.3958333333333333,0.3328337028824834,0.30554778554778556,0.3725108225108225,1.4503149575657315,0.5040652385111476,0.3777568922305764,0.4210355987055016,0.39738650129059966,0.4368932038834951,0.3974158607350097,0.46060606060606063,0.45114436288349336,1.3204882390676578,0.45870105728358074,0.43130171277997364,0.5887912087912088,0.5787650442680036,0.6153846153846154,0.6042392854456204,0.6295505804966598,0.6321756762736672,1.3987659852233998,0.6022135513292094,0.6034715487948914,0.4232638888888889,0.39232713308964084,0.4270833333333333,0.3855919073821887,0.45502873563218393,0.4043859649122806,1.3083490770954789,0.447240021326963,0.4090179995443154
12,9.728616793536587e-05,0.3737864077669903,0.33011579278513936,0.4077669902912621,0.35566177774873264,0.32782380032394665,0.4129681912290607,1.4208965083927785,0.3791130657934453,0.3800205784553611,0.41631944444444446,0.36461835278441135,0.4270833333333333,0.37550331201899145,0.5296296296296296,0.4020847573479152,1.3861636406845517,0.5042328236459912,0.3945944406470723,0.44563106796116503,0.4351634478684958,0.46601941747572817,0.4455381039486171,0.4989610963748894,0.4644071146245059,1.289556253091417,0.4597662210164516,0.4459488361879666,0.6247619047619047,0.6179179041389977,0.6593406593406593,0.6547164852421765,0.6544411881454302,0.6672956609917343,1.3785634183709,0.6201755445063133,0.6287965244004485,0.434375,0.4065318822482428,0.4479166666666667,0.4197174572886717,0.44369849389030974,0.419298245614035,1.2744868840878214,0.4206100364573301,0.4095241892610314
13,9.677655698572327e-05,0.3851132686084142,0.34682765641679436,0.4174757281553398,0.3793403019744483,0.542670401493931,0.43411537737624695,1.388300930257754,0.4376480984810719,0.39633712905452034,0.4222222222222222,0.3755023461475505,0.4270833333333333,0.37750000000000006,0.5348872180451127,0.4020847573479152,1.3396738873587715,0.5218944946781805,0.40441786283891545,0.43333333333333335,0.41713724852804457,0.47572815533980584,0.45566008166869,0.5333333333333333,0.4842499529456051,1.3125601628837462,0.45746122049479043,0.439510101010101,0.6227106227106227,0.6157577784451252,0.6615384615384615,0.6534406148050138,0.677158157864304,0.670423720816324,1.3608887565004957,0.6338598747161445,0.6323694471966956,0.428125,0.4011721665670051,0.4479166666666667,0.4147941876773542,0.4354287817445712,0.43728639781271356,1.3345161373513377,0.408263107086129,0.4210890863522442
14,9.622488058444312e-05,0.3941747572815534,0.36113084514178234,0.4174757281553398,0.3793403019744483,0.542670401493931,0.43411537737624695,1.3673160885144207,0.43940184456404713,0.40588967312880353,0.4270833333333333,0.3814449324240284,0.4270833333333333,0.37779018144975596,0.5332380952380953,0.4025176577808157,1.3090125183264414,0.4832762411384864,0.4087795245689983,0.4388349514563107,0.4206517006836007,0.46601941747572817,0.44120261437908503,0.49705531398523617,0.4802352719744024,1.2941006831173756,0.46101573016131486,0.4455098500533284,0.6222710622710623,0.6131172367573907,0.643956043956044,0.6341281551300121,0.6481007956295863,0.6571461570665187,1.3417603723120777,0.6272619223346667,0.6322902585194681,0.4420138888888889,0.4110414990748506,0.4479166666666667,0.4106606198034769,0.4339153439153439,0.43244474823422197,1.3002857952925264,0.4328809157460327,0.42790574922153873
15,9.563169422289797e-05,0.4084142394822006,0.3812332837858283,0.44660194174757284,0.4066213151927437,0.5665608465608466,0.4650677583286279,1.3480835441246772,0.44586223256675517,0.42024691009473614,0.43020833333333336,0.3866645770236346,0.4375,0.38719290465631934,0.5437362637362637,0.4116085668717247,1.281262140803867,0.4704278051767988,0.41180830865041396,0.4407766990291262,0.42494876069766657,0.47572815533980584,0.45950811093668237,0.5306015037593984,0.4902352719744024,1.2925691751021784,0.476001758769842,0.4561291486291486,0.6264468864468864,0.6186734938507765,0.6637362637362637,0.6546561788290521,0.6772391725284217,0.677629250299324,1.3308100383534973,0.636538196054997,0.6404064071936983,0.4215277777777778,0.39544908085377584,0.40625,0.3772206231379084,0.4026887871853547,0.40178856231487814,1.314240455030085,0.4152587123463231,0.4169180527075264
16,9.499759518947156e-05,0.41779935275080904,0.39449662238682,0.4368932038834951,0.3956801851175253,0.5579239791868771,0.4515396198004894,1.3311698524311522,0.4489943297150809,0.4278990840077796,0.4371527777777778,0.39590838230575826,0.4479166666666667,0.39648608534322827,0.5545669729880256,0.42069947596263385,1.2571270396312078,0.46786007904654114,0.41768094478620793,0.4588996763754045,0.4469786865814952,0.47572815533980584,0.4605349339023469,0.49011494252873566,0.49190193864106907,1.2804935746401258,0.4710615654616526,0.4668324549846289,0.6599267399267399,0.6574922293925016,0.7098901098901099,0.7080985056439301,0.7124412328260699,0.7267076606521499,1.3213795108934896,0.6614081338742153,0.6738990078744751,0.46041666666666664,0.44716129950069516,0.4895833333333333,0.4784068536975513,0.5063553113553113,0.49310776942355894,1.2613262712763342,0.4529838704299548,0.4566002126528443
17,9.432322196814033e-05,0.42718446601941745,0.40848380799621953,0.44660194174757284,0.4052830860710276,0.46840216255508615,0.4602352719744024,1.318731880650937,0.4581556590537986,0.43668056339795475,0.44895833333333335,0.4079812309907325,0.4583333333333333,0.4167037724180581,0.558006126427179,0.43122579175210757,1.237325433227751,0.4698333303124798,0.42820080504291036,0.4495145631067961,0.43545602221315194,0.47572815533980584,0.4483315593443855,0.4896825396825397,0.48334086203651416,1.271956277626618,0.46139135205324056,0.4546983185896229,0.6626373626373626,0.6577207296413566,0.7164835164835165,0.7112916655372443,0.7149864995685429,0.7257539699452603,1.302761029166616,0.6620636443714132,0.6730250987378932,0.4548611111111111,0.42974859616601496,0.5104166666666666,0.4725852752448496,0.4807655677655678,0.4869902027796765,1.2690997989069992,0.4308060780830025,0.4421588061061746
18,9.360925359557399e-05,0.4349514563106796,0.4174067486994583,0.4563106796116505,0.43419729206963253,0.4948917748917749,0.4711443628834934,1.304055068176541,0.46067586699691876,0.4442878474182822,0.459375,0.42227446365966514,0.4583333333333333,0.4167037724180581,0.558006126427179,0.43122579175210757,1.2156680497858259,0.4763110248705079,0.43868231184020645,0.4546925566343042,0.4448775417055125,0.46601941747572817,0.43875259875259864,0.47368029819642726,0.4809928477319782,1.2807979436368233,0.4689662272599315,0.4674486166007905,0.6550915750915751,0.6517572978296694,0.7098901098901099,0.7055936941120219,0.7142345799063319,0.7234633931567311,1.2880623747053601,0.6626151380208943,0.6702785891312846,0.4732638888888889,0.4562791177496502,0.5,0.4762772240679217,0.4857936507936508,0.49491911597174754,1.2495888836816602,0.46383559729137963,0.4725332270069112
19,9.285640897740315e-05,0.4401294498381877,0.4241352262261146,0.47572815533980584,0.45567569685216747,0.48725779967159283,0.4905975908149821,1.2910468793995558,0.46001173535906015,0.4488502729154903,0.47152777777777777,0.4371817799570734,0.4895833333333333,0.44370814132104464,0.5789473684210525,0.4660742766005924,1.1979827192094592,0.485652748570207,0.45088364851522744,0.4754045307443366,0.4693164007574045,0.49514563106796117,0.4831843605083366,0.508410991636798,0.5102682100508187,1.2424973032814013,0.4830147254020565,0.48504335278248323,0.6665934065934066,0.662440601093044,0.7054945054945055,0.7030653212585136,0.7123372229145424,0.7208568181559448,1.2823897682965457,0.6713542656349546,0.6806292538693317,0.46597222222222223,0.44252045468036894,0.5,0.4638913655405161,0.49198476961634857,0.4859079516974254,1.2582268856037035,0.4570076592912196,0.4553751803751804
20,9.20654461643425e-05,0.44919093851132685,0.4364194612092889,0.4854368932038835,0.46299489983700515,0.49714285714285716,0.49968849990589115,1.279111194880649,0.4669816151093114,0.4573221030177551,0.47847222222222224,0.447444603297356,0.4791666666666667,0.42908239157732064,0.5652396711860788,0.44940760993392576,1.1808058748642603,0.4872638927364076,0.4577063871800714,0.4754045307443366,0.46716380761661325,0.4854368932038835,0.4717659944339174,0.48893657067570107,0.48646903820816867,1.2358685589916885,0.4736214663984607,0.4798722943722944,0.6916483516483517,0.689020466606731,0.7362637362637363,0.7346393243584335,0.7319539486553821,0.7447524759989637,1.2571299868363601,0.687192095107438,0.7005043221032599,0.47673611111111114,0.4550729220588222,0.4895833333333333,0.46770186335403724,0.46517948717948715,0.4778195488721805,1.2342013626257773,0.45392403172690476,0.4599867091972355
21,9.123716158889765e-05,0.4598705501618123,0.4497411861781761,0.49514563106796117,0.47680902508488715,0.515946275946276,0.5096884999058913,1.2697761691889717,0.47600101572294695,0.468163906142167,0.4909722222222222,0.46269433309615404,0.5,0.4622885517843501,0.5820528332325066,0.47660059239006614,1.1673889534340964,0.4938851247918185,0.4709918736234526,0.47928802588996766,0.47285013088612776,0.5242718446601942,0.5143078799425549,0.5347257799671593,0.5337361189535103,1.2431990786856433,0.486618828983339,0.4891665411882803,0.7004395604395605,0.6993710345194419,0.7406593406593407,0.7389584349690139,0.7387767830518238,0.7567425828542598,1.2595133951732091,0.7010805675914185,0.7166211463243498,0.45416666666666666,0.4427225327438147,0.5104166666666666,0.4950954438214297,0.49743867243867246,0.5050125313283208,1.2279409523577918,0.4445097798284727,0.4480922001974633
22,9.037238926342547e-05,0.4614886731391586,0.4515954917229073,0.47572815533980584,0.45392501254570217,0.48420024420024427,0.49099284773197815,1.2644845907356361,0.47605634943446945,0.4700250329380764,0.49895833333333334,0.47203966299063127,0.5,0.4612775545000609,0.5336401348198081,0.47660059239006614,1.1564934069911639,0.5002849983199544,0.4799172172856384,0.484789644012945,0.4788587060478422,0.5048543689320388,0.49167399160153263,0.5102214002888665,0.509450404667796,1.2300210231523299,0.48596383617354977,0.4906077859338728,0.7295238095238096,0.726748257975029,0.810989010989011,0.8080887640745031,0.8071534792368127,0.8191097389736862,1.236940371841738,0.7261418039073592,0.7387175926278745,0.5232638888888889,0.5020603078054806,0.5625,0.5317288385373492,0.5457850241545893,0.543324219640009,1.1778704076429474,0.5015796377783277,0.5064574314574315
23,8.947199994035403e-05,0.4686084142394822,0.45959322692315097,0.46601941747572817,0.444312609444927,0.4744077378560137,0.47670713344626386,1.2551345743021918,0.480090125157527,0.47606631532718496,0.50625,0.4784798051884039,0.53125,0.49428069013721815,0.5603448275862069,0.5057416267942585,1.1454360061221653,0.5019435974230885,0.48594022936128206,0.4880258899676375,0.47997447974212504,0.5242718446601942,0.5139894745777098,0.5260482907896701,0.5277837380011293,1.2178093608336156,0.48480074156810904,0.49067880670054576,0.7180952380952381,0.7156456027541132,0.7626373626373626,0.7595880223305332,0.7580165202421854,0.770825448608056,1.2412938326706378,0.7139670175116981,0.7266885029872602,0.48368055555555556,0.46668182308665856,0.4895833333333333,0.4717281696972164,0.47911036789297656,0.46854636591478693,1.2011728927163414,0.46802571978124136,0.4677986633249792
24,8.853690023540896e-05,0.47313915857605177,0.46502481375516497,0.4854368932038835,0.46795626330510054,0.5010256410256411,0.5009928477319782,1.2480516057570004,0.48172193345447134,0.4800679151766108,0.5111111111111111,0.48416315332263515,0.5625,0.5336659108087679,0.5910052910052911,0.5424584187742083,1.1361022809313404,0.5032581633304978,0.4910469355206198,0.48770226537216826,0.4812743417651192,0.5242718446601942,0.5133379953379954,0.5302875457875458,0.5320694522868435,1.227121487790327,0.49289963473190507,0.49468765292678335,0.7394871794871795,0.7343851526337459,0.8087912087912088,0.8051576294628399,0.8091958387870356,0.8192973360832534,1.2227424500014756,0.7395224539138789,0.7475893686874697,0.44583333333333336,0.42677909535995734,0.5,0.46944927536231884,0.4903478260869566,0.4934837092731829,1.243804181932772,0.4301938604873854,0.4361247816510974
25,8.756803171472817e-05,0.4779935275080906,0.4704517345137386,0.5145631067961165,0.5027310254245239,0.525363142604522,0.5237361189535104,1.239989649516479,0.48354529071662683,0.48384713595583156,0.5131944444444444,0.48700009192107185,0.5520833333333334,0.5177203325774755,0.5451058201058201,0.5257917521075417,1.1268748328089715,0.5035440360320355,0.49262930052403736,0.4993527508090615,0.49289177046804544,0.5145631067961165,0.4994755244755245,0.5196190476190476,0.5224647092038397,1.2079137281788976,0.5046717542787269,0.5064657757701235,0.741978021978022,0.7398069018183893,0.8021978021978022,0.7996148864592496,0.7990728822186622,0.8150329945547607,1.2095987989264965,0.7402389810280056,0.7551852553047361,0.4826388888888889,0.4658525687674774,0.5208333333333334,0.491550206899044,0.48850931677018633,0.4998177261335156,1.1940012258839017,0.46467650373301705,0.4715679349889876
26,8.656636994678445e-05,0.48284789644012943,0.4754348823102693,0.5145631067961165,0.5008632478632479,0.5216983016983018,0.5220694522868435,1.2323408384539163,0.4873208586831783,0.48850928540058974,0.5215277777777778,0.49623943956233185,0.5625,0.5322590949423247,0.5594997594997595,0.5363180678970154,1.1188945725560189,0.51064333594546,0.501181362497152,0.5003236245954693,0.4932125434124487,0.5145631067961165,0.5063119336803548,0.5241228070175439,0.5246781479390175,1.2038636544954429,0.5015146920526272,0.5048159859464209,0.7526739926739927,0.7497271984928225,0.8263736263736263,0.823386284313403,0.8216123767831085,0.83675303430008,1.201033092069102,0.74834114710258,0.7619826010317146,0.4878472222222222,0.46257950820347304,0.5,0.47091874945187095,0.48646616541353377,0.4816359079516975,1.2095524090240775,0.4640922323937935,0.4702646768436242
27,8.553292352007097e-05,0.48964401294498383,0.4827739595570425,0.5048543689320388,0.49188879747703285,0.5138613111026904,0.5133738001129305,1.2258441508395002,0.4936080071716857,0.4961480331262941,0.5277777777777778,0.5039337496755332,0.5625,0.5322590949423247,0.5594997594997595,0.5363180678970154,1.1107339216603174,0.516595264085531,0.507835118098276,0.4961165048543689,0.4887029752140345,0.5242718446601942,0.5131559748831338,0.5204329004329005,0.5359599096555618,1.2039581540333029,0.4946020758944488,0.5013334274421231,0.764102564102564,0.760830556480851,0.8197802197802198,0.8153270464531988,0.8173024563354284,0.8291344350638441,1.1857514233379576,0.7600797689792691,0.7733346807629596,0.5177083333333333,0.4923994051086318,0.53125,0.4976348866007451,0.5131916971916972,0.5089086352244248,1.1807582207809002,0.4910069758110889,0.4998067137540822
28,8.446873302753783e-05,0.49449838187702266,0.4877187112232962,0.5145631067961165,0.5040498820065384,0.5221280443694237,0.5233738001129306,1.2191221362950346,0.49668133060123,0.5007183010226488,0.5329861111111112,0.5083750293599797,0.5729166666666666,0.5398033126293995,0.5661591282280938,0.5454089769879245,1.1044376087685426,0.5197892490806054,0.5121390597706388,0.502588996763754,0.4930115062768306,0.5339805825242718,0.5227880339145737,0.5337229437229437,0.5424317711274234,1.2149186784491954,0.5011105787410103,0.5093248949118514,0.7463003663003663,0.7431782072507979,0.8,0.7963949017856329,0.7959935493600568,0.8097621476359279,1.1765992222076807,0.7437780704781892,0.7574568117142501,0.48159722222222223,0.4616422006061038,0.4895833333333333,0.4653574732390644,0.4734786324786325,0.47738664843927997,1.2326629435320817,0.46317889554555974,0.46919989367357784
29,8.337487001880353e-05,0.4941747572815534,0.4871880566697905,0.5242718446601942,0.5117531591215803,0.5303113553113553,0.5324647092038396,1.2164158917553602,0.4957735049298563,0.499938170525127,0.5381944444444444,0.5126163900929026,0.5833333333333334,0.552945715592052,0.5768257948947604,0.5559352927773981,1.0996429625484678,0.5234215299989259,0.5164897091212881,0.49773462783171524,0.4910865011893681,0.5242718446601942,0.5132166720402014,0.5287370600414079,0.5320694522868435,1.2147256737002279,0.49927492580053867,0.5035876780224606,0.756043956043956,0.7552038459614454,0.8285714285714286,0.8287559748938189,0.825149520579694,0.8387303946598038,1.1746186460156143,0.7522038590320677,0.7671804884140602,0.49027777777777776,0.47234864474873106,0.5208333333333334,0.49756973210085353,0.5012872975277067,0.5065276828434723,1.1932659917488104,0.47120495306824006,0.4761217437533228
30,8.225243592119501e-05,0.49741100323624593,0.4904686635509988,0.5242718446601942,0.5117531591215803,0.5303113553113553,0.5324647092038396,1.212140784294474,0.4979969094270492,0.5028503042850868,0.5399305555555556,0.5153092071487334,0.5833333333333334,0.5536407510530449,0.5775624375624375,0.5559352927773981,1.0930903759267596,0.5253588097912317,0.5187924356345409,0.511326860841424,0.5051847918550386,0.5728155339805825,0.5669219523166892,0.5737373737373737,0.5811603613777527,1.1921115621490386,0.5076480699337931,0.5146720622372796,0.7712087912087912,0.7695115802178873,0.8351648351648352,0.833359173126615,0.8322488354749387,0.8400138184387332,1.168710898811564,0.7670035074933546,0.7785386091419356,0.484375,0.4605446779439341,0.4895833333333333,0.45577390873988577,0.4562577030812324,0.47211209842788787,1.2421458766659101,0.4586962472024484,0.46684210526315795
31,8.110256093070391e-05,0.5019417475728155,0.4952842763072393,0.5242718446601942,0.513003682415447,0.5267875153332424,0.5320694522868435,1.2094577650422031,0.502349720862352,0.5075041407867495,0.5420138888888889,0.5176851730473794,0.5833333333333334,0.5536407510530449,0.5775624375624375,0.5559352927773981,1.0891003009759717,0.5273315678487578,0.5208308650413913,0.502588996763754,0.49445977518660855,0.5436893203883495,0.5358843091663514,0.549400871459695,0.5520694522868437,1.2251032148267844,0.5039382932818364,0.5105845410628019,0.7693040293040293,0.7667937861994508,0.8483516483516483,0.8453233713336342,0.8436751060649401,0.8578254085277939,1.149900945638999,0.7656907858950945,0.7805021208250131,0.49236111111111114,0.47374685900114477,0.5520833333333334,0.527984190592413,0.5630443756449949,0.5441102756892231,1.251378128773709,0.47338691369406655,0.48258183337130706
32,7.992640287397496e-05,0.5016181229773463,0.4948772416695963,0.5339805825242718,0.5235958056391492,0.537487684729064,0.5463551665725579,1.2085810869642832,0.5028110129810057,0.507943032812598,0.54375,0.5195457557158696,0.5833333333333334,0.5526149652446504,0.574476755128929,0.5563681932102985,1.0842781176169713,0.5299957967675234,0.5227375256322625,0.4948220064724919,0.4858223561633278,0.5339805825242718,0.5209688861862775,0.5358873011046924,0.5411603613777527,1.2213005951114457,0.49590285182500926,0.5019655248133509,0.7666666666666667,0.7641629161440069,0.8285714285714286,0.824605396812189,0.8257960729746443,0.8391121724853768,1.1542483068473173,0.7645155090640977,0.7786933934639713,0.4753472222222222,0.4524904443321086,0.46875,0.42784274751443013,0.4299528157998922,0.44832535885167457,1.2084426123513698,0.45209466333087606,0.46459330143540667
