epoch,lr,train_loss,val_accuracy,val_f1,val_image_accuracy,val_image_f1,val_image_precision,val_image_recall,val_loss,val_precision,val_recall
1,0.0001,1.4764775295831047,0.3675438596491228,0.2684669359504457,0.3815789473684211,0.2588913525498891,0.23567567567567566,0.3267320261437908,1.4826873837855825,0.26261536443354627,0.3131394335511983
2,9.993622130545428e-05,1.2837871412037918,0.3171052631578947,0.2423637302726105,0.32894736842105265,0.23832558139534882,0.22909890109890108,0.2851633986928105,1.7095604177106891,0.26027353775242146,0.2737450980392157
3,9.974506600945618e-05,1.173939207207298,0.24561403508771928,0.2119927346448837,0.2236842105263158,0.18839427662957076,0.16549903186058793,0.23431372549019608,1.846424240815012,0.22205528149106626,0.24823965141612198
4,9.94270759624605e-05,1.0903891541202066,0.2885964912280702,0.24747988880728525,0.2894736842105263,0.213470066518847,0.18769726247987117,0.2522875816993464,1.8250368444543137,0.2472949052695729,0.27357298474945535
5,9.8983152541804e-05,1.0264981602241838,0.2723684210526316,0.2381743410644775,0.2631578947368421,0.22220985691573927,0.22998217468805704,0.22300653594771241,1.83881152136284,0.2483243467453074,0.2387755991285403
6,9.841455409665323e-05,0.9671999444940308,0.32719298245614037,0.23922616327260537,0.32894736842105265,0.21535615171137837,0.17241379310344826,0.2869281045751634,1.8618082464786998,0.23521400157165334,0.28325272331154683
7,9.772289238107717e-05,0.9182185629605362,0.26842105263157895,0.23501532098587247,0.27631578947368424,0.22844671781756182,0.24717517776341308,0.23875816993464055,1.9053048884659483,0.25020419833269586,0.23778213507625273
8,9.691012798535524e-05,0.8816224056079641,0.33464912280701753,0.2716509610836623,0.39473684210526316,0.3112504665920119,0.3136743716054061,0.3380392156862745,1.832194379547186,0.2746925968372712,0.2864226579520697
9,9.597856477847111e-05,0.8389300511072721,0.3,0.24649937529806037,0.32894736842105265,0.24621660534314507,0.24833333333333335,0.28359477124183,1.9096580099641232,0.25303546173033353,0.260355119825708
10,9.493084337754573e-05,0.79934055970701,0.3017543859649123,0.23664316097844443,0.34210526315789475,0.25457875457875456,0.26761904761904765,0.29163398692810455,2.0971660038881135,0.24393994460321555,0.26027233115468407
11,9.376993366272128e-05,0.7628615915111551,0.3048245614035088,0.2556749229947034,0.2894736842105263,0.23033964869880458,0.23390522875816994,0.25071895424836604,2.0866138416424134,0.2685167947242325,0.2633071895424836
12,9.249912635871318e-05,0.7389067512135552,0.37280701754385964,0.3183947144521362,0.39473684210526316,0.3318509789098025,0.33285603715170275,0.3311764705882353,1.8670361088033307,0.3245310607180141,0.3135272331154684
13,9.112202370689337e-05,0.7069631199705751,0.306140350877193,0.263927664515928,0.2631578947368421,0.2075275275275275,0.21764025448235974,0.22718954248366016,2.123568922594974,0.2843427340375659,0.27868627450980393
14,8.964252925434579e-05,0.6918108896317089,0.30350877192982456,0.25041134360964135,0.34210526315789475,0.25547619047619047,0.2588709677419355,0.29470588235294115,2.14444835102349,0.26005727460007944,0.2670196078431373
15,8.806483678883803e-05,0.6705134030174307,0.3364035087719298,0.2918603347780942,0.34210526315789475,0.29204204204204204,0.29871345029239765,0.29359477124183003,1.958792988040991,0.30137383923182054,0.2890479302832244
16,8.639341845107433e-05,0.6510525001095415,0.3030701754385965,0.24050335069763765,0.3026315789473684,0.21244522144522143,0.2037427626137304,0.26359477124183006,2.1949349070850173,0.2362032840479241,0.2692701525054466
17,8.463301205792675e-05,0.639390174043382,0.34385964912280703,0.28676513736358505,0.3815789473684211,0.31445812807881773,0.3390421511863637,0.32758169934640524,2.029604598932099,0.30295729224319945,0.2962178649237473
18,8.278860767257865e-05,0.6281305848888405,0.3285087719298246,0.2704975101774578,0.32894736842105265,0.26154062554100066,0.25636363636363635,0.2822875816993464,2.0237114289350675,0.26968227011628454,0.2869433551198257
19,8.086543345964832e-05,0.6091614293892824,0.3701754385964912,0.30923584040193536,0.42105263157894735,0.34121542830613016,0.34967320261437906,0.3641830065359477,1.9460689419194273,0.3214719603073456,0.320318082788671
20,7.886894086538841e-05,0.6025635938690429,0.3394736842105263,0.28910968895289796,0.35526315789473684,0.3036559139784946,0.32165242165242164,0.30424836601307187,2.087203085840794,0.29905093216452244,0.2896318082788671
21,7.680478916496926e-05,0.5979563765819638,0.30701754385964913,0.24115788290238624,0.34210526315789475,0.25163957060508785,0.2602452076136287,0.29470588235294115,2.1377557035078083,0.2508617438081733,0.2647690631808279
22,7.46788294206485e-05,0.5818747599034638,0.35789473684210527,0.30697435854176375,0.3684210526315789,0.29784069784069783,0.29568627450980395,0.3105228758169935,1.9936603414384941,0.31542374734179285,0.3069433551198257
23,7.249708789629944e-05,0.5714650848926043,0.3350877192982456,0.2818629317001446,0.35526315789473684,0.30054405054405053,0.31897926634768736,0.30470588235294116,2.09396330661941,0.2913998763484354,0.28567102396514155
24,7.026574897531136e-05,0.5568370703245501,0.33728070175438596,0.2802292727812504,0.32894736842105265,0.26982520820532047,0.2731774761186526,0.2853594771241831,2.0898228519841244,0.2861783568184361,0.2919281045751634
