epoch,lr,epoch_time_sec,train_loss,train_running_patch_accuracy,train_running_patch_precision,train_running_patch_recall,train_running_patch_f1,train_eval_loss,train_eval_patch_accuracy,train_eval_patch_precision,train_eval_patch_recall,train_eval_patch_f1,train_eval_image_accuracy,train_eval_image_precision,train_eval_image_recall,train_eval_image_f1,train_eval_n_patches,train_eval_n_images,val_loss,val_patch_accuracy,val_patch_precision,val_patch_recall,val_patch_f1,val_image_accuracy,val_image_precision,val_image_recall,val_image_f1,val_n_patches,val_n_images,is_best
22,0.000046,318.796754,0.545158,0.924154,0.924014,0.921885,0.922910,0.513987,0.937363,0.937924,0.936190,0.937014,0.991209,0.992318,0.989313,0.990748,7280,455,1.200490,0.644176,0.627322,0.623813,0.625139,0.708333,0.682043,0.675507,0.676471,8448,96,0
23,0.000042,318.108928,0.536432,0.927700,0.927750,0.925763,0.926721,0.496915,0.945879,0.947783,0.946950,0.946773,0.989011,0.990291,0.989063,0.989546,7280,455,1.166169,0.650450,0.641777,0.627903,0.630741,0.750000,0.740167,0.723616,0.725857,8448,96,0
24,0.000038,320.829620,0.529623,0.931985,0.932154,0.930355,0.931221,0.487687,0.952335,0.953167,0.951511,0.952306,0.997802,0.998131,0.996610,0.997352,7280,455,1.214537,0.637192,0.619546,0.612480,0.614223,0.687500,0.667117,0.656459,0.657739,8448,96,0
25,0.000034,318.473015,0.523865,0.934777,0.934737,0.933151,0.933921,0.469111,0.961126,0.961955,0.959066,0.960429,0.997802,0.998131,0.996610,0.997352,7280,455,1.175825,0.659091,0.633681,0.632133,0.632423,0.729167,0.700088,0.695124,0.695537,8448,96,1
26,0.000031,321.438538,0.514859,0.938637,0.938576,0.936851,0.937688,0.473133,0.961264,0.962246,0.962066,0.962152,0.989011,0.990352,0.988796,0.989555,7280,455,1.201450,0.649029,0.627234,0.621997,0.623094,0.666667,0.635762,0.630702,0.629252,8448,96,0
27,0.000027,319.932356,0.512242,0.940168,0.940050,0.938454,0.939229,0.463180,0.963462,0.964600,0.963647,0.964103,0.997802,0.998131,0.996610,0.997352,7280,455,1.190027,0.662879,0.643058,0.639135,0.639999,0.718750,0.689333,0.680030,0.672199,8448,96,1
28,0.000023,320.007106,0.504591,0.944154,0.944181,0.942685,0.943411,0.452239,0.971291,0.972399,0.970627,0.971362,0.995604,0.996296,0.994590,0.995406,7280,455,1.177235,0.668324,0.649474,0.642642,0.644187,0.729167,0.701450,0.694691,0.694736,8448,96,1
29,0.000020,317.413411,0.499258,0.947443,0.947404,0.946122,0.946746,0.454997,0.970330,0.971157,0.969792,0.970341,0.995604,0.996113,0.994723,0.995399,7280,455,1.194067,0.653883,0.644302,0.632516,0.635682,0.770833,0.756408,0.755218,0.754973,8448,96,0
30,0.000017,319.710715,0.494784,0.949150,0.949283,0.947781,0.948512,0.443815,0.973764,0.973574,0.973482,0.973514,0.997802,0.998000,0.998113,0.998047,7280,455,1.184560,0.659801,0.644113,0.636562,0.639090,0.708333,0.685646,0.675074,0.677001,8448,96,0
31,0.000014,324.000246,0.489360,0.951612,0.951413,0.950491,0.950943,0.439263,0.975137,0.975835,0.975329,0.975556,0.997802,0.998000,0.998113,0.998047,7280,455,1.197220,0.660630,0.639443,0.639751,0.639328,0.729167,0.703609,0.703702,0.701354,8448,96,0
32,0.000011,320.385159,0.485145,0.954308,0.954569,0.952955,0.953739,0.433824,0.978846,0.979669,0.978626,0.979138,1.000000,1.000000,1.000000,1.000000,7280,455,1.178235,0.667969,0.647954,0.643815,0.645216,0.739583,0.699567,0.698508,0.697080,8448,96,1
33,0.000009,326.686332,0.481789,0.956667,0.956805,0.955350,0.956058,0.435799,0.979258,0.979742,0.978878,0.979270,1.000000,1.000000,1.000000,1.000000,7280,455,1.184839,0.660275,0.643060,0.636504,0.638584,0.760417,0.742909,0.732707,0.734277,8448,96,0
34,0.000007,323.162180,0.478739,0.957883,0.957975,0.956812,0.957382,0.435760,0.979945,0.980095,0.980148,0.980094,1.000000,1.000000,1.000000,1.000000,7280,455,1.182311,0.660748,0.641669,0.640618,0.640933,0.750000,0.732057,0.729893,0.730697,8448,96,0
35,0.000005,322.066933,0.477306,0.958220,0.958273,0.957390,0.957823,0.431606,0.980357,0.980854,0.979978,0.980390,1.000000,1.000000,1.000000,1.000000,7280,455,1.198184,0.660866,0.641033,0.636326,0.637911,0.687500,0.652274,0.650752,0.648411,8448,96,0
36,0.000004,319.329473,0.474954,0.959289,0.959366,0.958370,0.958857,0.426210,0.983104,0.983780,0.982910,0.983335,0.997802,0.998000,0.998113,0.998047,7280,455,1.170819,0.668916,0.653373,0.645718,0.648227,0.708333,0.682934,0.676509,0.677380,8448,96,1
37,0.000003,321.735251,0.473796,0.960073,0.960301,0.959158,0.959717,0.428818,0.981044,0.981364,0.980631,0.980968,1.000000,1.000000,1.000000,1.000000,7280,455,1.172363,0.666903,0.650315,0.644368,0.646370,0.760417,0.740640,0.731408,0.733448,8448,96,0
38,0.000002,318.014734,0.472603,0.961026,0.961355,0.959936,0.960630,0.432023,0.979808,0.980388,0.980107,0.980241,0.997802,0.998000,0.998113,0.998047,7280,455,1.185208,0.664299,0.644697,0.642852,0.643214,0.718750,0.686437,0.687036,0.683676,8448,96,0
39,0.000001,324.457278,0.471332,0.960813,0.960965,0.959792,0.960366,0.427352,0.982005,0.982397,0.981725,0.982056,1.000000,1.000000,1.000000,1.000000,7280,455,1.178402,0.666430,0.648003,0.643700,0.645099,0.729167,0.698977,0.696127,0.695301,8448,96,0
40,0.000001,319.335232,0.470706,0.961509,0.961719,0.960538,0.961115,0.424416,0.984478,0.984865,0.984060,0.984451,1.000000,1.000000,1.000000,1.000000,7280,455,1.159672,0.672585,0.658173,0.649178,0.651905,0.750000,0.726316,0.721884,0.722374,8448,96,1
