epoch,lr,train_loss,val_accuracy,val_f1,val_image_accuracy,val_image_f1,val_image_precision,val_image_recall,val_loss,val_precision,val_recall
1,0.0001,1.6038976101673525,0.361140350877193,0.24379759085896907,0.35526315789473684,0.22593433730954954,0.3610169491525424,0.30588235294117644,1.4194560772912543,0.33667387124919307,0.3105688453159042
2,9.993622130545428e-05,1.4299939533508346,0.4675877192982456,0.3552681765845943,0.5263157894736842,0.40783216783216786,0.4619437619437619,0.45352941176470585,1.2877832728938052,0.3946439111788033,0.40167603485838776
3,9.974506600945618e-05,1.3533192219022654,0.47960526315789476,0.3773909236198993,0.5263157894736842,0.4154119964366643,0.4318181818181818,0.45176470588235296,1.25656196753184,0.39116159191350397,0.4090960784313726
4,9.94270759624605e-05,1.2971405986227986,0.49179824561403507,0.381204358190458,0.5394736842105263,0.42745197168857435,0.4666666666666667,0.4635294117647059,1.2453769971613298,0.4077743161475687,0.42181241830065364
5,9.8983152541804e-05,1.2606478089514537,0.4800877192982456,0.37322943919667323,0.5657894736842105,0.45342096393663633,0.5029304029304029,0.4870588235294118,1.2787792802693552,0.3953350999365911,0.41182701525054466
6,9.841455409665323e-05,1.2266487335857852,0.46210526315789474,0.35585826876084214,0.5131578947368421,0.3907581923324052,0.4855606758832566,0.4417647058823529,1.3027325042507105,0.3913176021758303,0.39670980392156857
7,9.772289238107717e-05,1.2028686555545243,0.46885964912280703,0.357576317424777,0.5263157894736842,0.40547680705101996,0.4855606758832566,0.45352941176470585,1.302783892071038,0.3852261126400803,0.40203202614379085
8,9.691012798535524e-05,1.1734610574052524,0.45495614035087717,0.34754130529180155,0.5,0.3920195746282703,0.4461098901098902,0.42823529411764716,1.3454339446833259,0.37599369167647845,0.3889204793028322
9,9.597856477847111e-05,1.1529381497488609,0.43223684210526314,0.32851095534571384,0.4868421052631579,0.374143870314083,0.3944236453201971,0.4182352941176471,1.428178941910727,0.3417905711306325,0.37083289760348587
10,9.493084337754573e-05,1.1332542272807054,0.4250438596491228,0.32771404622046996,0.47368421052631576,0.36955204216073784,0.40576206402293363,0.40470588235294125,1.3620535394706224,0.34300704906445095,0.361821568627451
11,9.376993366272128e-05,1.1193516189218364,0.4135526315789474,0.3187962349747893,0.4605263157894737,0.3487878180725305,0.36093506493506494,0.39647058823529413,1.4201767564970151,0.3212370744452714,0.35408823529411765
12,9.249912635871318e-05,1.1061201847121729,0.41960526315789476,0.3179284389031844,0.4605263157894737,0.34910202705955995,0.3601648351648352,0.39823529411764713,1.4548790549604516,0.32744362094164103,0.36056644880174293
13,9.112202370689337e-05,1.0904435923582727,0.4342543859649123,0.3341306842660169,0.47368421052631576,0.3583607941102495,0.3746833855799373,0.4064705882352941,1.4389442113094162,0.3468426424826751,0.3718549019607843
14,8.964252925434579e-05,1.0823903056897317,0.4482456140350877,0.338082656620324,0.4605263157894737,0.35150796694675923,0.37643467643467643,0.39823529411764713,1.4758913001574967,0.3613017039411269,0.3862803921568628
15,8.806483678883803e-05,1.0709421229203189,0.42355263157894735,0.3245758841343437,0.4473684210526316,0.32223403449790256,0.32365079365079363,0.3864705882352941,1.4787702560529374,0.33654058750066995,0.3640790849673203
16,8.639341845107433e-05,1.0603654797730309,0.42903508771929827,0.32769630372116165,0.4605263157894737,0.35080745341614905,0.3588571428571429,0.39823529411764713,1.4974263812889133,0.3326241486856484,0.3692605664488018
17,8.463301205792675e-05,1.0497780488735673,0.42219298245614034,0.3206709193138698,0.4473684210526316,0.3339512062150743,0.3596825396825397,0.3864705882352941,1.545608282873505,0.3324357483686019,0.36364074074074076
18,8.278860767257865e-05,1.0392387694328382,0.4135964912280702,0.32277156682661184,0.4605263157894737,0.3479369737623589,0.3566458675424193,0.39823529411764713,1.5209214217830123,0.3289040465478955,0.3542882352941176
19,8.086543345964832e-05,1.0305513033764222,0.4179824561403509,0.3213737690801522,0.42105263157894735,0.3029749320446995,0.3096153846153846,0.3629411764705882,1.5699854129448272,0.331363754551926,0.35862352941176473
20,7.886894086538841e-05,1.0274880497138767,0.41412280701754384,0.3178058896655224,0.4473684210526316,0.335602787456446,0.33666666666666667,0.3864705882352941,1.5699807269949662,0.32393622015858897,0.3555350762527233
21,7.680478916496926e-05,1.0148087684189557,0.42539473684210527,0.33189864289680415,0.4605263157894737,0.3479369737623589,0.3566458675424193,0.39823529411764713,1.5439334850980524,0.33197560312074215,0.36503660130718957
22,7.46788294206485e-05,1.0069402408033454,0.4387719298245614,0.33651164381931087,0.4605263157894737,0.34753294084664976,0.3565079365079365,0.39823529411764713,1.5638542384327503,0.3502122061861391,0.37699128540305005
23,7.249708789629944e-05,1.0002601645907916,0.4368421052631579,0.3371289691604152,0.4605263157894737,0.34753294084664976,0.3565079365079365,0.39823529411764713,1.5734450765032517,0.34463599295555314,0.37531307189542484
24,7.026574897531136e-05,0.9987572961147396,0.40785087719298246,0.3192798169740265,0.4605263157894737,0.35080745341614905,0.3588571428571429,0.39823529411764713,1.6255568990791054,0.3237012406547285,0.34997015250544666
