2026-09-06 22:58:52,589 | INFO | src.trainer.client.client_5 | Round 1 learning rate set to 0.0001
2026-09-06 22:58:52,589 | INFO | src.trainer.client.client_5 | Starting local training for round 1
2026-09-06 22:59:24,911 | INFO | src.trainer.client.client_5 | Round 1 local epoch 1/3: train_loss=1.405669
2026-09-06 22:59:56,129 | INFO | src.trainer.client.client_5 | Round 1 local epoch 2/3: train_loss=0.956696
2026-09-06 23:00:28,635 | INFO | src.trainer.client.client_5 | Round 1 local epoch 3/3: train_loss=0.757097
2026-09-06 23:00:56,381 | INFO | src.trainer.client.client_5 | Round 1 local fit metrics: {'train_loss': 0.7570973415305648, 'lr': 0.0001, 'train_accuracy': 0.8597826086956522, 'train_precision': 0.8576427754557197, 'train_recall': 0.8619643097643097, 'train_f1': 0.8564896359452314, 'train_image_accuracy': 0.9347826086956522, 'train_image_precision': 0.9347619047619047, 'train_image_recall': 0.9399999999999998, 'train_image_f1': 0.932644878640302, 'val_loss': 1.624268171429634, 'val_accuracy': 0.43, 'val_precision': 0.41511409583155645, 'val_recall': 0.43000000000000005, 'val_f1': 0.4037616558373758, 'val_image_accuracy': 0.5, 'val_image_precision': 0.39999999999999997, 'val_image_recall': 0.5, 'val_image_f1': 0.44000000000000006}
2026-09-06 23:03:26,220 | INFO | src.trainer.client.client_5 | Round 1 local test metrics: loss=1.199250 metrics={'test_accuracy': 0.439, 'test_precision': 0.4743816427503432, 'test_recall': 0.43899999999999995, 'test_f1': 0.4316373847785103, 'test_image_accuracy': 0.4, 'test_image_precision': 0.4333333333333333, 'test_image_recall': 0.4, 'test_image_f1': 0.39333333333333337}
2026-09-06 23:05:29,493 | INFO | src.trainer.client.client_5 | Round 2 learning rate set to 9.99751e-05
2026-09-06 23:05:29,493 | INFO | src.trainer.client.client_5 | Starting local training for round 2
2026-09-06 23:06:01,141 | INFO | src.trainer.client.client_5 | Round 2 local epoch 1/3: train_loss=0.883291
2026-09-06 23:06:32,234 | INFO | src.trainer.client.client_5 | Round 2 local epoch 2/3: train_loss=0.699763
2026-09-06 23:07:02,615 | INFO | src.trainer.client.client_5 | Round 2 local epoch 3/3: train_loss=0.608929
2026-09-06 23:07:30,651 | INFO | src.trainer.client.client_5 | Round 2 local fit metrics: {'train_loss': 0.6089289888091709, 'lr': 9.997507884796767e-05, 'train_accuracy': 0.9091304347826087, 'train_precision': 0.9180178012987976, 'train_recall': 0.8994531986531987, 'train_f1': 0.9059236652503598, 'train_image_accuracy': 0.9565217391304348, 'train_image_precision': 0.9651515151515152, 'train_image_recall': 0.9577777777777777, 'train_image_f1': 0.9594895166304507, 'val_loss': 1.5709191022415956, 'val_accuracy': 0.496, 'val_precision': 0.5025180504847064, 'val_recall': 0.4960000000000001, 'val_f1': 0.4192306587253597, 'val_image_accuracy': 0.5, 'val_image_precision': 0.31666666666666665, 'val_image_recall': 0.5, 'val_image_f1': 0.38666666666666666}
2026-09-06 23:13:58,289 | INFO | src.trainer.client.client_5 | Round 2 local test metrics: loss=1.089318 metrics={'test_accuracy': 0.492, 'test_precision': 0.5122744235164696, 'test_recall': 0.492, 'test_f1': 0.4962187926714593, 'test_image_accuracy': 0.4, 'test_image_precision': 0.4666666666666666, 'test_image_recall': 0.4, 'test_image_f1': 0.4133333333333333}
2026-09-06 23:18:00,710 | INFO | src.trainer.client.client_5 | Round 3 learning rate set to 9.99003e-05
2026-09-06 23:18:00,710 | INFO | src.trainer.client.client_5 | Starting local training for round 3
2026-09-06 23:18:31,927 | INFO | src.trainer.client.client_5 | Round 3 local epoch 1/3: train_loss=0.712961
