epoch,lr,train_loss,val_accuracy,val_f1,val_image_accuracy,val_image_f1,val_image_precision,val_image_recall,val_loss,val_precision,val_recall
1,0.0001,1.5562983168968025,0.20789473684210527,0.1765313279325915,0.18421052631578946,0.14517023959646908,0.31666666666666665,0.1981045751633987,1.705432271120841,0.2942347521872624,0.21793899782135076
2,9.993622130545428e-05,1.386161000833037,0.1649122807017544,0.16214858049629507,0.18421052631578946,0.17285192697768764,0.24329411764705883,0.19836601307189544,1.9293828303353828,0.23956834509136934,0.18146405228758172
3,9.974506600945618e-05,1.2891134981411692,0.2,0.1774743030874552,0.18421052631578946,0.1519496855345912,0.16666666666666666,0.15947712418300655,1.8581399394754778,0.2284996638140863,0.17859477124183004
4,9.94270759624605e-05,1.2099755368944265,0.18157894736842106,0.17959911531119435,0.17105263157894737,0.157010582010582,0.1696493688639551,0.22549019607843138,1.9768635005281683,0.22759440947925125,0.22249019607843135
5,9.8983152541804e-05,1.140753092833068,0.2206140350877193,0.21138220644364228,0.25,0.23134920634920633,0.27587557603686635,0.3290196078431372,1.9359899228079278,0.266868522205701,0.2703398692810458
6,9.841455409665323e-05,1.0858428175040502,0.2535087719298246,0.1919315962348292,0.2631578947368421,0.16654135338345863,0.13666666666666666,0.230718954248366,1.9310782390728332,0.20433554207347931,0.22114161220043577
7,9.772289238107717e-05,1.031432441472122,0.28903508771929826,0.24622508622488715,0.25,0.20967510750119445,0.24740259740259737,0.2147712418300654,1.854459143939771,0.2765503945124991,0.2587995642701525
8,9.691012798535524e-05,0.9924280377963604,0.2802631578947368,0.2259885517988983,0.3157894736842105,0.2364809384164223,0.2516378358483622,0.2696078431372549,1.9727830953765333,0.24464145772605872,0.24378649237472763
9,9.597856477847111e-05,0.9450610774839553,0.23596491228070177,0.20974843242257418,0.23684210526315788,0.20341880341880342,0.23173843700159485,0.20235294117647062,2.0233763594376413,0.22594403325950835,0.2138910675381264
10,9.493084337754573e-05,0.9127324856734754,0.3057017543859649,0.25781717796182235,0.3026315789473684,0.24382239382239385,0.24166666666666664,0.25764705882352945,1.9411567614789595,0.26332613234361485,0.2618562091503268
11,9.376993366272128e-05,0.8751869175464202,0.2719298245614035,0.2425144160754325,0.2894736842105263,0.2457624513219922,0.2679070758738278,0.24633986928104576,1.9951438121628342,0.2662765230226693,0.24418082788671022
12,9.249912635871318e-05,0.8464187588971371,0.34385964912280703,0.2989818116670679,0.35526315789473684,0.3045540796963947,0.3186401833460657,0.29875816993464055,1.8865705306069893,0.30771629444930754,0.2939803921568628
13,9.112202370689337e-05,0.8084331011365057,0.27456140350877195,0.24003784760909422,0.25,0.19583333333333336,0.21203463203463208,0.21320261437908497,2.1294990811431616,0.26315439594367873,0.24268845315904142
14,8.964252925434579e-05,0.7924052045800195,0.2912280701754386,0.24415910070272787,0.3157894736842105,0.23138461538461538,0.2289177489177489,0.2700653594771242,2.074028832034061,0.2500721111823064,0.25729411764705884
15,8.806483678883803e-05,0.766843991325622,0.3285087719298246,0.2862950989471741,0.3815789473684211,0.29711921314355394,0.3381756756756757,0.32999999999999996,2.007421042626364,0.3189848519777676,0.30208061002178643
16,8.639341845107433e-05,0.7488373391435336,0.34912280701754383,0.3001471490877209,0.42105263157894735,0.3400777690893223,0.34660455486542446,0.3657516339869281,1.9827962900462903,0.3116914958294689,0.3113376906318083
17,8.463301205792675e-05,0.7269076560724198,0.38421052631578945,0.32231805821802006,0.39473684210526316,0.3088715088715088,0.348775090880354,0.3406535947712418,1.8367578307787578,0.3390982571780327,0.33872331154684093
18,8.278860767257865e-05,0.7141438713406489,0.29342105263157897,0.2615191502798889,0.27631578947368424,0.2384469795177599,0.2648268398268398,0.23718954248366014,2.1313053957202976,0.2746164862663551,0.27611982570806104
19,8.086543345964832e-05,0.6904118727380998,0.37280701754385964,0.3040274828893982,0.3684210526315789,0.28770360808900364,0.3045751633986928,0.3184313725490196,1.9724750573174996,0.31924292779698293,0.32558605664488016
20,7.886894086538841e-05,0.6769026220331568,0.29342105263157897,0.23899369266164633,0.27631578947368424,0.21034189537884118,0.21541666666666665,0.23784313725490197,2.1805621159704107,0.2446332604892129,0.25151851851851853
21,7.680478916496926e-05,0.6739626861184991,0.3171052631578947,0.2647986073534098,0.27631578947368424,0.22074530936220044,0.22423076923076923,0.23830065359477123,2.0859800175616616,0.2769178344847791,0.27363834422657946
22,7.46788294206485e-05,0.6527702200386201,0.318859649122807,0.2616801584145686,0.3157894736842105,0.23003529803529804,0.2661904761904762,0.27228758169934647,2.136758778178901,0.2860513107802513,0.28512636165577343
23,7.249708789629944e-05,0.6386734646518937,0.31535087719298244,0.2605230651700473,0.34210526315789475,0.2688653699466056,0.2727586206896552,0.2942483660130719,2.107193838504323,0.26228875226385356,0.27355337690631804
24,7.026574897531136e-05,0.6280426699582434,0.30701754385964913,0.2668613353886608,0.2631578947368421,0.2184149184149184,0.22586438923395447,0.22477124183006536,2.0913106546067355,0.27526769436731013,0.26853159041394337
25,6.799113763028295e-05,0.6315281559293502,0.32763157894736844,0.2794644163812297,0.3684210526315789,0.30362931642001406,0.30390350877192984,0.31581699346405234,2.0360259616584107,0.2810130196280548,0.2837385620915032
26,6.567970149420018e-05,0.6074805828758585,0.33464912280701753,0.2865364114287325,0.34210526315789475,0.2907926413808767,0.2945279866332498,0.2918300653594771,2.061341107100771,0.28922446925388956,0.2886840958605664
27,6.333799258392015e-05,0.6025377170368752,0.32456140350877194,0.274489152621214,0.32894736842105265,0.2664677796848182,0.3,0.2800653594771242,2.1424949332287437,0.29915083291146943,0.28339433551198256
28,6.0972648727767494e-05,0.589966275714996,0.3394736842105263,0.30008001737541945,0.3684210526315789,0.30984357445337485,0.33355555555555555,0.3164705882352941,2.0689363301846018,0.31924298378444227,0.3004074074074074
29,5.859037474988874e-05,0.5888711809758,0.3219298245614035,0.2646032158413262,0.35526315789473684,0.2831184939091916,0.30953846153846154,0.3075816993464053,2.1740094381466246,0.27871403828934455,0.28121132897603485
