epoch,lr,epoch_time_sec,train_loss,train_running_patch_accuracy,train_running_patch_precision,train_running_patch_recall,train_running_patch_f1,train_eval_loss,train_eval_patch_accuracy,train_eval_patch_precision,train_eval_patch_recall,train_eval_patch_f1,train_eval_image_accuracy,train_eval_image_precision,train_eval_image_recall,train_eval_image_f1,train_eval_n_patches,train_eval_n_images,val_loss,val_patch_accuracy,val_patch_precision,val_patch_recall,val_patch_f1,val_image_accuracy,val_image_precision,val_image_recall,val_image_f1,val_n_patches,val_n_images,is_best
22,0.000046,313.057801,0.481602,0.955912,0.955198,0.954346,0.954765,0.554849,0.924451,0.930040,0.926262,0.925981,0.969231,0.976667,0.971717,0.972393,7280,455,1.279972,0.628433,0.615371,0.610108,0.606648,0.666667,0.650397,0.639417,0.637751,8448,96,0
23,0.000042,310.825480,0.475062,0.959912,0.959477,0.958686,0.959072,0.563390,0.913599,0.911051,0.915839,0.912660,0.973626,0.973340,0.975984,0.974337,7280,455,1.251514,0.637074,0.626151,0.621146,0.620478,0.708333,0.696945,0.691365,0.687461,8448,96,0
24,0.000038,308.638946,0.469621,0.962623,0.962192,0.961464,0.961821,0.557544,0.920055,0.921083,0.921643,0.920913,0.971429,0.971394,0.973987,0.972339,7280,455,1.317971,0.614820,0.601930,0.596086,0.596173,0.656250,0.661640,0.639166,0.639980,8448,96,0
25,0.000034,308.658236,0.466128,0.963817,0.963345,0.962641,0.962989,0.461939,0.964560,0.965941,0.962956,0.964326,0.997802,0.998077,0.996610,0.997324,7280,455,1.173977,0.669863,0.653168,0.644557,0.647282,0.739583,0.724916,0.711791,0.715633,8448,96,1
26,0.000031,308.486803,0.458368,0.968183,0.967858,0.967205,0.967526,0.462973,0.965934,0.965302,0.966182,0.965683,1.000000,1.000000,1.000000,1.000000,7280,455,1.223744,0.658617,0.641580,0.636465,0.637912,0.729167,0.720775,0.708407,0.711117,8448,96,0
27,0.000027,311.332210,0.456593,0.969004,0.968678,0.968150,0.968409,0.437565,0.977610,0.977567,0.978080,0.977818,1.000000,1.000000,1.000000,1.000000,7280,455,1.238509,0.656960,0.634388,0.631014,0.631879,0.729167,0.690619,0.688984,0.687757,8448,96,0
28,0.000023,311.603005,0.449356,0.972300,0.972005,0.971525,0.971761,0.456849,0.967170,0.967761,0.967365,0.967433,0.997802,0.998131,0.997980,0.998046,7280,455,1.213322,0.660630,0.644660,0.638014,0.638669,0.697917,0.695518,0.673263,0.673078,8448,96,0
29,0.000020,311.537836,0.448562,0.972821,0.972591,0.971989,0.972286,0.460317,0.966346,0.967544,0.967807,0.967470,0.995604,0.996296,0.995960,0.996090,7280,455,1.255305,0.651515,0.634475,0.630300,0.630869,0.718750,0.709010,0.698884,0.700591,8448,96,0
30,0.000017,313.390800,0.444406,0.974659,0.974424,0.973850,0.974134,0.468077,0.962912,0.965182,0.962981,0.963849,0.995604,0.996296,0.995960,0.996090,7280,455,1.261845,0.653291,0.637415,0.632949,0.632556,0.697917,0.680983,0.673263,0.671124,8448,96,0
31,0.000014,310.493886,0.440593,0.976791,0.976570,0.976077,0.976321,0.448187,0.971016,0.971628,0.972080,0.971844,1.000000,1.000000,1.000000,1.000000,7280,455,1.227194,0.659920,0.639899,0.637447,0.638306,0.750000,0.725841,0.719879,0.721963,8448,96,0
32,0.000011,312.578172,0.439581,0.977040,0.976826,0.976300,0.976559,0.442986,0.973489,0.974771,0.974020,0.974336,0.997802,0.998131,0.997980,0.998046,7280,455,1.241018,0.658617,0.639144,0.634274,0.635277,0.739583,0.722457,0.711358,0.713946,8448,96,0
33,0.000009,309.324968,0.435701,0.979289,0.979045,0.978610,0.978824,0.447082,0.972253,0.973648,0.973083,0.973220,0.995604,0.996296,0.995960,0.996090,7280,455,1.228803,0.664181,0.644144,0.641310,0.641772,0.708333,0.691987,0.683219,0.683500,8448,96,0
34,0.000007,310.267251,0.433773,0.979963,0.979912,0.979359,0.979633,0.435747,0.976786,0.976486,0.977166,0.976816,1.000000,1.000000,1.000000,1.000000,7280,455,1.238795,0.663826,0.644974,0.639967,0.641373,0.760417,0.745479,0.737548,0.739673,8448,96,0
35,0.000005,313.012617,0.431682,0.981187,0.981101,0.980554,0.980824,0.452516,0.970879,0.971214,0.971457,0.971264,0.997802,0.998131,0.997980,0.998046,7280,455,1.281001,0.647964,0.634245,0.627371,0.627764,0.739583,0.732355,0.719503,0.718572,8448,96,0
