round,test_accuracy,test_f1,test_image_accuracy,test_image_f1,test_image_precision,test_image_recall,test_loss,test_precision,test_recall,train_accuracy,train_f1,train_image_accuracy,train_image_f1,train_image_precision,train_image_recall,train_loss,train_precision,train_recall,val_accuracy,val_f1,val_image_accuracy,val_image_f1,val_image_precision,val_image_recall,val_loss,val_precision,val_recall
22,0.6671521035598705,0.6415649096323665,0.6990291262135923,0.6612482662968099,0.7050809061488674,0.68252427184466,1.1739820654403907,0.6674128683991291,0.6537065803667745,0.985802197802198,0.9866134963924063,0.9956043956043956,0.9961750530171583,0.9965168165168166,0.9961838161838162,0.024139374846208757,0.9872987742214216,0.9868887460687462,0.5438332926332927,0.4903178291462352,0.5517704517704517,0.48227943485086344,0.48439560439560436,0.5296703296703297,3.4195865083374017,0.5394606184249512,0.5250131868131868
23,0.6550809061488673,0.6310744662834351,0.6601941747572816,0.6420064724919092,0.6885113268608414,0.6482200647249191,1.2817140599873973,0.6609932902750603,0.6411165048543689,0.9702637362637362,0.9681648064748111,0.978021978021978,0.9754211502782931,0.9799923153769308,0.9783709623709623,0.023202413557249977,0.9742264736676639,0.9701501835201837,0.5840726902726904,0.5319179549108046,0.6146275946275946,0.5344322344322343,0.5225641025641026,0.599047619047619,2.928338030721163,0.5530393251138384,0.5668175824175825
24,0.6621035598705503,0.6344728585288774,0.6990291262135923,0.6610355987055015,0.6920711974110032,0.6854368932038835,1.2039973429739577,0.6639025790533534,0.6480916936353829,0.9905934065934067,0.9907686087597877,0.9956043956043956,0.996003996003996,0.9967032967032967,0.996043956043956,0.02211274703230577,0.9909182058766243,0.991043273023273,0.5693039479039479,0.5154932143730746,0.646080586080586,0.5812600732600732,0.5893772893772893,0.6326007326007326,3.422015130876808,0.5541822741548713,0.5505851037851038
25,0.6083171521035599,0.5859933993517927,0.6407766990291263,0.6144983818770225,0.6548543689320387,0.631715210355987,1.4663941011297048,0.6176804226772509,0.5975177993527508,0.9308937728937731,0.9285899058440139,0.9406593406593406,0.9371632589504192,0.9457266542980829,0.9434285714285714,0.020752767384486382,0.9511232057420727,0.9343067406667407,0.5326726902726903,0.48462129654680947,0.5744078144078144,0.5017694051979766,0.5077184720041863,0.5519413919413919,3.7310361874878275,0.5246502650865099,0.516281807081807
26,0.6766990291262136,0.6514283191415552,0.7087378640776699,0.6723532131299121,0.729514563106796,0.6932038834951455,1.179216380116663,0.6815062479458088,0.665081984897519,0.9728791208791208,0.9745740566974868,0.978021978021978,0.9794901172344781,0.9822625238009852,0.9808014208014207,0.021367522452286306,0.9763007540093487,0.975923842083842,0.547842328042328,0.503198110631456,0.5748473748473748,0.5137770800627944,0.5244688644688644,0.5592673992673993,3.4002631856325833,0.5230920995044569,0.5302014652014653
27,0.6674757281553398,0.639118238557963,0.7184466019417476,0.6821914008321774,0.7301618122977345,0.7003236245954692,1.2121586465702119,0.6689262015215159,0.6531143473570656,0.994190476190476,0.9943617413012491,1.0,1.0,1.0,1.0,0.022002610739929034,0.9947101406997565,0.9942280623080623,0.5747355311355312,0.5137270098610605,0.6056166056166056,0.5254526425954997,0.5161098901098902,0.6022710622710622,3.17776285235171,0.5384032632217387,0.562603663003663
28,0.6480582524271845,0.6244179816697005,0.6407766990291263,0.6129634766527969,0.6627184466019417,0.6313915857605178,1.2804292944912739,0.6550233987714059,0.636143473570658,0.9872747252747253,0.9879459331110413,0.9934065934065934,0.9941083477925583,0.9945654345654347,0.9942057942057942,0.020206773355195124,0.9886698641757843,0.9881470163170164,0.5522835978835978,0.502787141634617,0.5752869352869353,0.5087681841967556,0.5152527472527472,0.5495970695970696,3.2217803526150233,0.5348768308383218,0.5293504273504273
29,0.6691585760517801,0.644330413316297,0.6893203883495146,0.6472676837725381,0.6955339805825241,0.6754045307443365,1.228525074945086,0.6751549975637233,0.6582157497303127,0.9641098901098902,0.9651597423819587,0.9802197802197802,0.9804437679377971,0.9843378160301237,0.9814172494172495,0.019866992355183393,0.9680140964892255,0.966337364117364,0.58392266992267,0.5462875102312883,0.6267155067155067,0.5588592360020932,0.5577875457875459,0.6155311355311355,3.050215734439125,0.5749037827960173,0.5723846153846154
30,0.6569902912621359,0.631560905566439,0.6893203883495146,0.6582894128525196,0.7017799352750809,0.6741100323624596,1.3019822776726493,0.6563704899286507,0.6447820927723841,0.9661904761904762,0.9625688358278771,0.978021978021978,0.9756945154922857,0.9888322204111678,0.9802197802197802,0.021157689426570828,0.9759082790687307,0.9691480519480521,0.5399365893365894,0.49387651729728266,0.5642979242979242,0.49058084772370486,0.505069597069597,0.5265201465201464,3.64318329770164,0.5447160834089166,0.5198100122100122
31,0.6584789644012945,0.6326130492264355,0.6893203883495146,0.6542394822006473,0.68915857605178,0.6728155339805826,1.2905024904586335,0.6633595578049716,0.6452934196332255,0.9802417582417582,0.9804941064413973,0.9846153846153847,0.9847794059738637,0.990934065934066,0.9856593406593407,0.0186277889335134,0.9861061568168399,0.9814613094313094,0.5563400895400895,0.4953363741991828,0.5546275946275946,0.45740450026164314,0.45673260073260075,0.5090842490842491,3.279205927716064,0.5371108002411451,0.5272227106227105
