epoch,lr,epoch_time_sec,train_loss,train_running_patch_accuracy,train_running_patch_precision,train_running_patch_recall,train_running_patch_f1,train_eval_loss,train_eval_patch_accuracy,train_eval_patch_precision,train_eval_patch_recall,train_eval_patch_f1,train_eval_image_accuracy,train_eval_image_precision,train_eval_image_recall,train_eval_image_f1,train_eval_n_patches,train_eval_n_images,val_loss,val_patch_accuracy,val_patch_precision,val_patch_recall,val_patch_f1,val_image_accuracy,val_image_precision,val_image_recall,val_image_f1,val_n_patches,val_n_images,is_best
22,0.000046,300.632267,0.440518,0.976864,0.976630,0.976060,0.976341,0.402727,0.994231,0.994318,0.994251,0.994278,1.000000,1.000000,1.000000,1.000000,7280,455,1.174550,0.705611,0.689734,0.684418,0.684862,0.760417,0.754155,0.738118,0.739074,8448,96,1
23,0.000042,301.321004,0.437227,0.978198,0.977799,0.977435,0.977615,0.405770,0.992582,0.992606,0.992242,0.992420,1.000000,1.000000,1.000000,1.000000,7280,455,1.202836,0.682765,0.662504,0.662217,0.662109,0.781250,0.765398,0.763306,0.763573,8448,96,0
24,0.000038,305.488682,0.434197,0.979641,0.979439,0.978929,0.979182,0.407843,0.992445,0.992396,0.992621,0.992502,1.000000,1.000000,1.000000,1.000000,7280,455,1.196927,0.692472,0.673142,0.674209,0.672992,0.729167,0.705891,0.702700,0.702701,8448,96,0
25,0.000034,303.891829,0.429403,0.981546,0.981156,0.980790,0.980971,0.397898,0.996703,0.996594,0.996819,0.996705,1.000000,1.000000,1.000000,1.000000,7280,455,1.204203,0.691170,0.673171,0.670672,0.671451,0.750000,0.731902,0.720882,0.723445,8448,96,0
26,0.000031,305.279508,0.425641,0.983751,0.983464,0.983243,0.983353,0.396613,0.996566,0.996467,0.996496,0.996475,1.000000,1.000000,1.000000,1.000000,7280,455,1.219972,0.691288,0.671015,0.671546,0.670957,0.739583,0.724300,0.720802,0.719951,8448,96,0
27,0.000027,305.851203,0.423989,0.984586,0.984559,0.983964,0.984258,0.395813,0.997527,0.997437,0.997657,0.997545,1.000000,1.000000,1.000000,1.000000,7280,455,1.200873,0.696259,0.677443,0.676498,0.676457,0.760417,0.732914,0.729973,0.730520,8448,96,0
28,0.000023,304.796160,0.420651,0.986095,0.985863,0.985713,0.985787,0.394465,0.998214,0.998244,0.998124,0.998184,1.000000,1.000000,1.000000,1.000000,7280,455,1.166661,0.709399,0.686468,0.684062,0.684321,0.770833,0.745500,0.740499,0.740692,8448,96,0
29,0.000020,304.322906,0.417312,0.987707,0.987440,0.987254,0.987346,0.393559,0.998901,0.998660,0.999038,0.998848,1.000000,1.000000,1.000000,1.000000,7280,455,1.206112,0.697798,0.677310,0.677895,0.677152,0.739583,0.720455,0.719367,0.718991,8448,96,0
30,0.000017,306.451481,0.415610,0.988674,0.988504,0.988253,0.988378,0.393901,0.998489,0.998297,0.998582,0.998438,1.000000,1.000000,1.000000,1.000000,7280,455,1.208872,0.692827,0.668861,0.668405,0.668497,0.729167,0.696123,0.695124,0.695219,8448,96,0
31,0.000014,306.079077,0.414197,0.989172,0.989093,0.988871,0.988981,0.394192,0.998214,0.997895,0.998405,0.998147,1.000000,1.000000,1.000000,1.000000,7280,455,1.232585,0.689512,0.665802,0.667218,0.665564,0.739583,0.704005,0.705650,0.703415,8448,96,0
32,0.000011,306.300580,0.412645,0.990037,0.989841,0.989731,0.989786,0.392954,0.998901,0.998931,0.998882,0.998906,1.000000,1.000000,1.000000,1.000000,7280,455,1.227299,0.692353,0.667305,0.666183,0.666279,0.760417,0.734846,0.731408,0.732356,8448,96,0
